"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode"
2084514198,"Campina Grande","BR",68,"R. Dr. Antônio Sá",2084514198,366,2,"[{""x"":-35.883056,""y"":-7.219318},{""x"":-35.882536,""y"":-7.21935},{""x"":-35.882155,""y"":-7.219371},{""x"":-35.881726,""y"":-7.219347},{""x"":-35.881372,""y"":-7.219289},{""x"":-35.88129,""y"":-7.219253},{""x"":-35.881002,""y"":-7.219127},{""x"":-35.880794,""y"":-7.219008},{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879937,""y"":-7.218537}]",1549973232005,1,"[{""fromNode"":231103899,""ID"":278312410,""toNode"":159784172,""isForward"":true},{""fromNode"":159784172,""ID"":156549504,""toNode"":159784281,""isForward"":true},{""fromNode"":159784281,""ID"":278313366,""toNode"":231104506,""isForward"":true},{""fromNode"":231104506,""ID"":278313367,""toNode"":159784313,""isForward"":true},{""fromNode"":159784313,""ID"":156549742,""toNode"":159784410,""isForward"":true},{""fromNode"":159784410,""ID"":156549769,""toNode"":159784441,""isForward"":true},{""fromNode"":159784441,""ID"":156549832,""toNode"":159784478,""isForward"":true}]",0,3.0388888888888888,10.94,"R. Afonso Campos","NONE","NONE",1549973609639,2084514198,
2076735601,"Campina Grande","BR",112,"R. Paraná",2076735601,168,4,"[{""x"":-35.868181,""y"":-7.224249},{""x"":-35.867369,""y"":-7.224031},{""x"":-35.866712,""y"":-7.223866}]",1549973328140,1,"[{""fromNode"":159785481,""ID"":156551599,""toNode"":159785574,""isForward"":true},{""fromNode"":159785574,""ID"":156551727,""toNode"":159785665,""isForward"":true}]",1,1.3888888888888888,5,"R. José Adelino de Melo","NONE","NONE",1549973328142,2076735601,
2096031607,"Campina Grande","BR",106,"R. Poeta Manoel Camilo dos Santos",2096031607,301,3,"[{""x"":-35.927871,""y"":-7.245433},{""x"":-35.928383,""y"":-7.244182},{""x"":-35.928906,""y"":-7.242913}]",1549973323800,1,"[{""fromNode"":159779095,""ID"":259751713,""toNode"":159779051,""isForward"":true},{""fromNode"":159779051,""ID"":259751714,""toNode"":159779010,""isForward"":true}]",0,2.091666666666667,7.53,"R. Zoé Brito Silva","NONE","NONE",1549973607871,2096031607,
2100425044,"Campina Grande","BR",77,"R. Irineu Joffily",2100425044,427,3,"[{""x"":-35.888149,""y"":-7.222103},{""x"":-35.887635,""y"":-7.221844},{""x"":-35.887568,""y"":-7.221816},{""x"":-35.887311,""y"":-7.221709},{""x"":-35.887117,""y"":-7.221641},{""x"":-35.886454,""y"":-7.221378},{""x"":-35.885977,""y"":-7.221184},{""x"":-35.885234,""y"":-7.220904},{""x"":-35.884585,""y"":-7.220651}]",1549973413318,1,"[{""fromNode"":159783698,""ID"":207338912,""toNode"":186088378,""isForward"":true},{""fromNode"":186088378,""ID"":333175246,""toNode"":266792367,""isForward"":true},{""fromNode"":266792367,""ID"":333175248,""toNode"":186088380,""isForward"":true},{""fromNode"":186088380,""ID"":207338919,""toNode"":159783723,""isForward"":true},{""fromNode"":159783723,""ID"":207338909,""toNode"":186088377,""isForward"":true},{""fromNode"":186088377,""ID"":207338910,""toNode"":159783810,""isForward"":true},{""fromNode"":159783810,""ID"":156548959,""toNode"":159783920,""isForward"":true},{""fromNode"":159783920,""ID"":156549067,""toNode"":159783998,""isForward"":true}]",0,3.525,12.69,"R. Treze de Maio","NONE","NONE",1549973602013,2100425044,
2082252299,"Campina Grande","BR",60,"R. Santa Catarina",2082252299,578,2,"[{""x"":-35.896112,""y"":-7.240284},{""x"":-35.895455,""y"":-7.240069},{""x"":-35.894825,""y"":-7.239859},{""x"":-35.894063,""y"":-7.239742},{""x"":-35.893328,""y"":-7.239665},{""x"":-35.892569,""y"":-7.239577},{""x"":-35.891708,""y"":-7.23946},{""x"":-35.890971,""y"":-7.239374}]",1549973419240,1,"[{""fromNode"":159782930,""ID"":156547486,""toNode"":159782993,""isForward"":false},{""fromNode"":159782993,""ID"":156547587,""toNode"":159783055,""isForward"":false},{""fromNode"":159783055,""ID"":156547702,""toNode"":159783129,""isForward"":false},{""fromNode"":159783129,""ID"":156547813,""toNode"":159783206,""isForward"":false},{""fromNode"":159783206,""ID"":156547930,""toNode"":159783279,""isForward"":false},{""fromNode"":159783279,""ID"":156548063,""toNode"":159783359,""isForward"":false},{""fromNode"":159783359,""ID"":156548192,""toNode"":159783438,""isForward"":false}]",0,3.563888888888889,12.830000000000002,"Av. Amazonas","NONE","NONE",1549973798081,2082252299,
2100435534,"Campina Grande","BR",69,"Av. Prof. Almeida Barreto",2100435534,515,2,"[{""x"":-35.891898,""y"":-7.225084},{""x"":-35.892786,""y"":-7.226476},{""x"":-35.893129,""y"":-7.227059},{""x"":-35.893339,""y"":-7.228147},{""x"":-35.893607,""y"":-7.229336}]",1549973422520,2,"[{""fromNode"":203445773,""ID"":236832650,""toNode"":159783224,""isForward"":false},{""fromNode"":159783224,""ID"":275158116,""toNode"":229121281,""isForward"":false},{""fromNode"":229121281,""ID"":275158115,""toNode"":159783070,""isForward"":false}]",0,4.216666666666667,15.180000000000001,"R. D. Pedro I","NONE","NONE",1549973611584,2100435534,
2101918336,"Campina Grande","BR",61,"R. Neco Belo",2101918336,814,2,"[{""x"":-35.900751,""y"":-7.241002},{""x"":-35.90037,""y"":-7.240376},{""x"":-35.900275,""y"":-7.240209},{""x"":-35.90017,""y"":-7.240053},{""x"":-35.900069,""y"":-7.239942},{""x"":-35.899932,""y"":-7.239823},{""x"":-35.899354,""y"":-7.239347},{""x"":-35.898986,""y"":-7.239025},{""x"":-35.897962,""y"":-7.237744},{""x"":-35.897534,""y"":-7.237118},{""x"":-35.897002,""y"":-7.236445},{""x"":-35.896825,""y"":-7.236219},{""x"":-35.8961,""y"":-7.235355}]",1549973425540,2,"[{""fromNode"":159782373,""ID"":156546576,""toNode"":186316338,""isForward"":true},{""fromNode"":186316338,""ID"":207859274,""toNode"":186316340,""isForward"":true},{""fromNode"":186316340,""ID"":207859276,""toNode"":186316341,""isForward"":true},{""fromNode"":186316341,""ID"":366696470,""toNode"":181797897,""isForward"":false},{""fromNode"":181797897,""ID"":366695688,""toNode"":288088475,""isForward"":false},{""fromNode"":288088475,""ID"":366695687,""toNode"":203446094,""isForward"":false}]",0,6.063888888888889,21.830000000000002,"R. Alm. Barroso","NONE","NONE",1549973425540,2101918336,
2073250142,,"BR",78,"Queimadas",2073250142,2015,2,"[{""x"":-35.895839,""y"":-7.414452},{""x"":-35.895926,""y"":-7.413442},{""x"":-35.8974,""y"":-7.396299}]",1549972747298,6,"[{""fromNode"":247021079,""ID"":302008806,""toNode"":247021067,""isForward"":false},{""fromNode"":247021067,""ID"":302008796,""toNode"":229177272,""isForward"":false}]",1,12.430555555555555,44.75,"BR-104","NONE","NONE",1549973508351,2073250142,"Queimadas"
2129248245,"Queimadas","BR",181,"R. Eunice Ribeiro de Araújo",2129248245,615,3,"[{""x"":-35.906438,""y"":-7.366579},{""x"":-35.906344,""y"":-7.366531},{""x"":-35.905001,""y"":-7.365712},{""x"":-35.904464,""y"":-7.365366},{""x"":-35.904095,""y"":-7.365086},{""x"":-35.903284,""y"":-7.364433},{""x"":-35.902907,""y"":-7.364158},{""x"":-35.902761,""y"":-7.364052},{""x"":-35.902369,""y"":-7.363738},{""x"":-35.901976,""y"":-7.363531},{""x"":-35.901839,""y"":-7.363487}]",1549972745881,7,"[{""fromNode"":159781352,""ID"":156545354,""toNode"":159781628,""isForward"":true},{""fromNode"":159781628,""ID"":156545370,""toNode"":159781639,""isForward"":true},{""fromNode"":159781639,""ID"":233063887,""toNode"":201372061,""isForward"":true},{""fromNode"":201372061,""ID"":233063888,""toNode"":159781948,""isForward"":true},{""fromNode"":159781948,""ID"":156546141,""toNode"":159782152,""isForward"":true},{""fromNode"":159782152,""ID"":233064002,""toNode"":201372110,""isForward"":true},{""fromNode"":201372110,""ID"":233064003,""toNode"":201372101,""isForward"":true}]",0,2.3472222222222223,8.450000000000001,"R. Odilon Almeida Barreto","NONE","NONE",1549973506848,2129248245,
2096213427,"Campina Grande","BR",111,,2096213427,227,3,"[{""x"":-35.884344,""y"":-7.220566},{""x"":-35.883689,""y"":-7.220335},{""x"":-35.883317,""y"":-7.220332},{""x"":-35.883408,""y"":-7.220175},{""x"":-35.883596,""y"":-7.219808},{""x"":-35.883789,""y"":-7.219467}]",1549973514956,1,"[{""fromNode"":159784056,""ID"":156549214,""toNode"":159784085,""isForward"":true},{""fromNode"":159784085,""ID"":156549315,""toNode"":159784144,""isForward"":true},{""fromNode"":159784144,""ID"":178211780,""toNode"":171907808,""isForward"":true},{""fromNode"":171907808,""ID"":178211781,""toNode"":159784141,""isForward"":true},{""fromNode"":159784141,""ID"":156549310,""toNode"":159784052,""isForward"":true}]",0,1.575,5.67,"Pç. Clementino Procópio","NONE","NONE",1549973514956,2096213427,
2080558740,,"BR",223,"Areial",2080558740,8937,1,"[{""x"":-36.020658,""y"":-7.070432},{""x"":-36.01722,""y"":-7.070227},{""x"":-36.017069,""y"":-7.070208},{""x"":-36.016879,""y"":-7.070158},{""x"":-36.016321,""y"":-7.069929},{""x"":-36.016123,""y"":-7.06986},{""x"":-36.015868,""y"":-7.06983},{""x"":-36.015774,""y"":-7.069833},{""x"":-36.014929,""y"":-7.069974},{""x"":-36.014615,""y"":-7.069998},{""x"":-36.013848,""y"":-7.069955},{""x"":-36.01325,""y"":-7.069939},{""x"":-36.010935,""y"":-7.069947},{""x"":-36.0099,""y"":-7.06999},{""x"":-36.007934,""y"":-7.070043},{""x"":-36.007698,""y"":-7.070025},{""x"":-36.007124,""y"":-7.069945},{""x"":-36.007003,""y"":-7.069939},{""x"":-36.006276,""y"":-7.069979},{""x"":-36.006094,""y"":-7.069979},{""x"":-36.005809,""y"":-7.069945},{""x"":-36.0057,""y"":-7.069915},{""x"":-36.005469,""y"":-7.06982},{""x"":-36.004916,""y"":-7.069508},{""x"":-36.004769,""y"":-7.069458},{""x"":-36.004442,""y"":-7.06941},{""x"":-36.003143,""y"":-7.06933},{""x"":-36.001167,""y"":-7.069231},{""x"":-35.999753,""y"":-7.069114},{""x"":-35.998109,""y"":-7.06912},{""x"":-35.997967,""y"":-7.069128},{""x"":-35.997731,""y"":-7.069162},{""x"":-35.997637,""y"":-7.069183},{""x"":-35.997135,""y"":-7.069354},{""x"":-35.996159,""y"":-7.069729},{""x"":-35.995472,""y"":-7.070014},{""x"":-35.995094,""y"":-7.070251},{""x"":-35.993404,""y"":-7.071406},{""x"":-35.993031,""y"":-7.071672},{""x"":-35.99272,""y"":-7.071827},{""x"":-35.991352,""y"":-7.072455},{""x"":-35.990242,""y"":-7.072947},{""x"":-35.98996,""y"":-7.073115},{""x"":-35.989767,""y"":-7.073285},{""x"":-35.989606,""y"":-7.073469},{""x"":-35.989507,""y"":-7.073605},{""x"":-35.988756,""y"":-7.074813},{""x"":-35.988523,""y"":-7.075159},{""x"":-35.988378,""y"":-7.075322},{""x"":-35.988289,""y"":-7.075391},{""x"":-35.988139,""y"":-7.075489},{""x"":-35.988043,""y"":-7.075534},{""x"":-35.986353,""y"":-7.076205},{""x"":-35.985438,""y"":-7.076551},{""x"":-35.980876,""y"":-7.078337},{""x"":-35.980522,""y"":-7.07846},{""x"":-35.980092,""y"":-7.078577},{""x"":-35.977796,""y"":-7.079152},{""x"":-35.977086,""y"":-7.079317},{""x"":-35.976678,""y"":-7.079383},{""x"":-35.976324,""y"":-7.079386},{""x"":-35.976005,""y"":-7.079335},{""x"":-35.97579,""y"":-7.079277},{""x"":-35.974767,""y"":-7.078895},{""x"":-35.972912,""y"":-7.078196},{""x"":-35.972494,""y"":-7.078021},{""x"":-35.97096,""y"":-7.077241},{""x"":-35.970689,""y"":-7.077081},{""x"":-35.970482,""y"":-7.076935},{""x"":-35.970056,""y"":-7.076575},{""x"":-35.967569,""y"":-7.074249},{""x"":-35.96607,""y"":-7.072862},{""x"":-35.965837,""y"":-7.072612},{""x"":-35.965743,""y"":-7.072487},{""x"":-35.96555,""y"":-7.072181},{""x"":-35.965469,""y"":-7.072037},{""x"":-35.965362,""y"":-7.071789},{""x"":-35.9653,""y"":-7.071528},{""x"":-35.965088,""y"":-7.070214},{""x"":-35.965018,""y"":-7.069985},{""x"":-35.964967,""y"":-7.069878},{""x"":-35.964841,""y"":-7.069705},{""x"":-35.964761,""y"":-7.069628},{""x"":-35.964672,""y"":-7.069564},{""x"":-35.964571,""y"":-7.069511},{""x"":-35.964396,""y"":-7.069442},{""x"":-35.96316,""y"":-7.069026},{""x"":-35.962752,""y"":-7.068907},{""x"":-35.962537,""y"":-7.068824},{""x"":-35.962327,""y"":-7.068712},{""x"":-35.962202,""y"":-7.068627},{""x"":-35.961967,""y"":-7.068424},{""x"":-35.961902,""y"":-7.068366},{""x"":-35.961347,""y"":-7.067897},{""x"":-35.959616,""y"":-7.066359},{""x"":-35.959386,""y"":-7.066183},{""x"":-35.955531,""y"":-7.063897},{""x"":-35.955387,""y"":-7.063809},{""x"":-35.955167,""y"":-7.063644},{""x"":-35.954821,""y"":-7.063295},{""x"":-35.9537,""y"":-7.062047},{""x"":-35.953547,""y"":-7.06189},{""x"":-35.953117,""y"":-7.061493},{""x"":-35.952498,""y"":-7.060993},{""x"":-35.952053,""y"":-7.060732},{""x"":-35.951814,""y"":-7.06062},{""x"":-35.951535,""y"":-7.060508},{""x"":-35.950768,""y"":-7.060261},{""x"":-35.950443,""y"":-7.060098},{""x"":-35.950376,""y"":-7.060053}]",1549973141824,7,"[{""fromNode"":188761031,""ID"":235599334,""toNode"":202961631,""isForward"":false},{""fromNode"":202961631,""ID"":235599333,""toNode"":188530064,""isForward"":false},{""fromNode"":188530064,""ID"":212881762,""toNode"":188530116,""isForward"":false},{""fromNode"":188530116,""ID"":212881761,""toNode"":188530113,""isForward"":false},{""fromNode"":188530113,""ID"":212881745,""toNode"":188530101,""isForward"":false},{""fromNode"":188530101,""ID"":212881713,""toNode"":188530191,""isForward"":false}]",2,16.5,59.4,"PB-121","NONE","NONE",1549973509529,2080558740,"Pocinhos"
2130382685,"Campina Grande","BR",77,"R. Miguel Couto",2130382685,548,3,"[{""x"":-35.879872,""y"":-7.224385},{""x"":-35.880186,""y"":-7.224611},{""x"":-35.88043,""y"":-7.224766},{""x"":-35.880991,""y"":-7.225069},{""x"":-35.881404,""y"":-7.225202},{""x"":-35.881913,""y"":-7.225311},{""x"":-35.884559,""y"":-7.225791}]",1549973698611,2,"[{""fromNode"":181418609,""ID"":198003514,""toNode"":181418611,""isForward"":true},{""fromNode"":181418611,""ID"":198003515,""toNode"":159784129,""isForward"":true},{""fromNode"":159784129,""ID"":275172872,""toNode"":159783981,""isForward"":true}]",0,4.058333333333334,14.610000000000001,"R. Dr. Severino Ribeiro Cruz","NONE","NONE",1549973793706,2130382685,
2074486952,"Campina Grande","BR",142,"R. Dom Pedro II",2074486952,510,3,"[{""x"":-35.898061,""y"":-7.223866},{""x"":-35.897895,""y"":-7.223217},{""x"":-35.897718,""y"":-7.222578},{""x"":-35.897502,""y"":-7.22181},{""x"":-35.897328,""y"":-7.221035},{""x"":-35.897109,""y"":-7.220226},{""x"":-35.896894,""y"":-7.219406}]",1549973703593,2,"[{""fromNode"":159782638,""ID"":156547153,""toNode"":159782660,""isForward"":true},{""fromNode"":159782660,""ID"":156547184,""toNode"":159782681,""isForward"":true},{""fromNode"":159782681,""ID"":156547216,""toNode"":159782723,""isForward"":true},{""fromNode"":159782723,""ID"":156547254,""toNode"":159782836,""isForward"":true},{""fromNode"":159782836,""ID"":156547295,""toNode"":159782753,""isForward"":true},{""fromNode"":159782753,""ID"":156547353,""toNode"":159782780,""isForward"":true}]",0,2.386111111111111,8.59,"R. Duque de Caxias","NONE","NONE",1549974788106,2074486952,
2130508615,"Campina Grande","BR",101,,2130508615,202,3,"[{""x"":-35.884344,""y"":-7.220566},{""x"":-35.883689,""y"":-7.220335},{""x"":-35.883408,""y"":-7.220175},{""x"":-35.883596,""y"":-7.219808},{""x"":-35.883789,""y"":-7.219467}]",1549973705543,1,"[{""fromNode"":159784056,""ID"":156549214,""toNode"":159784085,""isForward"":true},{""fromNode"":159784085,""ID"":178211779,""toNode"":171907808,""isForward"":true},{""fromNode"":171907808,""ID"":178211781,""toNode"":159784141,""isForward"":true},{""fromNode"":159784141,""ID"":156549310,""toNode"":159784052,""isForward"":true}]",0,1.5527777777777778,5.59,"Pç. Clementino Procópio","NONE","NONE",1549974011179,2130508615,
2077183061,"Campina Grande","BR",73,"R. Dom Pedro II",2077183061,759,2,"[{""x"":-35.889232,""y"":-7.213591},{""x"":-35.889663,""y"":-7.214308},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.890624,""y"":-7.215972},{""x"":-35.891092,""y"":-7.216822},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.891882,""y"":-7.218738},{""x"":-35.892142,""y"":-7.219767}]",1549973798536,1,"[{""fromNode"":159783594,""ID"":156548458,""toNode"":159783459,""isForward"":false},{""fromNode"":159783459,""ID"":156548402,""toNode"":159783418,""isForward"":false},{""fromNode"":159783418,""ID"":156548352,""toNode"":159783392,""isForward"":false},{""fromNode"":159783392,""ID"":156548288,""toNode"":159783335,""isForward"":false},{""fromNode"":159783335,""ID"":156548206,""toNode"":159783283,""isForward"":false},{""fromNode"":159783283,""ID"":193710060,""toNode"":159783267,""isForward"":false},{""fromNode"":159783267,""ID"":156548138,""toNode"":159783243,""isForward"":false}]",0,4.652777777777778,16.75,"R. Siqueira Campos","NONE","NONE",1549974789228,2077183061,
2102265336,"Campina Grande","BR",113,"R. Giló Guedes",2102265336,188,4,"[{""x"":-35.873632,""y"":-7.22169},{""x"":-35.874358,""y"":-7.220873},{""x"":-35.87446,""y"":-7.220796},{""x"":-35.874547,""y"":-7.220755},{""x"":-35.874923,""y"":-7.220651}]",1549973801175,2,"[{""fromNode"":159785108,""ID"":156550858,""toNode"":159785069,""isForward"":false},{""fromNode"":159785069,""ID"":156550795,""toNode"":159784894,""isForward"":false}]",0,1.2861111111111112,4.630000000000001,"R. Campos Sales","NONE","NONE",1549973895051,2102265336,
2102271766,"Campina Grande","BR",78,"R. Maurício Travassos Moura",2102271766,1000,3,"[{""x"":-35.887105,""y"":-7.25861},{""x"":-35.887116,""y"":-7.257852},{""x"":-35.88713,""y"":-7.2574},{""x"":-35.887146,""y"":-7.256945},{""x"":-35.887149,""y"":-7.256849},{""x"":-35.887159,""y"":-7.256382},{""x"":-35.887174,""y"":-7.255778},{""x"":-35.887179,""y"":-7.255599},{""x"":-35.887195,""y"":-7.255241},{""x"":-35.887197,""y"":-7.255086},{""x"":-35.887242,""y"":-7.253626},{""x"":-35.887273,""y"":-7.252573},{""x"":-35.887291,""y"":-7.251971},{""x"":-35.887312,""y"":-7.251327},{""x"":-35.887307,""y"":-7.250774},{""x"":-35.887324,""y"":-7.250597},{""x"":-35.887335,""y"":-7.249586}]",1549973884949,2,"[{""fromNode"":203872297,""ID"":261655932,""toNode"":203872299,""isForward"":true},{""fromNode"":203872299,""ID"":237389013,""toNode"":159783375,""isForward"":true},{""fromNode"":159783375,""ID"":184279897,""toNode"":174405320,""isForward"":false},{""fromNode"":174405320,""ID"":184281633,""toNode"":174406016,""isForward"":false},{""fromNode"":174406016,""ID"":184281632,""toNode"":159783661,""isForward"":false},{""fromNode"":159783661,""ID"":156548780,""toNode"":159783656,""isForward"":false},{""fromNode"":159783656,""ID"":184281636,""toNode"":174406018,""isForward"":false},{""fromNode"":174406018,""ID"":237666543,""toNode"":203872816,""isForward"":true},{""fromNode"":203872816,""ID"":237028291,""toNode"":159783749,""isForward"":true},{""fromNode"":159783749,""ID"":319683203,""toNode"":258408898,""isForward"":true},{""fromNode"":258408898,""ID"":319683204,""toNode"":159783680,""isForward"":true},{""fromNode"":159783680,""ID"":156548754,""toNode"":159783641,""isForward"":false},{""fromNode"":159783641,""ID"":156548749,""toNode"":159783780,""isForward"":false},{""fromNode"":159783780,""ID"":156548747,""toNode"":159783737,""isForward"":false},{""fromNode"":159783737,""ID"":232365032,""toNode"":201058979,""isForward"":false}]",1,5.538888888888889,19.94,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1549973884960,2102271766,
2085132798,"Campina Grande","BR",84,"R. Irineu Joffily",2085132798,363,3,"[{""x"":-35.887635,""y"":-7.221844},{""x"":-35.887568,""y"":-7.221816},{""x"":-35.887311,""y"":-7.221709},{""x"":-35.887117,""y"":-7.221641},{""x"":-35.886454,""y"":-7.221378},{""x"":-35.885977,""y"":-7.221184},{""x"":-35.885234,""y"":-7.220904},{""x"":-35.884585,""y"":-7.220651}]",1549973886393,1,"[{""fromNode"":186088378,""ID"":333175246,""toNode"":266792367,""isForward"":true},{""fromNode"":266792367,""ID"":333175248,""toNode"":186088380,""isForward"":true},{""fromNode"":186088380,""ID"":207338919,""toNode"":159783723,""isForward"":true},{""fromNode"":159783723,""ID"":207338909,""toNode"":186088377,""isForward"":true},{""fromNode"":186088377,""ID"":207338910,""toNode"":159783810,""isForward"":true},{""fromNode"":159783810,""ID"":156548959,""toNode"":159783920,""isForward"":true},{""fromNode"":159783920,""ID"":156549067,""toNode"":159783998,""isForward"":true}]",0,2.988888888888889,10.76,"R. Treze de Maio","NONE","NONE",1549975072223,2085132798,
2085138038,"Campina Grande","BR",76,"R. Rildo Fernandes",2085138038,549,3,"[{""x"":-35.929353,""y"":-7.215636},{""x"":-35.929423,""y"":-7.216107},{""x"":-35.929501,""y"":-7.216554},{""x"":-35.929568,""y"":-7.216963},{""x"":-35.929632,""y"":-7.217456},{""x"":-35.929691,""y"":-7.217873},{""x"":-35.929753,""y"":-7.218331},{""x"":-35.929831,""y"":-7.218799},{""x"":-35.929909,""y"":-7.219236},{""x"":-35.929958,""y"":-7.219761},{""x"":-35.929947,""y"":-7.219868},{""x"":-35.929926,""y"":-7.21999},{""x"":-35.92984,""y"":-7.220246},{""x"":-35.92972,""y"":-7.220498}]",1549973891616,1,"[{""fromNode"":159778990,""ID"":156541442,""toNode"":159778981,""isForward"":false},{""fromNode"":159778981,""ID"":156541433,""toNode"":159778973,""isForward"":false},{""fromNode"":159778973,""ID"":156541423,""toNode"":159778962,""isForward"":false},{""fromNode"":159778962,""ID"":156541409,""toNode"":159778955,""isForward"":false},{""fromNode"":159778955,""ID"":156541398,""toNode"":159778947,""isForward"":false},{""fromNode"":159778947,""ID"":156541389,""toNode"":159778934,""isForward"":false},{""fromNode"":159778934,""ID"":156541375,""toNode"":159778930,""isForward"":false},{""fromNode"":159778930,""ID"":156541370,""toNode"":159778905,""isForward"":false},{""fromNode"":159778905,""ID"":275312181,""toNode"":229215939,""isForward"":false},{""fromNode"":229215939,""ID"":275312180,""toNode"":229215936,""isForward"":false},{""fromNode"":229215936,""ID"":348926897,""toNode"":232653340,""isForward"":false}]",0,3.8472222222222223,13.850000000000001,"Av. Plínio Lemos","NONE","NONE",1549973891658,2085138038,
2062922733,"Campina Grande","BR",63,,2062922733,669,2,"[{""x"":-35.876417,""y"":-7.235411},{""x"":-35.876553,""y"":-7.234863},{""x"":-35.876835,""y"":-7.233912},{""x"":-35.876907,""y"":-7.233642},{""x"":-35.876974,""y"":-7.23338},{""x"":-35.877026,""y"":-7.233191},{""x"":-35.877325,""y"":-7.232075},{""x"":-35.87735,""y"":-7.231704},{""x"":-35.877389,""y"":-7.231181},{""x"":-35.877392,""y"":-7.230907},{""x"":-35.877362,""y"":-7.230555},{""x"":-35.87729,""y"":-7.230052},{""x"":-35.877269,""y"":-7.229925},{""x"":-35.877197,""y"":-7.229494}]",1549973897249,2,"[{""fromNode"":203627357,""ID"":260268143,""toNode"":203627011,""isForward"":false},{""fromNode"":203627011,""ID"":236645874,""toNode"":203627421,""isForward"":false},{""fromNode"":203627421,""ID"":236645967,""toNode"":203627494,""isForward"":false},{""fromNode"":203627494,""ID"":236647274,""toNode"":203628196,""isForward"":false},{""fromNode"":203628196,""ID"":236647273,""toNode"":203627581,""isForward"":false},{""fromNode"":203627581,""ID"":236646546,""toNode"":203627618,""isForward"":false},{""fromNode"":203627618,""ID"":236646663,""toNode"":203627734,""isForward"":false},{""fromNode"":203627734,""ID"":236646852,""toNode"":203627919,""isForward"":false},{""fromNode"":203627919,""ID"":236646854,""toNode"":203627920,""isForward"":false},{""fromNode"":203627920,""ID"":236647438,""toNode"":203628316,""isForward"":false}]",0,5.125,18.45,"Av. Elpídio de Almeida","NONE","NONE",1549973897257,2062922733,
2077367981,"Campina Grande","BR",99,,2077367981,289,3,"[{""x"":-35.92538,""y"":-7.256956},{""x"":-35.925054,""y"":-7.256795},{""x"":-35.924594,""y"":-7.256633},{""x"":-35.924299,""y"":-7.256513},{""x"":-35.923797,""y"":-7.25639},{""x"":-35.922881,""y"":-7.256235}]",1549973983719,1,"[{""fromNode"":210063843,""ID"":246704537,""toNode"":159779490,""isForward"":true},{""fromNode"":159779490,""ID"":156542250,""toNode"":201785435,""isForward"":true},{""fromNode"":201785435,""ID"":285232944,""toNode"":204117421,""isForward"":true},{""fromNode"":204117421,""ID"":285232773,""toNode"":235422666,""isForward"":false}]",0,2.15,7.74,"R. José Oscar Teixeira Primo","NONE","NONE",1549974388196,2077367981,
2082817689,"Campina Grande","BR",107,"Av. Jornalista Assis Chateaubriand",2082817689,515,3,"[{""x"":-35.89178,""y"":-7.257463},{""x"":-35.890223,""y"":-7.257292},{""x"":-35.888829,""y"":-7.257137},{""x"":-35.887328,""y"":-7.256966},{""x"":-35.887146,""y"":-7.256945}]",1549974000509,1,"[{""fromNode"":159783148,""ID"":156548176,""toNode"":159783428,""isForward"":false},{""fromNode"":159783428,""ID"":156548421,""toNode"":159783571,""isForward"":false},{""fromNode"":159783571,""ID"":237026004,""toNode"":203871178,""isForward"":false},{""fromNode"":203871178,""ID"":237026003,""toNode"":174405320,""isForward"":false}]",0,3.3472222222222223,12.05,"Av. João Wallig","NONE","NONE",1549974790284,2082817689,
2074688142,"Campina Grande","BR",85,"Av. Prof. Almeida Barreto",2074688142,425,3,"[{""x"":-35.889062,""y"":-7.232127},{""x"":-35.889085,""y"":-7.231896},{""x"":-35.889157,""y"":-7.231205},{""x"":-35.889288,""y"":-7.230237},{""x"":-35.889409,""y"":-7.22907},{""x"":-35.88942,""y"":-7.228979},{""x"":-35.889498,""y"":-7.228311}]",1549973983906,2,"[{""fromNode"":159783581,""ID"":237283403,""toNode"":204038345,""isForward"":false},{""fromNode"":204038345,""ID"":237283402,""toNode"":159783574,""isForward"":false},{""fromNode"":159783574,""ID"":156548474,""toNode"":159783566,""isForward"":false},{""fromNode"":159783566,""ID"":294267337,""toNode"":242001379,""isForward"":true},{""fromNode"":242001379,""ID"":294267340,""toNode"":177317203,""isForward"":true}]",0,3.1777777777777776,11.44,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1549974389365,2074688142,
