"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","imageId","imageUrl","nearBy"
"alert-615476963/2fcffa07-6612-3094-b264-9c2c4c950bb8","Recife","[{""reportBy"":"""",""reportMillis"":1549758028000,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549842794630,""text"":""Polícia "",""isThumbsUp"":false}]",1,"BR","alert-615476963/2fcffa07-6612-3094-b264-9c2c4c950bb8",false,false,"{""x"":-34.94891,""y"":-8.105354}",0,1,0,1,,,1549461077474,8,"JoaoNogueiraJr","Obras",0,0,,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","2fcffa07-6612-3094-b264-9c2c4c950bb8","world,-34.94891,-8.105354,2fcffa07-6612-3094-b264-9c2c4c950bb8,615476963",,,
"alert-424137178/9d1b8a67-7e1d-3836-a855-0516905ff414","Recife","[]",0,"BR","alert-424137178/9d1b8a67-7e1d-3836-a855-0516905ff414",false,false,"{""x"":-34.946884,""y"":-8.090282}",0,0,0,0,,,1545137509000,6,"JoaoNogueiraJr","Obras",0,0,,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","9d1b8a67-7e1d-3836-a855-0516905ff414","world,-34.946884,-8.090282,9d1b8a67-7e1d-3836-a855-0516905ff414,424137178",,,
"alert-643169108/59ce236d-e62a-3a7c-ab10-5251935df23f","Recife","[]",0,"BR","alert-643169108/59ce236d-e62a-3a7c-ab10-5251935df23f",false,false,"{""x"":-34.946269,""y"":-8.085981}",220,0,0,0,,,1549970759707,5,,,8,1,1,false,0,"Quarta Tv Maragogipe","HAZARD_ON_ROAD_POT_HOLE","HAZARD","59ce236d-e62a-3a7c-ab10-5251935df23f","world,-34.946269,-8.085981,59ce236d-e62a-3a7c-ab10-5251935df23f,643169108",,,
"alert-634929453/a267462c-4dac-3760-a559-4c0b7345f3a9","Recife","[{""reportBy"":"""",""reportMillis"":1549972524879,""isThumbsUp"":true}]",0,"BR","alert-634929453/a267462c-4dac-3760-a559-4c0b7345f3a9",false,false,"{""x"":-34.915225,""y"":-8.126776}",9,0,0,1,,,1549972036846,6,"Corindo",,10,1,2,false,0,"Av. Mal. Mascarenhas de Morais","JAM_HEAVY_TRAFFIC","JAM","a267462c-4dac-3760-a559-4c0b7345f3a9","world,-34.915225,-8.126776,a267462c-4dac-3760-a559-4c0b7345f3a9,634929453",,,
"alert-643109568/3153e304-8e38-3680-b094-4b5797247dcb","Recife","[{""reportBy"":"""",""reportMillis"":1549972424003,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973028828,""isThumbsUp"":true},{""reportBy"":""BrunoRibeirohappy100"",""reportMillis"":1549973446225,""text"":""nada"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549973916997,""isThumbsUp"":true}]",2,"BR","alert-643109568/3153e304-8e38-3680-b094-4b5797247dcb",false,false,"{""x"":-34.914858,""y"":-8.12466}",10,1,0,3,,,1549972318709,9,,,1,0,2,false,0,"Av. Mal. Mascarenhas de Morais","POLICE_VISIBLE","POLICE","3153e304-8e38-3680-b094-4b5797247dcb","world,-34.914858,-8.12466,3153e304-8e38-3680-b094-4b5797247dcb,643109568",,,
"alert-638668401/32343343-6a98-34d5-abaf-be861f1627a3","Recife","[]",0,"BR","alert-638668401/32343343-6a98-34d5-abaf-be861f1627a3",false,false,"{""x"":-34.926552,""y"":-8.111374}",353,0,0,0,,,1549970894739,5,,,23,1,2,false,0,"Av. Recife","JAM_MODERATE_TRAFFIC","JAM","32343343-6a98-34d5-abaf-be861f1627a3","world,-34.926552,-8.111374,32343343-6a98-34d5-abaf-be861f1627a3,638668401",,,
"alert-642941809/6238850f-6995-3b3a-a64a-b6a9ff27b406","Recife","[{""reportMillis"":1549971907750,""isThumbsUp"":true}]",0,"BR","alert-642941809/6238850f-6995-3b3a-a64a-b6a9ff27b406",false,false,"{""x"":-34.926469,""y"":-8.111974}",353,0,0,1,,,1549971107394,6,"xandefazio",,7,3,2,false,0,"Av. Recife","JAM_STAND_STILL_TRAFFIC","JAM","6238850f-6995-3b3a-a64a-b6a9ff27b406","world,-34.926469,-8.111974,6238850f-6995-3b3a-a64a-b6a9ff27b406,642941809",,,
"alert-636929142/a69dab9b-b0c0-31e1-b2ba-0ccac5b219bd","Recife","[]",0,"BR","alert-636929142/a69dab9b-b0c0-31e1-b2ba-0ccac5b219bd",false,false,"{""x"":-34.925581,""y"":-8.114154}",320,0,0,0,,,1549971863862,5,,,1,1,2,false,0,"Av. Recife","JAM_STAND_STILL_TRAFFIC","JAM","a69dab9b-b0c0-31e1-b2ba-0ccac5b219bd","world,-34.925581,-8.114154,a69dab9b-b0c0-31e1-b2ba-0ccac5b219bd,636929142",,,
"alert-637308822/ef1a1560-04d4-3b61-9c94-f8f196be9d1a","Recife","[]",0,"BR","alert-637308822/ef1a1560-04d4-3b61-9c94-f8f196be9d1a",false,false,"{""x"":-34.926184,""y"":-8.113194}",335,0,0,0,,,1549972267731,5,,,47,1,2,false,0,"Av. Recife","JAM_STAND_STILL_TRAFFIC","JAM","ef1a1560-04d4-3b61-9c94-f8f196be9d1a","world,-34.926184,-8.113194,ef1a1560-04d4-3b61-9c94-f8f196be9d1a,637308822",,,
"alert-639936452/f528daf8-96c8-338d-b11a-5cb17849636e","Recife","[]",0,"BR","alert-639936452/f528daf8-96c8-338d-b11a-5cb17849636e",false,false,"{""x"":-34.927286,""y"":-8.107947}",92,0,0,0,,,1549972424013,5,,,10,1,,false,0,"Av. Dom Hélder Câmara","JAM_HEAVY_TRAFFIC","JAM","f528daf8-96c8-338d-b11a-5cb17849636e","world,-34.927286,-8.107947,f528daf8-96c8-338d-b11a-5cb17849636e,639936452",,,
"alert-635603388/18d2a7aa-eccb-39f9-8f79-ba3768f9d189","Recife","[{""reportBy"":""sergioemilca"",""reportMillis"":1549799582825,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549837556062,""isThumbsUp"":true},{""reportMillis"":1549846656465,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921475865,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970486474,""isThumbsUp"":true}]",2,"BR","alert-635603388/18d2a7aa-eccb-39f9-8f79-ba3768f9d189",false,false,"{""x"":-34.907757,""y"":-8.123973}",358,0,0,5,,,1549760577698,10,"hguedes82",,10,3,1,false,0,"R. Jonathas de Vasconcelos","HAZARD_ON_ROAD_POT_HOLE","HAZARD","18d2a7aa-eccb-39f9-8f79-ba3768f9d189","world,-34.907757,-8.123973,18d2a7aa-eccb-39f9-8f79-ba3768f9d189,635603388",,,
"alert-641437419/fb5e6314-dcac-389d-9f5b-634882c68e7c","Recife","[{""reportMillis"":1549965565212,""isThumbsUp"":true}]",0,"BR","alert-641437419/fb5e6314-dcac-389d-9f5b-634882c68e7c",false,false,"{""x"":-34.907701,""y"":-8.124882}",357,0,0,1,,,1549895616274,6,"CristianoAntonioCool1",,49,2,1,false,0,"R. Jonathas de Vasconcelos","HAZARD_ON_ROAD_POT_HOLE","HAZARD","fb5e6314-dcac-389d-9f5b-634882c68e7c","world,-34.907701,-8.124882,fb5e6314-dcac-389d-9f5b-634882c68e7c,641437419",,,
"alert-641217310/a12432d8-1632-3190-a411-f37b0c964b14","Recife","[]",0,"BR","alert-641217310/a12432d8-1632-3190-a411-f37b0c964b14",false,false,"{""x"":-34.906212,""y"":-8.120611}",283,0,0,0,,,1549934084564,5,,,49,1,20,false,0,,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","a12432d8-1632-3190-a411-f37b0c964b14","world,-34.906212,-8.120611,a12432d8-1632-3190-a411-f37b0c964b14,641217310",,,
"alert-651468284/881e7925-8404-3e0f-80c4-6ec2e148aa8e","Recife","[{""reportBy"":"""",""reportMillis"":1549970857637,""isThumbsUp"":true},{""reportBy"":""RicardoCFCarvalho"",""reportMillis"":1549971086084,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971193611,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971258760,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971884716,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971936319,""isThumbsUp"":true},{""reportMillis"":1549972011653,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972257580,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972899999,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973035937,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973841130,""isThumbsUp"":true}]",5,"BR","alert-651468284/881e7925-8404-3e0f-80c4-6ec2e148aa8e",false,false,"{""x"":-34.90973,""y"":-8.125983}",6,0,0,11,,,1549970356013,10,"MZSF",,1,1,2,false,0,"Av. Des. José Neves","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","881e7925-8404-3e0f-80c4-6ec2e148aa8e","world,-34.90973,-8.125983,881e7925-8404-3e0f-80c4-6ec2e148aa8e,651468284",,,
"alert-637188232/679e10c7-4df1-3739-9ac3-e79342bb30c4","Recife","[]",0,"BR","alert-637188232/679e10c7-4df1-3739-9ac3-e79342bb30c4",false,false,"{""x"":-34.910263,""y"":-8.129393}",10,0,0,0,,,1549971067748,5,,,1,1,2,false,0,"Av. Des. José Neves","JAM_STAND_STILL_TRAFFIC","JAM","679e10c7-4df1-3739-9ac3-e79342bb30c4","world,-34.910263,-8.129393,679e10c7-4df1-3739-9ac3-e79342bb30c4,637188232",,,
"alert-645148627/581528c9-a907-3274-91b1-20d41d108ccf","Recife","[{""reportBy"":"""",""reportMillis"":1549972710343,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973646365,""isThumbsUp"":true}]",1,"BR","alert-645148627/581528c9-a907-3274-91b1-20d41d108ccf",false,false,"{""x"":-34.908678,""y"":-8.12654}",83,0,0,2,,,1549972168107,7,"HugoGomes12LoL",,50,4,2,false,0,"R. Des. João Paes","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","581528c9-a907-3274-91b1-20d41d108ccf","world,-34.908678,-8.12654,581528c9-a907-3274-91b1-20d41d108ccf,645148627",,,
"alert-638648861/06431bac-0a66-336b-8b8f-a34f8db7d40e","Recife","[]",0,"BR","alert-638648861/06431bac-0a66-336b-8b8f-a34f8db7d40e",false,false,"{""x"":-34.894314,""y"":-8.118907}",31,0,0,0,,,1549972481982,5,"AyrtonTGI88",,8,2,2,false,0,"Av. Boa Viagem","JAM_HEAVY_TRAFFIC","JAM","06431bac-0a66-336b-8b8f-a34f8db7d40e","world,-34.894314,-8.118907,06431bac-0a66-336b-8b8f-a34f8db7d40e,638648861",,,
"alert-641969149/304e8dc6-767a-363a-b7cd-034c02e637fe","Recife","[]",0,"BR","alert-641969149/304e8dc6-767a-363a-b7cd-034c02e637fe",false,false,"{""x"":-34.91412,""y"":-8.120788}",10,0,0,0,,,1549972676422,5,"LanaBuarque",,1,2,2,false,0,"Av. Mal. Mascarenhas de Morais","JAM_HEAVY_TRAFFIC","JAM","304e8dc6-767a-363a-b7cd-034c02e637fe","world,-34.91412,-8.120788,304e8dc6-767a-363a-b7cd-034c02e637fe,641969149",,,
"alert-619242933/ab7965b7-fe7b-3e41-b7ae-c5ea592888ee",,"[{""reportBy"":"""",""reportMillis"":1549641843410,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549659277444,""isThumbsUp"":true},{""reportBy"":""ManuelPernambucano"",""reportMillis"":1549660614065,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549682030494,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549691147797,""isThumbsUp"":true},{""reportBy"":""Leidianeq"",""reportMillis"":1549730571644,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549734007937,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549756338139,""isThumbsUp"":true},{""reportBy"":""Flavius80"",""reportMillis"":1549759848108,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549760827904,""isThumbsUp"":true},{""reportBy"":""FMarenas"",""reportMillis"":1549761691777,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549799769147,""isThumbsUp"":true},{""reportMillis"":1549825352518,""isThumbsUp"":true},{""reportMillis"":1549828811694,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549833983229,""isThumbsUp"":true},{""reportBy"":""patriiciama"",""reportMillis"":1549835716210,""isThumbsUp"":true},{""reportBy"":""pedrooaragaoo"",""reportMillis"":1549838952489,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549845630504,""isThumbsUp"":true},{""reportMillis"":1549885473186,""isThumbsUp"":true},{""reportBy"":""RapitorF30"",""reportMillis"":1549896876437,""text"":""oi"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549909548813,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549917427721,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549969420965,""isThumbsUp"":true}]",5,"BR","alert-619242933/ab7965b7-fe7b-3e41-b7ae-c5ea592888ee",false,false,"{""x"":-34.898276,""y"":-8.109948}",0,1,0,22,"WazeWebFeed","1548509617288",1549589435000,10,"antigerme","Mapa é mantido pelos usuários. Participe! waze.com/editor",1,0,,false,0,,"","CHIT_CHAT","ab7965b7-fe7b-3e41-b7ae-c5ea592888ee","world,-34.898276,-8.109948,ab7965b7-fe7b-3e41-b7ae-c5ea592888ee,619242933",,,"Recife"
"alert-639469180/4f49848e-a251-3ff6-8702-5d1461134f87","Recife","[]",0,"BR","alert-639469180/4f49848e-a251-3ff6-8702-5d1461134f87",false,false,"{""x"":-34.909486,""y"":-8.109408}",282,0,0,0,,,1549970884729,5,,,10,1,2,false,0,"Av. Gen. Mac Arthur","JAM_HEAVY_TRAFFIC","JAM","4f49848e-a251-3ff6-8702-5d1461134f87","world,-34.909486,-8.109408,4f49848e-a251-3ff6-8702-5d1461134f87,639469180",,,
"alert-647928316/1f5efd99-2a43-3975-b079-51ecb53f2b0e","Recife","[]",0,"BR","alert-647928316/1f5efd99-2a43-3975-b079-51ecb53f2b0e",false,false,"{""x"":-34.902377,""y"":-8.113864}",24,0,0,0,,,1549971426433,5,,,1,1,2,false,0,"Via Mangue","JAM_HEAVY_TRAFFIC","JAM","1f5efd99-2a43-3975-b079-51ecb53f2b0e","world,-34.902377,-8.113864,1f5efd99-2a43-3975-b079-51ecb53f2b0e,647928316",,,
"alert-648628395/17f15c4a-4477-3cf3-9284-b40d3a6a079f","Recife","[{""reportBy"":"""",""reportMillis"":1549970869274,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970917900,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549970978506,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549971935219,""isThumbsUp"":true}]",2,"BR","alert-648628395/17f15c4a-4477-3cf3-9284-b40d3a6a079f",false,false,"{""x"":-34.92892,""y"":-8.107288}",93,2,0,2,,,1549970837821,9,,,24,2,2,false,0,"Av. Dom Hélder Câmara","JAM_STAND_STILL_TRAFFIC","JAM","17f15c4a-4477-3cf3-9284-b40d3a6a079f","world,-34.92892,-8.107288,17f15c4a-4477-3cf3-9284-b40d3a6a079f,648628395",,,
"alert-648268995/68a331c7-0a8b-330f-aa4e-31bf5d9f54e8","Recife","[]",0,"BR","alert-648268995/68a331c7-0a8b-330f-aa4e-31bf5d9f54e8",false,false,"{""x"":-34.908527,""y"":-8.091515}",11,0,0,0,,,1549971279457,5,"RicardoMancilhaII",,8,1,2,false,0,"Av. Mal. Mascarenhas de Morais","JAM_STAND_STILL_TRAFFIC","JAM","68a331c7-0a8b-330f-aa4e-31bf5d9f54e8","world,-34.908527,-8.091515,68a331c7-0a8b-330f-aa4e-31bf5d9f54e8,648268995",,,
"alert-646822177/358e20b6-40a1-3a55-b2c7-5a7b27597f90","Recife","[{""reportBy"":"""",""reportMillis"":1549971785976,""isThumbsUp"":true}]",0,"BR","alert-646822177/358e20b6-40a1-3a55-b2c7-5a7b27597f90",false,false,"{""x"":-34.928765,""y"":-8.096448}",171,0,0,1,,,1549971295021,6,"GuidSilva",,51,3,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","358e20b6-40a1-3a55-b2c7-5a7b27597f90","world,-34.928765,-8.096448,358e20b6-40a1-3a55-b2c7-5a7b27597f90,646822177",,,
"alert-648549045/c6879d5b-d638-3480-974d-00f02d8efbb9","Recife","[{""reportBy"":"""",""reportMillis"":1549972709474,""isThumbsUp"":true}]",0,"BR","alert-648549045/c6879d5b-d638-3480-974d-00f02d8efbb9",false,false,"{""x"":-34.934342,""y"":-8.090008}",45,0,0,1,,,1549971413636,7,,,1,1,2,false,0,"Av. Dr. José Rufino","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","c6879d5b-d638-3480-974d-00f02d8efbb9","world,-34.934342,-8.090008,c6879d5b-d638-3480-974d-00f02d8efbb9,648549045",,,
"alert-639936272/33d6cd2d-9e46-3d94-8dae-208f60280d37","Recife","[]",0,"BR","alert-639936272/33d6cd2d-9e46-3d94-8dae-208f60280d37",false,false,"{""x"":-34.928664,""y"":-8.097119}",171,0,0,0,,,1549971736949,5,,,10,1,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","33d6cd2d-9e46-3d94-8dae-208f60280d37","world,-34.928664,-8.097119,33d6cd2d-9e46-3d94-8dae-208f60280d37,639936272",,,
"alert-640465587/759d2754-4e72-3cc6-8440-f6d7f45ebf50","Recife","[{""reportBy"":"""",""reportMillis"":1549882782777,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549892249698,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549898817997,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549902378080,""isThumbsUp"":true},{""reportBy"":""phellipesales"",""reportMillis"":1549902571639,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549907764088,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972751580,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973185139,""isThumbsUp"":true}]",3,"BR","alert-640465587/759d2754-4e72-3cc6-8440-f6d7f45ebf50",false,false,"{""x"":-34.912229,""y"":-8.106302}",10,0,0,8,,,1549882384561,10,"Melo1958",,8,3,1,false,0,"R. Izabel de Souza","HAZARD_ON_ROAD_POT_HOLE","HAZARD","759d2754-4e72-3cc6-8440-f6d7f45ebf50","world,-34.912229,-8.106302,759d2754-4e72-3cc6-8440-f6d7f45ebf50,640465587",,,
"alert-646716288/72023c53-3439-3865-b4fa-8679cca948d6","Recife","[]",0,"BR","alert-646716288/72023c53-3439-3865-b4fa-8679cca948d6",false,false,"{""x"":-34.928455,""y"":-8.098588}",172,0,0,0,,,1549971786079,5,,,10,1,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","72023c53-3439-3865-b4fa-8679cca948d6","world,-34.928455,-8.098588,72023c53-3439-3865-b4fa-8679cca948d6,646716288",,,
"alert-643036320/f8527c10-f92e-325e-ae06-7f9d91a72c6a","Recife","[{""reportBy"":"""",""reportMillis"":1549971929128,""isThumbsUp"":false}]",0,"BR","alert-643036320/f8527c10-f92e-325e-ae06-7f9d91a72c6a",false,false,"{""x"":-34.928059,""y"":-8.101473}",172,1,0,0,,,1549971923717,6,,,10,1,2,false,0,"Av. Recife","","JAM","f8527c10-f92e-325e-ae06-7f9d91a72c6a","world,-34.928059,-8.101473,f8527c10-f92e-325e-ae06-7f9d91a72c6a,643036320",,,
"alert-654196344/7d76db24-7e60-37cd-b63c-096028ca4889","Recife","[{""reportBy"":"""",""reportMillis"":1549972934743,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973644711,""isThumbsUp"":true}]",1,"BR","alert-654196344/7d76db24-7e60-37cd-b63c-096028ca4889",false,false,"{""x"":-34.927976,""y"":-8.102161}",171,0,0,2,,,1549972037506,7,,,10,1,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","7d76db24-7e60-37cd-b63c-096028ca4889","world,-34.927976,-8.102161,7d76db24-7e60-37cd-b63c-096028ca4889,654196344",,,
"alert-639936372/12ff2bfa-b392-3adb-8c0b-e5cbea28fff9","Recife","[{""reportBy"":"""",""reportMillis"":1549972939869,""isThumbsUp"":true}]",0,"BR","alert-639936372/12ff2bfa-b392-3adb-8c0b-e5cbea28fff9",false,false,"{""x"":-34.927776,""y"":-8.103555}",171,0,0,1,,,1549972142210,6,,,10,1,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","12ff2bfa-b392-3adb-8c0b-e5cbea28fff9","world,-34.927776,-8.103555,12ff2bfa-b392-3adb-8c0b-e5cbea28fff9,639936372",,,
"alert-638169691/6d52cb59-64e6-320c-8df5-78c52396c339","Recife","[{""reportBy"":"""",""reportMillis"":1549972319192,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972761513,""isThumbsUp"":true},{""reportBy"":""cmlldlf"",""reportMillis"":1549972806226,""isThumbsUp"":false}]",1,"BR","alert-638169691/6d52cb59-64e6-320c-8df5-78c52396c339",false,false,"{""x"":-34.93101,""y"":-8.08669}",321,1,0,2,,,1549972239319,8,,,50,2,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","6d52cb59-64e6-320c-8df5-78c52396c339","world,-34.93101,-8.08669,6d52cb59-64e6-320c-8df5-78c52396c339,638169691",,,
"alert-641616431/8c30c56c-c99e-38d3-b0e0-704dcc841752","Recife","[]",0,"BR","alert-641616431/8c30c56c-c99e-38d3-b0e0-704dcc841752",false,false,"{""x"":-34.928118,""y"":-8.107517}",136,0,0,0,,,1549972343864,5,,,10,1,,false,0,"Retorno","JAM_HEAVY_TRAFFIC","JAM","8c30c56c-c99e-38d3-b0e0-704dcc841752","world,-34.928118,-8.107517,8c30c56c-c99e-38d3-b0e0-704dcc841752,641616431",,,
"alert-644028118/ba61e03f-47ee-3f88-b786-026dc9912a68","Recife","[{""reportBy"":"""",""reportMillis"":1549972924760,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973740267,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973867026,""isThumbsUp"":true}]",1,"BR","alert-644028118/ba61e03f-47ee-3f88-b786-026dc9912a68",false,false,"{""x"":-34.92855,""y"":-8.097901}",172,0,0,3,,,1549972445855,8,"Freupa1418",,1,2,2,false,0,"Av. Recife","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","ba61e03f-47ee-3f88-b786-026dc9912a68","world,-34.92855,-8.097901,ba61e03f-47ee-3f88-b786-026dc9912a68,644028118",,,
"alert-645505807/f50ea64d-1aad-3113-a26a-7d379de28d09","Recife","[{""reportBy"":"""",""reportMillis"":1549948390223,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968874798,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549969344033,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973682206,""isThumbsUp"":true}]",1,"BR","alert-645505807/f50ea64d-1aad-3113-a26a-7d379de28d09",false,false,"{""x"":-34.91265,""y"":-8.106157}",281,0,0,4,,,1549937376604,10,"gildete581",,10,1,2,false,0,"R. Jean Emile Favre","HAZARD_ON_ROAD_POT_HOLE","HAZARD","f50ea64d-1aad-3113-a26a-7d379de28d09","world,-34.91265,-8.106157,f50ea64d-1aad-3113-a26a-7d379de28d09,645505807",,,
"alert-636528912/57ae4fce-abe1-3b46-ab65-7136449dace7","Recife","[{""reportBy"":""RicardoCFCarvalho"",""reportMillis"":1549971794414,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549971929254,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972439059,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972526928,""isThumbsUp"":true}]",2,"BR","alert-636528912/57ae4fce-abe1-3b46-ab65-7136449dace7",false,false,"{""x"":-34.892544,""y"":-8.09512}",305,2,0,2,,,1549970305931,9,,,10,0,2,false,0,"Via Mangue","JAM_STAND_STILL_TRAFFIC","JAM","57ae4fce-abe1-3b46-ab65-7136449dace7","world,-34.892544,-8.09512,57ae4fce-abe1-3b46-ab65-7136449dace7,636528912",,,
"alert-637088512/77ec8155-0a8a-31b8-b1c0-b9375b86ae21","Recife","[]",0,"BR","alert-637088512/77ec8155-0a8a-31b8-b1c0-b9375b86ae21",false,false,"{""x"":-34.8879,""y"":-8.08668}",46,0,0,0,,,1549971746620,5,,,10,2,2,false,0,"Túnel Josué de Castro","JAM_STAND_STILL_TRAFFIC","JAM","77ec8155-0a8a-31b8-b1c0-b9375b86ae21","world,-34.8879,-8.08668,77ec8155-0a8a-31b8-b1c0-b9375b86ae21,637088512",,,
"alert-640481610/80fa1ad0-43e3-381d-9968-26d29f99fa57","Recife","[{""reportBy"":"""",""reportMillis"":1549972780555,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972840475,""isThumbsUp"":false}]",1,"BR","alert-640481610/80fa1ad0-43e3-381d-9968-26d29f99fa57",false,false,"{""x"":-34.8838,""y"":-8.09197}",6,2,0,0,,,1549971778762,7,,,1,1,2,false,0,"Av. Conselheiro Aguiar","JAM_STAND_STILL_TRAFFIC","JAM","80fa1ad0-43e3-381d-9968-26d29f99fa57","world,-34.8838,-8.09197,80fa1ad0-43e3-381d-9968-26d29f99fa57,640481610",,,
"alert-641729199/770e866c-c496-331f-bc03-1ddec15e510a","Recife","[]",0,"BR","alert-641729199/770e866c-c496-331f-bc03-1ddec15e510a",false,false,"{""x"":-34.884539,""y"":-8.087739}",317,0,0,0,,,1549971832225,5,,,10,2,2,false,0,"Av. Antônio de Góes - Pista Sul","JAM_STAND_STILL_TRAFFIC","JAM","770e866c-c496-331f-bc03-1ddec15e510a","world,-34.884539,-8.087739,770e866c-c496-331f-bc03-1ddec15e510a,641729199",,,
"alert-643529878/2613a25c-253c-3646-9a04-8fbbbd3a24c3","Recife","[{""reportBy"":"""",""reportMillis"":1549972004048,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972248760,""isThumbsUp"":true}]",1,"BR","alert-643529878/2613a25c-253c-3646-9a04-8fbbbd3a24c3",false,false,"{""x"":-34.882952,""y"":-8.09527}",14,1,0,1,,,1549971933910,7,,,1,0,2,false,0,"Av. Boa Viagem","JAM_STAND_STILL_TRAFFIC","JAM","2613a25c-253c-3646-9a04-8fbbbd3a24c3","world,-34.882952,-8.09527,2613a25c-253c-3646-9a04-8fbbbd3a24c3,643529878",,,
"alert-642388799/8b034cf3-2d70-38fa-a2d7-6779117cc3f0","Recife","[{""reportBy"":"""",""reportMillis"":1549972349364,""isThumbsUp"":true},{""reportBy"":""maynandes"",""reportMillis"":1549972960781,""isThumbsUp"":true}]",1,"BR","alert-642388799/8b034cf3-2d70-38fa-a2d7-6779117cc3f0",false,false,"{""x"":-34.890157,""y"":-8.099073}",314,0,0,2,,,1549972039724,7,,,10,1,2,false,0,"Via Mangue","JAM_HEAVY_TRAFFIC","JAM","8b034cf3-2d70-38fa-a2d7-6779117cc3f0","world,-34.890157,-8.099073,8b034cf3-2d70-38fa-a2d7-6779117cc3f0,642388799",,,
