"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","blockDescription","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert","startNode"
479352381,"Curitiba","BR",73,"Av. Mal. Floriano Peixoto",479352381,404,2,"[{""x"":-49.263644,""y"":-25.436356},{""x"":-49.264808,""y"":-25.436797},{""x"":-49.26592,""y"":-25.437225},{""x"":-49.267337,""y"":-25.437769}]",1550426719179,1,"[{""fromNode"":161153208,""ID"":253159281,""toNode"":233969100,""isForward"":true},{""fromNode"":233969100,""ID"":282860384,""toNode"":233969101,""isForward"":true},{""fromNode"":233969101,""ID"":158590102,""toNode"":161152147,""isForward"":true}]",0,2.7805555555555554,10.01,"Av. Sete de Setembro","NONE","NONE",1550427587337,479352381,,,,,,,,,
479012614,"Curitiba","BR",82,"R. Pres. Carlos Cavalcanti",479012614,214,3,"[{""x"":-49.273632,""y"":-25.427418},{""x"":-49.273433,""y"":-25.426479},{""x"":-49.273204,""y"":-25.425525}]",1550426719298,1,"[{""fromNode"":271931442,""ID"":158587240,""toNode"":161150468,""isForward"":true},{""fromNode"":161150468,""ID"":158587329,""toNode"":161150420,""isForward"":true}]",0,1.5722222222222222,5.66,"R. Duque de Caxias","NONE","NONE",1550427587492,479012614,,,,,,,,,
490700129,"Curitiba","BR",98,"R. Bispo D. José",490700129,796,2,"[{""x"":-49.283733,""y"":-25.440977},{""x"":-49.284315,""y"":-25.441245},{""x"":-49.285673,""y"":-25.441646},{""x"":-49.286866,""y"":-25.441998},{""x"":-49.287912,""y"":-25.442494},{""x"":-49.288942,""y"":-25.442978},{""x"":-49.289911,""y"":-25.443446},{""x"":-49.29047,""y"":-25.443698},{""x"":-49.290936,""y"":-25.443909}]",1550426719340,2,"[{""fromNode"":161147052,""ID"":276161403,""toNode"":161146737,""isForward"":false},{""fromNode"":161146737,""ID"":158581583,""toNode"":161146517,""isForward"":true},{""fromNode"":161146517,""ID"":158581249,""toNode"":161146297,""isForward"":true},{""fromNode"":161146297,""ID"":158580911,""toNode"":161145942,""isForward"":true},{""fromNode"":161145942,""ID"":298044047,""toNode"":244464611,""isForward"":true},{""fromNode"":244464611,""ID"":298044048,""toNode"":161145810,""isForward"":true},{""fromNode"":161145810,""ID"":158580193,""toNode"":161145639,""isForward"":true}]",0,4.002777777777778,14.410000000000002,"Av. do Batel","NONE","NONE",1550427587482,490700129,,,,,,,,,
481581063,"Curitiba","BR",84,"R. Saldanha Marinho",481581063,311,3,"[{""x"":-49.292852,""y"":-25.433854},{""x"":-49.292551,""y"":-25.434667},{""x"":-49.292442,""y"":-25.434932},{""x"":-49.291066,""y"":-25.436044}]",1550426726915,1,"[{""fromNode"":161145123,""ID"":167594526,""toNode"":165073840,""isForward"":false},{""fromNode"":165073840,""ID"":167594525,""toNode"":251157322,""isForward"":false},{""fromNode"":251157322,""ID"":158579694,""toNode"":161145426,""isForward"":false}]",0,2.3027777777777776,8.29,"R. Des. Otávio do Amaral","NONE","NONE",1550427594381,481581063,,,,,,,,,
479352461,"Curitiba","BR",147,"R. D. Alberto Gonçalves",479352461,319,3,"[{""x"":-49.285932,""y"":-25.419563},{""x"":-49.284326,""y"":-25.419904},{""x"":-49.282841,""y"":-25.420198}]",1550426719245,1,"[{""fromNode"":161146748,""ID"":158581938,""toNode"":161146985,""isForward"":false},{""fromNode"":161146985,""ID"":158582553,""toNode"":161147393,""isForward"":false}]",0,1.675,6.03,"R. Myltho Anselmo da Silva","NONE","NONE",1550427587371,479352461,,,,,,,,,
481329413,"Curitiba","BR",116,"R. Raphael Papa",481329413,168,3,"[{""x"":-49.236228,""y"":-25.427522},{""x"":-49.236292,""y"":-25.427532},{""x"":-49.236338,""y"":-25.427515},{""x"":-49.236431,""y"":-25.427369},{""x"":-49.236995,""y"":-25.426235}]",1550426543951,1,"[{""fromNode"":161160286,""ID"":158601860,""toNode"":161159976,""isForward"":false}]",0,1.1222222222222222,4.04,"R. Alexandre de Gusmão","NONE","NONE",1550427587924,481329413,,,,,,,,,
457081235,"Curitiba","BR",73,"R. Flávio Dallegrave",457081235,418,3,"[{""x"":-49.247677,""y"":-25.42724},{""x"":-49.247563,""y"":-25.426088},{""x"":-49.247391,""y"":-25.424444},{""x"":-49.247267,""y"":-25.423483}]",1550426720570,1,"[{""fromNode"":161157527,""ID"":158598198,""toNode"":161157562,""isForward"":true},{""fromNode"":161157562,""ID"":158598241,""toNode"":161157677,""isForward"":true},{""fromNode"":161157677,""ID"":158598292,""toNode"":161157825,""isForward"":true}]",0,3.025,10.89,"R. Camões","NONE","NONE",1550427588122,457081235,,,,,,,,,
490701149,"Curitiba","BR",99,"R. 15 de Novembro",490701149,311,3,"[{""x"":-49.247391,""y"":-25.424444},{""x"":-49.247563,""y"":-25.426088},{""x"":-49.247677,""y"":-25.42724}]",1550426720584,1,"[{""fromNode"":161157677,""ID"":158598241,""toNode"":161157562,""isForward"":false},{""fromNode"":161157562,""ID"":158598198,""toNode"":161157527,""isForward"":false}]",0,2.1305555555555555,7.67,"R. Camões","NONE","NONE",1550427588124,490701149,,,,,,,,,
457080415,"Curitiba","BR",74,"R. Sete de Abril",457080415,648,3,"[{""x"":-49.261619,""y"":-25.426254},{""x"":-49.259531,""y"":-25.425404},{""x"":-49.257727,""y"":-25.424662},{""x"":-49.257003,""y"":-25.424365},{""x"":-49.255811,""y"":-25.423726}]",1550426719458,2,"[{""fromNode"":161153885,""ID"":158592714,""toNode"":161154149,""isForward"":true},{""fromNode"":161154149,""ID"":158593582,""toNode"":161154709,""isForward"":true},{""fromNode"":161154709,""ID"":158594341,""toNode"":161155204,""isForward"":true},{""fromNode"":161155204,""ID"":158594583,""toNode"":161155365,""isForward"":true}]",0,4.311111111111111,15.52,"R. Amintas de Barros","NONE","NONE",1550426983454,457080415,,,,,,,,,
490700529,"Curitiba","BR",106,"R. Cons. Laurindo",490700529,388,3,"[{""x"":-49.260796,""y"":-25.430134},{""x"":-49.261604,""y"":-25.43043},{""x"":-49.26237,""y"":-25.430721},{""x"":-49.262517,""y"":-25.430777},{""x"":-49.263235,""y"":-25.431049},{""x"":-49.264364,""y"":-25.431483}]",1550426719602,2,"[{""fromNode"":161154152,""ID"":158592718,""toNode"":161153940,""isForward"":true},{""fromNode"":161153940,""ID"":158592383,""toNode"":161153795,""isForward"":true},{""fromNode"":161153795,""ID"":158592320,""toNode"":161153665,""isForward"":true},{""fromNode"":161153665,""ID"":158591948,""toNode"":161153327,""isForward"":true},{""fromNode"":161153327,""ID"":158591419,""toNode"":161153222,""isForward"":true}]",0,2,7.2,"R. Comendador Macedo","NONE","NONE",1550427587858,490700529,,,,,,,,,
475100982,"Curitiba","BR",139,"R. Manoel Correia de Freitas",475100982,267,3,"[{""x"":-49.236228,""y"":-25.427522},{""x"":-49.235074,""y"":-25.427108},{""x"":-49.233781,""y"":-25.426606}]",1550426719886,1,"[{""fromNode"":161160286,""ID"":158602058,""toNode"":161160426,""isForward"":true},{""fromNode"":161160426,""ID"":158602411,""toNode"":161160675,""isForward"":true}]",0,1.5027777777777778,5.41,"R. Monte Castelo","NONE","NONE",1550427588057,475100982,,,,,,,,,
475101122,"Curitiba","BR",117,"R. Reinaldino Schaffemberg de Quadros",475101122,255,3,"[{""x"":-49.24775,""y"":-25.427871},{""x"":-49.247813,""y"":-25.428648},{""x"":-49.247828,""y"":-25.428805},{""x"":-49.247978,""y"":-25.430162}]",1550426720580,1,"[{""fromNode"":161157517,""ID"":158598140,""toNode"":161157724,""isForward"":false},{""fromNode"":161157724,""ID"":158598136,""toNode"":161157381,""isForward"":false},{""fromNode"":161157381,""ID"":158598085,""toNode"":161157351,""isForward"":false}]",0,1.5416666666666667,5.550000000000001,"R. Camões","NONE","NONE",1550426720584,475101122,,,,,,,,,
525064317,"Curitiba","BR",93,"R. Sanito Rocha",525064317,244,2,"[{""x"":-49.238872,""y"":-25.435594},{""x"":-49.241106,""y"":-25.436457}]",1550426723335,1,"[{""fromNode"":153844153,""ID"":137801941,""toNode"":161159081,""isForward"":true}]",0,1.3944444444444444,5.02,"R. Cel. Pedro Scherer Sobrinho","NONE","NONE",1550427591136,525064317,,,,,,,,,
475100352,"Curitiba","BR",124,"R. Paraguassu",475100352,170,3,"[{""x"":-49.257474,""y"":-25.418419},{""x"":-49.256327,""y"":-25.419319},{""x"":-49.25616,""y"":-25.419376}]",1550426719498,1,"[{""fromNode"":161155202,""ID"":158594419,""toNode"":161155255,""isForward"":false}]",0,1.113888888888889,4.010000000000001,"R. Cândido Mader","NONE","NONE",1550427587754,475100352,,,,,,,,,
494505536,"Campo Magro","BR",126,"R. Ursula e Cumim",494505536,1801,2,"[{""x"":-49.370949,""y"":-25.343093},{""x"":-49.3714,""y"":-25.343249},{""x"":-49.371847,""y"":-25.343359},{""x"":-49.374511,""y"":-25.344473},{""x"":-49.374805,""y"":-25.344576},{""x"":-49.374949,""y"":-25.34465},{""x"":-49.376152,""y"":-25.34504},{""x"":-49.376364,""y"":-25.345139},{""x"":-49.376546,""y"":-25.345258},{""x"":-49.377428,""y"":-25.346033},{""x"":-49.377697,""y"":-25.346214},{""x"":-49.377842,""y"":-25.346297},{""x"":-49.378523,""y"":-25.346573},{""x"":-49.379022,""y"":-25.346721},{""x"":-49.379616,""y"":-25.346853},{""x"":-49.37995,""y"":-25.346964},{""x"":-49.380093,""y"":-25.347049},{""x"":-49.380209,""y"":-25.347165},{""x"":-49.380384,""y"":-25.347408},{""x"":-49.380501,""y"":-25.347614},{""x"":-49.380553,""y"":-25.347726},{""x"":-49.380702,""y"":-25.348241},{""x"":-49.38075,""y"":-25.348362},{""x"":-49.380981,""y"":-25.348822},{""x"":-49.381128,""y"":-25.349013},{""x"":-49.38157,""y"":-25.349415},{""x"":-49.382195,""y"":-25.349746},{""x"":-49.382563,""y"":-25.349941},{""x"":-49.385812,""y"":-25.351027}]",1550426547230,1,"[{""fromNode"":253223845,""ID"":311717551,""toNode"":237766010,""isForward"":true},{""fromNode"":237766010,""ID"":311717553,""toNode"":253223846,""isForward"":true},{""fromNode"":253223846,""ID"":311717554,""toNode"":161124293,""isForward"":true}]",0,7.525,27.090000000000003,,"NONE","NONE",1550426987344,494505536,,,,,,,,,
457080715,"Curitiba","BR",91,"R. Eduardo Geronasso",457080715,209,3,"[{""x"":-49.242076,""y"":-25.395327},{""x"":-49.241363,""y"":-25.395865},{""x"":-49.240692,""y"":-25.396713}]",1550426719656,1,"[{""fromNode"":161158926,""ID"":158600153,""toNode"":161159068,""isForward"":false},{""fromNode"":161159068,""ID"":158600410,""toNode"":161159253,""isForward"":false}]",0,1.6861111111111111,6.07,"R. Maximino Zanon","NONE","NONE",1550427587871,457080715,,,,,,,,,
475342362,"Curitiba","BR",107,"R. Arminda Volpi Morganti",475342362,187,3,"[{""x"":-49.202585,""y"":-25.490753},{""x"":-49.202849,""y"":-25.4914},{""x"":-49.20302,""y"":-25.491554},{""x"":-49.20328,""y"":-25.4917},{""x"":-49.203785,""y"":-25.491918}]",1550426721678,1,"[{""fromNode"":161167699,""ID"":158612842,""toNode"":161167631,""isForward"":false},{""fromNode"":161167631,""ID"":158612646,""toNode"":161167506,""isForward"":false}]",0,1.3972222222222221,5.03,"R. Aviador Armin Buhrer","NONE","NONE",1550427589517,475342362,,,,,,,,,
494708086,"São José dos Pinhais","BR",74,"R. Francisco Alves",494708086,646,2,"[{""x"":-49.182158,""y"":-25.500651},{""x"":-49.180722,""y"":-25.501768},{""x"":-49.179316,""y"":-25.502849},{""x"":-49.177291,""y"":-25.504457}]",1550426722052,1,"[{""fromNode"":161172293,""ID"":158620244,""toNode"":161172605,""isForward"":true},{""fromNode"":161172605,""ID"":158620687,""toNode"":161172893,""isForward"":true},{""fromNode"":161172893,""ID"":158621134,""toNode"":161173189,""isForward"":true}]",0,4.058333333333334,14.610000000000001,"R. Profa. Ernestina de Macedo Souza Cortes","NONE","NONE",1550427589870,494708086,,,,,,,,,
479016114,"São José dos Pinhais","BR",113,"R. Joana Percegona Zen",479016114,1819,1,"[{""x"":-49.111978,""y"":-25.538636},{""x"":-49.112016,""y"":-25.538797},{""x"":-49.112059,""y"":-25.539166},{""x"":-49.112343,""y"":-25.540415},{""x"":-49.112536,""y"":-25.541037},{""x"":-49.112658,""y"":-25.541258},{""x"":-49.112997,""y"":-25.54161},{""x"":-49.113217,""y"":-25.541863},{""x"":-49.113276,""y"":-25.542088},{""x"":-49.113318,""y"":-25.542421},{""x"":-49.113388,""y"":-25.542635},{""x"":-49.113501,""y"":-25.542752},{""x"":-49.113779,""y"":-25.542827},{""x"":-49.11425,""y"":-25.542909},{""x"":-49.114518,""y"":-25.543088},{""x"":-49.114701,""y"":-25.543399},{""x"":-49.115226,""y"":-25.544789},{""x"":-49.115425,""y"":-25.54532},{""x"":-49.115451,""y"":-25.545491},{""x"":-49.115403,""y"":-25.545706},{""x"":-49.115242,""y"":-25.545963},{""x"":-49.114771,""y"":-25.546333},{""x"":-49.114562,""y"":-25.546702},{""x"":-49.11453,""y"":-25.546895},{""x"":-49.114589,""y"":-25.547372},{""x"":-49.114551,""y"":-25.547796},{""x"":-49.114471,""y"":-25.548026},{""x"":-49.114321,""y"":-25.548139},{""x"":-49.113908,""y"":-25.548251},{""x"":-49.113672,""y"":-25.548401},{""x"":-49.113629,""y"":-25.548551},{""x"":-49.113586,""y"":-25.548816},{""x"":-49.114594,""y"":-25.549956},{""x"":-49.114798,""y"":-25.550297},{""x"":-49.115196,""y"":-25.551249},{""x"":-49.115489,""y"":-25.551949},{""x"":-49.115695,""y"":-25.552647}]",1550426722485,1,"[{""fromNode"":259797559,""ID"":321898238,""toNode"":161180224,""isForward"":true},{""fromNode"":161180224,""ID"":158631727,""toNode"":161180414,""isForward"":true},{""fromNode"":161180414,""ID"":158631793,""toNode"":161180321,""isForward"":true},{""fromNode"":161180321,""ID"":321898062,""toNode"":259797465,""isForward"":true},{""fromNode"":259797465,""ID"":321898096,""toNode"":259797486,""isForward"":true}]",0,6.008333333333334,21.630000000000003,"R. Hermenegildo Soares Machado","NONE","NONE",1550427590235,479016114,,,,,,,,,
494709586,"São José dos Pinhais","BR",70,,494709586,776,2,"[{""x"":-49.132231,""y"":-25.568115},{""x"":-49.130561,""y"":-25.568136},{""x"":-49.128646,""y"":-25.568593},{""x"":-49.12819,""y"":-25.568706},{""x"":-49.124721,""y"":-25.569599}]",1550426723102,2,"[{""fromNode"":229911458,""ID"":349823472,""toNode"":277242385,""isForward"":false},{""fromNode"":277242385,""ID"":349823657,""toNode"":277242465,""isForward"":false},{""fromNode"":277242465,""ID"":349823606,""toNode"":224666789,""isForward"":true}]",0,5.611111111111111,20.2,"R. Júlio César Setenareski","NONE","NONE",1550427590871,494709586,,,,,,,,,
479524640,,"BR",138,"Curitba",479524640,1643,2,"[{""x"":-49.130532,""y"":-25.60772},{""x"":-49.130523,""y"":-25.607565},{""x"":-49.13046,""y"":-25.607178},{""x"":-49.130232,""y"":-25.606849},{""x"":-49.129634,""y"":-25.606073},{""x"":-49.129221,""y"":-25.605657},{""x"":-49.128855,""y"":-25.605361},{""x"":-49.128695,""y"":-25.605168},{""x"":-49.128636,""y"":-25.605062},{""x"":-49.128626,""y"":-25.604965},{""x"":-49.128653,""y"":-25.604834},{""x"":-49.128808,""y"":-25.604607},{""x"":-49.129012,""y"":-25.604467},{""x"":-49.129248,""y"":-25.604249},{""x"":-49.12942,""y"":-25.604056},{""x"":-49.129524,""y"":-25.6039},{""x"":-49.129583,""y"":-25.603727},{""x"":-49.129695,""y"":-25.603528},{""x"":-49.129819,""y"":-25.603349},{""x"":-49.129989,""y"":-25.603191},{""x"":-49.130201,""y"":-25.603063},{""x"":-49.130936,""y"":-25.602679},{""x"":-49.131129,""y"":-25.602548},{""x"":-49.131311,""y"":-25.602386},{""x"":-49.131384,""y"":-25.602217},{""x"":-49.131442,""y"":-25.601985},{""x"":-49.131455,""y"":-25.60144},{""x"":-49.131558,""y"":-25.600944},{""x"":-49.131711,""y"":-25.600613},{""x"":-49.131856,""y"":-25.600341},{""x"":-49.132014,""y"":-25.599839},{""x"":-49.13202,""y"":-25.599665},{""x"":-49.131936,""y"":-25.599372},{""x"":-49.131649,""y"":-25.598864},{""x"":-49.131389,""y"":-25.598673},{""x"":-49.131086,""y"":-25.598525},{""x"":-49.130931,""y"":-25.598426},{""x"":-49.130767,""y"":-25.598221},{""x"":-49.130703,""y"":-25.598107},{""x"":-49.130666,""y"":-25.597978},{""x"":-49.130746,""y"":-25.597139},{""x"":-49.130719,""y"":-25.597016},{""x"":-49.13066,""y"":-25.596876},{""x"":-49.130201,""y"":-25.596198},{""x"":-49.1296,""y"":-25.595457}]",1550426723189,2,"[{""fromNode"":161179071,""ID"":268855493,""toNode"":182199521,""isForward"":true}]",0,6.433333333333334,23.16,"R. João Lipinski","NONE","NONE",1550427590949,479524640,,,,,,,,,"Curitba"
475344912,"São José dos Pinhais","BR",113,,475344912,918,2,"[{""x"":-49.108409,""y"":-25.57355},{""x"":-49.108339,""y"":-25.573543},{""x"":-49.108023,""y"":-25.57348},{""x"":-49.107663,""y"":-25.573436},{""x"":-49.107368,""y"":-25.573456},{""x"":-49.10695,""y"":-25.573523},{""x"":-49.106344,""y"":-25.5736},{""x"":-49.106119,""y"":-25.573629},{""x"":-49.105697,""y"":-25.573809},{""x"":-49.1054,""y"":-25.57396},{""x"":-49.10512,""y"":-25.574065},{""x"":-49.104879,""y"":-25.574138},{""x"":-49.104688,""y"":-25.574189},{""x"":-49.103959,""y"":-25.574321},{""x"":-49.103467,""y"":-25.574391},{""x"":-49.103105,""y"":-25.574532},{""x"":-49.102769,""y"":-25.574728},{""x"":-49.102048,""y"":-25.575456},{""x"":-49.101392,""y"":-25.575894},{""x"":-49.100966,""y"":-25.575962},{""x"":-49.100078,""y"":-25.57603}]",1550426723923,2,"[{""fromNode"":161180138,""ID"":158632302,""toNode"":161180813,""isForward"":true},{""fromNode"":161180813,""ID"":316918468,""toNode"":256645722,""isForward"":true}]",0,4.944444444444445,17.8,"R. João Bortolan","NONE","NONE",1550427591389,475344912,,,,,,,,,
481579643,"São José dos Pinhais","BR",203,"R. Ten. Luiz de Campos Valejo",481579643,192,4,"[{""x"":-49.202487,""y"":-25.528736},{""x"":-49.200762,""y"":-25.529472}]",1550426725547,1,"[{""fromNode"":222979580,""ID"":310053745,""toNode"":252218575,""isForward"":true}]",0,0.8416666666666667,3.0300000000000002,"R. Edmundo Saporski","NONE","NONE",1550427593813,481579643,,,,,,,,,
525069277,"São José dos Pinhais","BR",94,"R. Júlio César Setenareski",525069277,685,2,"[{""x"":-49.100078,""y"":-25.57603},{""x"":-49.100966,""y"":-25.575962},{""x"":-49.101392,""y"":-25.575894},{""x"":-49.102048,""y"":-25.575456},{""x"":-49.102769,""y"":-25.574728},{""x"":-49.103105,""y"":-25.574532},{""x"":-49.103467,""y"":-25.574391},{""x"":-49.103959,""y"":-25.574321},{""x"":-49.104688,""y"":-25.574189},{""x"":-49.104879,""y"":-25.574138},{""x"":-49.10512,""y"":-25.574065},{""x"":-49.1054,""y"":-25.57396},{""x"":-49.105697,""y"":-25.573809},{""x"":-49.106119,""y"":-25.573629}]",1550426727916,2,"[{""fromNode"":256645722,""ID"":316918468,""toNode"":161180813,""isForward"":false}]",0,4.2027777777777775,15.129999999999999,"R. João Bortolan","NONE","NONE",1550427596007,525069277,,,,,,,,,
494708506,"Colombo","BR",158,"R. Astorga",494708506,233,3,"[{""x"":-49.167567,""y"":-25.354709},{""x"":-49.167453,""y"":-25.35577},{""x"":-49.167328,""y"":-25.356801}]",1550426722318,1,"[{""fromNode"":161175194,""ID"":158624529,""toNode"":161175210,""isForward"":true},{""fromNode"":161175210,""ID"":158624572,""toNode"":161175232,""isForward"":true}]",0,1.1222222222222222,4.04,"R. Campo Mourão","NONE","NONE",1550427590095,494708506,,,,,,,,,
490595799,"Piraquara","BR",102,"Av. Rebouças",490595799,406,3,"[{""x"":-49.075446,""y"":-25.447505},{""x"":-49.076258,""y"":-25.447404},{""x"":-49.076422,""y"":-25.447382},{""x"":-49.077392,""y"":-25.446596},{""x"":-49.078616,""y"":-25.445587},{""x"":-49.078707,""y"":-25.445534}]",1550426543133,1,"[{""fromNode"":161182601,""ID"":286278534,""toNode"":236102150,""isForward"":true},{""fromNode"":236102150,""ID"":286278535,""toNode"":161182492,""isForward"":true},{""fromNode"":161182492,""ID"":353306344,""toNode"":279399032,""isForward"":true}]",0,2.6444444444444444,9.52,"R. Tibagi","NONE","NONE",1550426719220,490595799,,,,,,,,,
490701219,"Curitiba","BR",106,"R. Ronald José Carboni",490701219,181,3,"[{""x"":-49.220235,""y"":-25.439315},{""x"":-49.221856,""y"":-25.438605}]",1550426720644,1,"[{""fromNode"":161163294,""ID"":158606353,""toNode"":161163112,""isForward"":false}]",0,1.4055555555555554,5.06,"R. Francisco Mota Machado","NONE","NONE",1550427588298,490701219,,,,,,,,,
494706726,"Colombo","BR",161,"R. Tunísia",494706726,537,3,"[{""x"":-49.183765,""y"":-25.361299},{""x"":-49.183851,""y"":-25.361265},{""x"":-49.185943,""y"":-25.361446},{""x"":-49.186736,""y"":-25.361504},{""x"":-49.188311,""y"":-25.361633},{""x"":-49.189073,""y"":-25.361699}]",1550426721067,1,"[{""fromNode"":161171848,""ID"":358337201,""toNode"":282707332,""isForward"":false},{""fromNode"":282707332,""ID"":358337197,""toNode"":161171701,""isForward"":false},{""fromNode"":161171701,""ID"":158618855,""toNode"":161171415,""isForward"":false},{""fromNode"":161171415,""ID"":158618413,""toNode"":161170956,""isForward"":false},{""fromNode"":161170956,""ID"":304956570,""toNode"":243105965,""isForward"":false}]",0,2.4055555555555554,8.66,"R. São Pedro","NONE","NONE",1550428809921,494706726,,,,,,,,,
525061747,"Curitiba","BR",88,"R. Rio Iriri",525061747,642,2,"[{""x"":-49.200953,""y"":-25.40736},{""x"":-49.201571,""y"":-25.406037},{""x"":-49.202208,""y"":-25.404706},{""x"":-49.202828,""y"":-25.403375},{""x"":-49.203477,""y"":-25.402037}]",1550426721524,1,"[{""fromNode"":161168124,""ID"":158613578,""toNode"":161167945,""isForward"":false},{""fromNode"":161167945,""ID"":158613299,""toNode"":161167786,""isForward"":false},{""fromNode"":161167786,""ID"":158613056,""toNode"":161167593,""isForward"":false},{""fromNode"":161167593,""ID"":158612793,""toNode"":161167455,""isForward"":false}]",0,3.0027777777777778,10.81,"R. Joaquim da Costa Ribeiro","NONE","NONE",1550427589402,525061747,,,,,,,,,
495835728,,"BR",105,"Mandirituba",495835728,931,2,"[{""x"":-49.33214,""y"":-25.726499},{""x"":-49.332152,""y"":-25.726383},{""x"":-49.333023,""y"":-25.723114},{""x"":-49.332828,""y"":-25.722966},{""x"":-49.331122,""y"":-25.72287},{""x"":-49.330961,""y"":-25.722773},{""x"":-49.330897,""y"":-25.72113},{""x"":-49.330607,""y"":-25.719989},{""x"":-49.330457,""y"":-25.720009},{""x"":-49.330434,""y"":-25.720025}]",1550426463423,1,"[{""fromNode"":233901185,""ID"":282752733,""toNode"":210983608,""isForward"":true},{""fromNode"":210983608,""ID"":248175431,""toNode"":210983609,""isForward"":true}]",0,6.175,22.23,,"NONE","NONE",1550426989769,495835728,,,,,,,,,"Mandirituba"
479466091,"Curitiba","BR",97,"R. Rio Grande do Sul",479466091,210,3,"[{""x"":-49.291019,""y"":-25.464335},{""x"":-49.290557,""y"":-25.46309},{""x"":-49.290328,""y"":-25.462547}]",1550426807412,2,"[{""fromNode"":161145738,""ID"":313601821,""toNode"":254557756,""isForward"":false},{""fromNode"":254557756,""ID"":313601820,""toNode"":254508403,""isForward"":false}]",0,1.7083333333333333,6.1499999999999995,"Av. República Argentina","NONE","NONE",1550426983422,479466091,,,,,,,,,
481718853,"Curitiba","BR",78,"R. Goiás",481718853,1359,2,"[{""x"":-49.292419,""y"":-25.475762},{""x"":-49.29257,""y"":-25.475817},{""x"":-49.292673,""y"":-25.475832},{""x"":-49.292764,""y"":-25.475802},{""x"":-49.292955,""y"":-25.475415},{""x"":-49.29346,""y"":-25.474427},{""x"":-49.293557,""y"":-25.474234},{""x"":-49.293822,""y"":-25.473847},{""x"":-49.294022,""y"":-25.473598},{""x"":-49.294195,""y"":-25.473357},{""x"":-49.294314,""y"":-25.473068},{""x"":-49.294343,""y"":-25.472899},{""x"":-49.294331,""y"":-25.472187},{""x"":-49.294328,""y"":-25.472035},{""x"":-49.294317,""y"":-25.471303},{""x"":-49.29431,""y"":-25.470579},{""x"":-49.29429,""y"":-25.470335},{""x"":-49.294252,""y"":-25.470097},{""x"":-49.293838,""y"":-25.468898},{""x"":-49.293666,""y"":-25.468423},{""x"":-49.293551,""y"":-25.468236},{""x"":-49.293134,""y"":-25.467743},{""x"":-49.292292,""y"":-25.46668},{""x"":-49.291873,""y"":-25.466145},{""x"":-49.291735,""y"":-25.465953},{""x"":-49.291619,""y"":-25.465762},{""x"":-49.291281,""y"":-25.464945}]",1550426894855,2,"[{""fromNode"":161145323,""ID"":322499186,""toNode"":260176783,""isForward"":false},{""fromNode"":260176783,""ID"":322499185,""toNode"":161145201,""isForward"":false},{""fromNode"":161145201,""ID"":158579293,""toNode"":161144979,""isForward"":true},{""fromNode"":161144979,""ID"":323869374,""toNode"":261052195,""isForward"":true},{""fromNode"":261052195,""ID"":344211365,""toNode"":261052198,""isForward"":true},{""fromNode"":261052198,""ID"":344211366,""toNode"":161144962,""isForward"":true},{""fromNode"":161144962,""ID"":158578957,""toNode"":161144984,""isForward"":true},{""fromNode"":161144984,""ID"":158579161,""toNode"":161145118,""isForward"":true},{""fromNode"":161145118,""ID"":158579403,""toNode"":161145272,""isForward"":true},{""fromNode"":161145272,""ID"":158579730,""toNode"":161145502,""isForward"":true}]",0,5.091666666666667,18.330000000000002,"Av. República Argentina","NONE","NONE",1550426982576,481718853,,,,,,,,,
479343424,"São José dos Pinhais","BR",74,"R. Paulino Ferreira Bello",479343424,246,2,"[{""x"":-49.15131,""y"":-25.494605},{""x"":-49.152097,""y"":-25.49509},{""x"":-49.152709,""y"":-25.495461},{""x"":-49.153331,""y"":-25.495845}]",1550426898587,1,"[{""fromNode"":161177666,""ID"":158627859,""toNode"":161177576,""isForward"":true},{""fromNode"":161177576,""ID"":158627726,""toNode"":161177481,""isForward"":true},{""fromNode"":161177481,""ID"":158627592,""toNode"":161177315,""isForward"":true}]",0,1.875,6.75,"R. Vanda Muhlsted Barbosa","NONE","NONE",1550426985884,479343424,,,,,,,,,
496355328,"Curitiba","BR",111,"R. Dr. Hamilton P.l Pereira",496355328,167,3,"[{""x"":-49.195307,""y"":-25.474116},{""x"":-49.194562,""y"":-25.474086},{""x"":-49.193647,""y"":-25.474067}]",1550426898169,1,"[{""fromNode"":161169692,""ID"":158616124,""toNode"":161169933,""isForward"":true},{""fromNode"":161169933,""ID"":158616391,""toNode"":161170100,""isForward"":true}]",0,1.2194444444444446,4.390000000000001,"R. Luiz Carlos Dorecki","NONE","NONE",1550426984606,496355328,,,,,,,,,
480189870,"Fazenda Rio Grande","BR",108,"R. Damasqueiro",480189870,194,3,"[{""x"":-49.304976,""y"":-25.63818},{""x"":-49.305419,""y"":-25.637718},{""x"":-49.305829,""y"":-25.637288},{""x"":-49.306227,""y"":-25.63685}]",1550427332500,1,"[{""fromNode"":172836082,""ID"":180429977,""toNode"":172836081,""isForward"":false},{""fromNode"":172836081,""ID"":180429974,""toNode"":172836080,""isForward"":false},{""fromNode"":172836080,""ID"":180430088,""toNode"":172836121,""isForward"":false}]",0,1.325,4.77,"R. Nogueira","NONE","NONE",1550427590833,480189870,,,,,,,,,
