"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","reportBy","reportDescription","reportByActiveGroupIcon","reportByActiveGroupName","provider","providerId","nearBy","imageId","imageUrl"
"alert-664172526/6090d0a2-b342-34c3-a337-f77f7f1fbd29","Curitiba","[]",0,"BR","alert-664172526/6090d0a2-b342-34c3-a337-f77f7f1fbd29",false,false,"{""x"":-49.25268,""y"":-25.412841}",232,0,0,0,1550431420583,6,10,2,2,false,0,"R. Prof. Arthur Loyola","HAZARD_ON_ROAD_ICE","HAZARD","6090d0a2-b342-34c3-a337-f77f7f1fbd29","world,-49.25268,-25.412841,6090d0a2-b342-34c3-a337-f77f7f1fbd29,664172526",,,,,,,,,
"alert-656572530/1a2d9f13-d58f-3768-978e-260193c28e57","Curitiba","[]",0,"BR","alert-656572530/1a2d9f13-d58f-3768-978e-260193c28e57",false,false,"{""x"":-49.253437,""y"":-25.413784}",210,0,0,0,1550431444469,5,10,2,2,false,0,"R. Paraguassu","POLICE_HIDING","POLICE","1a2d9f13-d58f-3768-978e-260193c28e57","world,-49.253437,-25.413784,1a2d9f13-d58f-3768-978e-260193c28e57,656572530",,,,,,,,,
"alert-652132533/b73c7414-ec6d-3401-95fc-89ab6905ace3","Curitiba","[{""reportBy"":"""",""reportMillis"":1550432558780,""isThumbsUp"":true}]",0,"BR","alert-652132533/b73c7414-ec6d-3401-95fc-89ab6905ace3",false,false,"{""x"":-49.253893,""y"":-25.416317}",186,0,0,1,1550431457007,6,10,2,2,false,0,"R. Alm. Tamandaré","POLICE_VISIBLE","POLICE","b73c7414-ec6d-3401-95fc-89ab6905ace3","world,-49.253893,-25.416317,b73c7414-ec6d-3401-95fc-89ab6905ace3,652132533",,,,,,,,,
"alert-664172546/a1527f51-ed26-39de-8b3e-638d3739caa8",,"[]",0,"BR","alert-664172546/a1527f51-ed26-39de-8b3e-638d3739caa8",false,false,"{""x"":-49.254557,""y"":-25.421864}",7,0,0,0,1550431544848,5,10,2,2,false,0,,"","ACCIDENT","a1527f51-ed26-39de-8b3e-638d3739caa8","world,-49.254557,-25.421864,a1527f51-ed26-39de-8b3e-638d3739caa8,664172546",,,,,,,"Curitibe",,
"alert-656572550/eb74b021-a83d-3823-8147-64cff5e3ae26","Curitiba","[]",-1,"BR","alert-656572550/eb74b021-a83d-3823-8147-64cff5e3ae26",false,false,"{""x"":-49.25457,""y"":-25.42197}",187,0,0,0,1550431560067,7,10,2,2,false,0,"R. Alm. Tamandaré","POLICE_HIDING","POLICE","eb74b021-a83d-3823-8147-64cff5e3ae26","world,-49.25457,-25.42197,eb74b021-a83d-3823-8147-64cff5e3ae26,656572550",,,,,,,,,
"alert-665192505/e5e17461-0e47-31d1-8b97-6af8e0fea918","Curitiba","[]",0,"BR","alert-665192505/e5e17461-0e47-31d1-8b97-6af8e0fea918",false,false,"{""x"":-49.255522,""y"":-25.408217}",218,0,0,0,1550431300135,5,10,2,1,false,0,"R. Belém","HAZARD_WEATHER_FOG","HAZARD","e5e17461-0e47-31d1-8b97-6af8e0fea918","world,-49.255522,-25.408217,e5e17461-0e47-31d1-8b97-6af8e0fea918,665192505",,,,,,,,,
"alert-660252508/3430d058-cd6a-3f81-8c07-2351ce6244cd","Curitiba","[]",0,"BR","alert-660252508/3430d058-cd6a-3f81-8c07-2351ce6244cd",false,false,"{""x"":-49.255371,""y"":-25.408684}",131,0,0,0,1550431322975,6,10,2,2,false,0,"R. São Pedro","HAZARD_WEATHER_FOG","HAZARD","3430d058-cd6a-3f81-8c07-2351ce6244cd","world,-49.255371,-25.408684,3430d058-cd6a-3f81-8c07-2351ce6244cd,660252508",,,,,,,,,
"alert-664172516/e003459f-325b-3bca-824c-26cda3060942","Curitiba","[]",0,"BR","alert-664172516/e003459f-325b-3bca-824c-26cda3060942",false,false,"{""x"":-49.255226,""y"":-25.408798}",131,0,0,0,1550431350530,5,10,2,2,false,0,"R. São Pedro","","HAZARD","e003459f-325b-3bca-824c-26cda3060942","world,-49.255226,-25.408798,e003459f-325b-3bca-824c-26cda3060942,664172516",,,,,,,,,
"alert-664387466/15b7df4f-eab1-3866-a8e5-b0e868e36e8d","Curitiba","[]",0,"BR","alert-664387466/15b7df4f-eab1-3866-a8e5-b0e868e36e8d",false,false,"{""x"":-49.212582,""y"":-25.4157}",157,0,0,0,1550431435806,6,49,0,,false,0,"R. Ada Macaggi","HAZARD_ON_ROAD_POT_HOLE","HAZARD","15b7df4f-eab1-3866-a8e5-b0e868e36e8d","world,-49.212582,-25.4157,15b7df4f-eab1-3866-a8e5-b0e868e36e8d,664387466","esbeckguii",,,,,,,,
"alert-664331746/9786d853-8daa-34c0-b469-f5290f3f1cba","Fazenda Rio Grande","[]",0,"BR","alert-664331746/9786d853-8daa-34c0-b469-f5290f3f1cba",true,false,"{""x"":-49.312988,""y"":-25.638668}",358,0,0,0,1550431485948,5,0,2,6,false,0,"BR-116 N Rod. Régis Bittencourt","JAM_HEAVY_TRAFFIC","JAM","9786d853-8daa-34c0-b469-f5290f3f1cba","world,-49.312988,-25.638668,9786d853-8daa-34c0-b469-f5290f3f1cba,664331746","Anton1oFerreira",,,,,,,,
"alert-657494081/6073d169-e0b6-3221-a5a8-58e26c9991ff",,"[{""reportBy"":"""",""reportMillis"":1550431754003,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432332970,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432808536,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433030952,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433068020,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433411590,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433579065,""isThumbsUp"":true},{""reportBy"":""henriquesuda"",""reportMillis"":1550433749676,""isThumbsUp"":true},{""reportBy"":""AdalbertoJunior_"",""reportMillis"":1550434136520,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550435034635,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550435605299,""isThumbsUp"":true}]",5,"BR","alert-657494081/6073d169-e0b6-3221-a5a8-58e26c9991ff",true,false,"{""x"":-49.135949,""y"":-25.723668}",162,0,0,11,1550431395369,10,49,2,6,false,0,"BR-376 S Rod. Henrique Herwig","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","6073d169-e0b6-3221-a5a8-58e26c9991ff","world,-49.135949,-25.723668,6073d169-e0b6-3221-a5a8-58e26c9991ff,657494081","VLADEMIR_PRINT",,,,,,,,
"alert-663073198/28f76232-9c30-3873-ab6b-eb74d551b72d","Curitiba","[]",0,"BR","alert-663073198/28f76232-9c30-3873-ab6b-eb74d551b72d",false,false,"{""x"":-49.233479,""y"":-25.375071}",311,0,0,0,1550431562319,5,11,2,2,false,0,"R. José Antônio Leprevost","HAZARD_ON_ROAD_POT_HOLE","HAZARD","28f76232-9c30-3873-ab6b-eb74d551b72d","world,-49.233479,-25.375071,28f76232-9c30-3873-ab6b-eb74d551b72d,663073198","rafa-fontes",,"rictv","RICTV",,,,,
"alert-657494111/37821790-224c-304b-a252-7826d74118f6","Curitiba","[{""reportBy"":"""",""reportMillis"":1550431927158,""isThumbsUp"":true}]",0,"BR","alert-657494111/37821790-224c-304b-a252-7826d74118f6",false,false,"{""x"":-49.340947,""y"":-25.460292}",165,0,0,1,1550431598661,6,34,0,1,false,0,"R. Verônica Tribek Moro","POLICE_HIDING","POLICE","37821790-224c-304b-a252-7826d74118f6","world,-49.340947,-25.460292,37821790-224c-304b-a252-7826d74118f6,657494111",,,,,,,,,
"alert-654474113/5f388ae9-9aba-3caf-b8a4-2b96a936a23b","Curitiba","[]",0,"BR","alert-654474113/5f388ae9-9aba-3caf-b8a4-2b96a936a23b",false,false,"{""x"":-49.340932,""y"":-25.460344}",165,0,0,0,1550431615598,5,34,0,1,false,0,"R. Verônica Tribek Moro","HAZARD_WEATHER_HAIL","HAZARD","5f388ae9-9aba-3caf-b8a4-2b96a936a23b","world,-49.340932,-25.460344,5f388ae9-9aba-3caf-b8a4-2b96a936a23b,654474113",,,,,,,,,
"alert-669172504/4dd2ed1c-78cb-39e4-a4a1-2aa1f49cbf10","Curitiba","[]",0,"BR","alert-669172504/4dd2ed1c-78cb-39e4-a4a1-2aa1f49cbf10",false,false,"{""x"":-49.250565,""y"":-25.478147}",65,0,0,0,1550431693606,5,0,0,1,false,0,"R. São Bento","","JAM","4dd2ed1c-78cb-39e4-a4a1-2aa1f49cbf10","world,-49.250565,-25.478147,4dd2ed1c-78cb-39e4-a4a1-2aa1f49cbf10,669172504","psiu007",,,,,,,,
"alert-655292803/876b3231-59ec-3a7f-a9d1-4b319ab002a8","Curitiba","[]",0,"BR","alert-655292803/876b3231-59ec-3a7f-a9d1-4b319ab002a8",false,false,"{""x"":-49.226002,""y"":-25.476747}",146,0,0,0,1550431601363,5,10,0,2,false,0,"Av. Comendador Franco","","HAZARD","876b3231-59ec-3a7f-a9d1-4b319ab002a8","world,-49.226002,-25.476747,876b3231-59ec-3a7f-a9d1-4b319ab002a8,655292803",,,,,,,,,
"alert-665192555/6c19ff0e-094d-3577-8776-f17a3e5d024c","Curitiba","[]",0,"BR","alert-665192555/6c19ff0e-094d-3577-8776-f17a3e5d024c",false,false,"{""x"":-49.254731,""y"":-25.423632}",185,0,0,0,1550431574638,5,10,2,2,false,0,"R. Alm. Tamandaré","POLICE_VISIBLE","POLICE","6c19ff0e-094d-3577-8776-f17a3e5d024c","world,-49.254731,-25.423632,6c19ff0e-094d-3577-8776-f17a3e5d024c,665192555",,,,,,,,,
"alert-665791036/9e700d3f-ce12-3bcd-8a17-5a2b8952e9ee",,"[]",0,"BR","alert-665791036/9e700d3f-ce12-3bcd-8a17-5a2b8952e9ee",true,false,"{""x"":-49.280927,""y"":-25.3548}",5,0,0,0,1550431811433,5,0,3,7,false,0,"PR-092 Rod. dos Minérios","HAZARD_ON_ROAD_POT_HOLE","HAZARD","9e700d3f-ce12-3bcd-8a17-5a2b8952e9ee","world,-49.280927,-25.3548,9e700d3f-ce12-3bcd-8a17-5a2b8952e9ee,665791036","CleversonSolinoPeaceful",,,,,,"Almirante Tamandaré",,
"alert-658973920/ac9dd46e-26a4-3e86-b176-87602a17ac46","Curitiba","[{""reportBy"":""rudfernando"",""reportMillis"":1550432508807,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432551648,""isThumbsUp"":true}]",0,"BR","alert-658973920/ac9dd46e-26a4-3e86-b176-87602a17ac46",true,false,"{""x"":-49.265929,""y"":-25.484503}",37,0,0,2,1550431651760,8,50,1,6,false,0,"Av. Linha Verde","ACCIDENT_MINOR","ACCIDENT","ac9dd46e-26a4-3e86-b176-87602a17ac46","world,-49.265929,-25.484503,ac9dd46e-26a4-3e86-b176-87602a17ac46,658973920","Ogromar",,"rictv","RICTV",,,,,
"alert-667693685/6110c703-4281-391f-9e84-e141cf7ec140",,"[]",0,"BR","alert-667693685/6110c703-4281-391f-9e84-e141cf7ec140",true,false,"{""x"":-49.477867,""y"":-25.447037}",273,0,0,0,1550431794715,5,0,3,6,false,0,"BR-277 N Rod. do Café Gov. Ney Braga","JAM_MODERATE_TRAFFIC","JAM","6110c703-4281-391f-9e84-e141cf7ec140","world,-49.477867,-25.447037,6110c703-4281-391f-9e84-e141cf7ec140,667693685",,,,,,,"Campo Largo",,
"alert-658934160/cd2fc280-10b1-38de-8049-f11bf47ab0d2",,"[{""reportBy"":"""",""reportMillis"":1550432278434,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432438792,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432787311,""isThumbsUp"":true},{""reportBy"":""RuannCezar"",""reportMillis"":1550432793035,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433033707,""isThumbsUp"":true},{""reportBy"":""IvanLucenaSunny"",""reportMillis"":1550433610619,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434068901,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434538660,""isThumbsUp"":true},{""reportBy"":""DavidMaleski"",""reportMillis"":1550434946829,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550435777228,""isThumbsUp"":true}]",5,"BR","alert-658934160/cd2fc280-10b1-38de-8049-f11bf47ab0d2",true,false,"{""x"":-49.314169,""y"":-25.360735}",46,0,0,10,1550432000053,10,50,1,7,false,0,"PR-418 Contorno Norte","POLICE_VISIBLE","POLICE","cd2fc280-10b1-38de-8049-f11bf47ab0d2","world,-49.314169,-25.360735,cd2fc280-10b1-38de-8049-f11bf47ab0d2,658934160",,,,,,,"Almirante Tamandaré",,
"alert-656711618/8267060e-4d9a-3ade-819f-f5e8faa7c14c","Fazenda Rio Grande","[]",0,"BR","alert-656711618/8267060e-4d9a-3ade-819f-f5e8faa7c14c",true,false,"{""x"":-49.313001,""y"":-25.63844}",358,0,0,0,1550432138824,5,0,0,6,false,0,"BR-116 N Rod. Régis Bittencourt","JAM_MODERATE_TRAFFIC","JAM","8267060e-4d9a-3ade-819f-f5e8faa7c14c","world,-49.313001,-25.63844,8267060e-4d9a-3ade-819f-f5e8faa7c14c,656711618",,,,,,,,,
"alert-670133984/8c2eb3a5-f267-3f82-a679-36cae9175188","Curitiba","[{""reportBy"":""Ogromar"",""reportMillis"":1550432200760,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432672526,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433021265,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433119925,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433134565,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433501368,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433817860,""isThumbsUp"":false}]",3,"BR","alert-670133984/8c2eb3a5-f267-3f82-a679-36cae9175188",true,false,"{""x"":-49.232768,""y"":-25.434325}",48,1,0,6,1550432036496,10,24,2,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","8c2eb3a5-f267-3f82-a679-36cae9175188","world,-49.232768,-25.434325,8c2eb3a5-f267-3f82-a679-36cae9175188,670133984","AlexPelox",,,,,,,,
"alert-667732694/d0b398f1-4d09-36a4-a547-9a2bd620799e","Curitiba","[]",0,"BR","alert-667732694/d0b398f1-4d09-36a4-a547-9a2bd620799e",false,false,"{""x"":-49.255246,""y"":-25.469682}",142,0,0,0,1550432336015,5,34,0,2,false,0,"R. Escritora Lourdes Strozzi","","JAM","d0b398f1-4d09-36a4-a547-9a2bd620799e","world,-49.255246,-25.469682,d0b398f1-4d09-36a4-a547-9a2bd620799e,667732694",,,,,,,,,
"alert-664172696/6d364e39-2719-3a3c-af7b-88d572df92ae","Curitiba","[]",0,"BR","alert-664172696/6d364e39-2719-3a3c-af7b-88d572df92ae",false,false,"{""x"":-49.255235,""y"":-25.469695}",142,0,0,0,1550432343181,5,34,0,2,false,0,"R. Escritora Lourdes Strozzi","","POLICE","6d364e39-2719-3a3c-af7b-88d572df92ae","world,-49.255235,-25.469695,6d364e39-2719-3a3c-af7b-88d572df92ae,664172696",,,,,,,,,
"alert-655152701/6cd0d908-de5a-3679-a8ba-186a659b48be","Curitiba","[]",0,"BR","alert-655152701/6cd0d908-de5a-3679-a8ba-186a659b48be",false,false,"{""x"":-49.255234,""y"":-25.469695}",142,0,0,0,1550432359345,5,34,0,2,false,0,"R. Escritora Lourdes Strozzi","","ACCIDENT","6cd0d908-de5a-3679-a8ba-186a659b48be","world,-49.255234,-25.469695,6cd0d908-de5a-3679-a8ba-186a659b48be,655152701",,,,,,,,,
"alert-662011887/071eb7f0-0775-3286-a7ce-b955c8a31619","Curitiba","[]",0,"BR","alert-662011887/071eb7f0-0775-3286-a7ce-b955c8a31619",false,false,"{""x"":-49.246798,""y"":-25.447953}",326,0,0,0,1550432181521,5,0,2,2,false,0,"Av. Comendador Franco","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","071eb7f0-0775-3286-a7ce-b955c8a31619","world,-49.246798,-25.447953,071eb7f0-0775-3286-a7ce-b955c8a31619,662011887",,,,,,,,,
"alert-664533297/04ca3af1-8c92-3e50-b849-9baa78cad165","Curitiba","[{""reportBy"":"""",""reportMillis"":1550432773774,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550440955663,""isThumbsUp"":true},{""reportBy"":""Maridolny"",""reportMillis"":1550443634639,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550449563593,""isThumbsUp"":true}]",2,"BR","alert-664533297/04ca3af1-8c92-3e50-b849-9baa78cad165",false,false,"{""x"":-49.244755,""y"":-25.36028}",224,0,0,4,1550432174691,9,11,2,2,false,0,"R. Pe. Paulo Canelles","HAZARD_ON_ROAD_POT_HOLE","HAZARD","04ca3af1-8c92-3e50-b849-9baa78cad165","world,-49.244755,-25.36028,04ca3af1-8c92-3e50-b849-9baa78cad165,664533297","rafa-fontes",,"rictv","RICTV",,,,,
"alert-654953303/a4805a7a-37ec-3357-a828-f713ce751224","Curitiba","[]",0,"BR","alert-654953303/a4805a7a-37ec-3357-a828-f713ce751224",false,false,"{""x"":-49.246656,""y"":-25.360611}",284,0,0,0,1550432210925,5,11,2,2,false,0,"R. Theodoro Makiolka","HAZARD_ON_ROAD_POT_HOLE","HAZARD","a4805a7a-37ec-3357-a828-f713ce751224","world,-49.246656,-25.360611,a4805a7a-37ec-3357-a828-f713ce751224,654953303","rafa-fontes",,"rictv","RICTV",,,,,
"alert-662388777/f6b360d8-82da-332c-a5c0-a9207a68d41f","Curitiba","[{""reportMillis"":1550433844914,""isThumbsUp"":true}]",0,"BR","alert-662388777/f6b360d8-82da-332c-a5c0-a9207a68d41f",false,false,"{""x"":-49.325977,""y"":-25.368608}",81,0,0,1,1550432237183,7,24,3,2,false,0,"Av. Dr. Eugênio Bertolli","HAZARD_ON_ROAD_POT_HOLE","HAZARD","f6b360d8-82da-332c-a5c0-a9207a68d41f","world,-49.325977,-25.368608,f6b360d8-82da-332c-a5c0-a9207a68d41f,662388777","CaioPMan",,,,,,,,
"alert-656812140/00224951-9fd1-352e-afc8-6828bac12c0e","São José dos Pinhais","[]",0,"BR","alert-656812140/00224951-9fd1-352e-afc8-6828bac12c0e",false,false,"{""x"":-49.203647,""y"":-25.509453}",344,0,0,0,1550432262531,6,50,1,2,false,0,"Av. das Torres","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","00224951-9fd1-352e-afc8-6828bac12c0e","world,-49.203647,-25.509453,00224951-9fd1-352e-afc8-6828bac12c0e,656812140",,,,,,,,,
"alert-661912197/c7ec29a3-0f1e-3c6e-bf8a-43da834c329b","Curitiba","[]",0,"BR","alert-661912197/c7ec29a3-0f1e-3c6e-bf8a-43da834c329b",false,false,"{""x"":-49.290272,""y"":-25.479148}",31,0,0,0,1550432521514,5,34,0,2,false,0,"R. Eduardo Carlos Pereira","JAM_MODERATE_TRAFFIC","JAM","c7ec29a3-0f1e-3c6e-bf8a-43da834c329b","world,-49.290272,-25.479148,c7ec29a3-0f1e-3c6e-bf8a-43da834c329b,661912197",,,,,,,,,
"alert-667352986/b266a1f5-e924-3644-a978-d3ed4ee6b92e",,"[{""reportBy"":"""",""reportMillis"":1550433382333,""isThumbsUp"":true}]",0,"BR","alert-667352986/b266a1f5-e924-3644-a978-d3ed4ee6b92e",true,false,"{""x"":-49.466881,""y"":-25.443955}",252,0,0,1,1550432559784,6,7,1,6,false,0,"BR-277 N Rod. do Café Gov. Ney Braga","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","b266a1f5-e924-3644-a978-d3ed4ee6b92e","world,-49.466881,-25.443955,b266a1f5-e924-3644-a978-d3ed4ee6b92e,667352986","manu0muzel",,,,,,"Campo Largo",,
"alert-656752852/5f1e2e51-7a47-39c8-8f6e-f9b37b0197e0","São José dos Pinhais","[{""reportBy"":"""",""reportMillis"":1550433776541,""isThumbsUp"":true}]",0,"BR","alert-656752852/5f1e2e51-7a47-39c8-8f6e-f9b37b0197e0",true,false,"{""x"":-49.153617,""y"":-25.50004}",297,0,0,1,1550432734977,8,0,4,6,false,0,"BR-277 Rod. do Café Gov. Ney Braga","POLICE_VISIBLE","POLICE","5f1e2e51-7a47-39c8-8f6e-f9b37b0197e0","world,-49.153617,-25.50004,5f1e2e51-7a47-39c8-8f6e-f9b37b0197e0,656752852","DriveSkull",,,,,,,,
"alert-660492278/7c75d318-d130-30c0-830d-3f6a68c618de","Curitiba","[]",0,"BR","alert-660492278/7c75d318-d130-30c0-830d-3f6a68c618de",false,false,"{""x"":-49.245273,""y"":-25.450041}",328,0,0,0,1550433004042,5,50,1,2,false,0,"Av. Comendador Franco","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","7c75d318-d130-30c0-830d-3f6a68c618de","world,-49.245273,-25.450041,7c75d318-d130-30c0-830d-3f6a68c618de,660492278",,,,,,,,,
"alert-658512771/5a82ad41-7beb-35e4-80b9-0dab4eddd256","Curitiba","[{""reportBy"":"""",""reportMillis"":1550434131481,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434482742,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434554414,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434732406,""isThumbsUp"":true}]",1,"BR","alert-658512771/5a82ad41-7beb-35e4-80b9-0dab4eddd256",false,false,"{""x"":-49.261692,""y"":-25.432205}",338,0,0,4,1550432825752,10,49,1,2,false,0,"R. Mariano Torres - Pista Dir.","","POLICE","5a82ad41-7beb-35e4-80b9-0dab4eddd256","world,-49.261692,-25.432205,5a82ad41-7beb-35e4-80b9-0dab4eddd256,658512771",,,,,,,,,
"alert-664992877/61f30fac-05e0-3754-b399-da959be5f3b4","Pinhais","[]",0,"BR","alert-664992877/61f30fac-05e0-3754-b399-da959be5f3b4",false,false,"{""x"":-49.161051,""y"":-25.430457}",89,0,0,0,1550433049816,5,34,0,1,false,0,"R. Affonso Penna","JAM_STAND_STILL_TRAFFIC","JAM","61f30fac-05e0-3754-b399-da959be5f3b4","world,-49.161051,-25.430457,61f30fac-05e0-3754-b399-da959be5f3b4,664992877",,,,,,,,,
"alert-669916904/59cf2b7f-d2ff-38ea-8c02-f7239f1dc4c3","Curitiba","[{""reportBy"":"""",""reportMillis"":1550435307651,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550436622855,""isThumbsUp"":true},{""reportBy"":""LeoBeckeer"",""reportMillis"":1550439623910,""isThumbsUp"":true}]",1,"BR","alert-669916904/59cf2b7f-d2ff-38ea-8c02-f7239f1dc4c3",true,false,"{""x"":-49.23147,""y"":-25.433272}",48,0,0,3,1550432899914,9,1,3,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_POT_HOLE","HAZARD","59cf2b7f-d2ff-38ea-8c02-f7239f1dc4c3","world,-49.23147,-25.433272,59cf2b7f-d2ff-38ea-8c02-f7239f1dc4c3,669916904",,,,,,,,,
"alert-657753631/cd890078-b24a-3737-a892-6f56da382e4e","Curitiba","[{""reportMillis"":1550438215336,""isThumbsUp"":true}]",0,"BR","alert-657753631/cd890078-b24a-3737-a892-6f56da382e4e",false,false,"{""x"":-49.298313,""y"":-25.462594}",11,0,0,1,1550433074777,6,0,2,1,false,0,"R. Tabajaras","HAZARD_ON_ROAD_POT_HOLE","HAZARD","cd890078-b24a-3737-a892-6f56da382e4e","world,-49.298313,-25.462594,cd890078-b24a-3737-a892-6f56da382e4e,657753631",,,,,,,,,
"alert-662336678/3959a590-2f3d-3607-8b6a-fbeed0093701","Curitiba","[]",0,"BR","alert-662336678/3959a590-2f3d-3607-8b6a-fbeed0093701",false,false,"{""x"":-49.284821,""y"":-25.443644}",338,0,0,0,1550433191137,5,50,3,2,false,0,"R. Bento Viana","ACCIDENT_MAJOR","ACCIDENT","3959a590-2f3d-3607-8b6a-fbeed0093701","world,-49.284821,-25.443644,3959a590-2f3d-3607-8b6a-fbeed0093701,662336678",,,,,,,,,
"alert-665052897/41d83457-651f-383e-8bbe-611640697737",,"[]",0,"BR","alert-665052897/41d83457-651f-383e-8bbe-611640697737",false,false,"{""x"":-49.284783,""y"":-25.443726}",0,0,0,0,1550433355376,5,51,1,,false,0,,"ACCIDENT_MINOR","ACCIDENT","41d83457-651f-383e-8bbe-611640697737","world,-49.284783,-25.443726,41d83457-651f-383e-8bbe-611640697737,665052897",,,,,,,,,
"alert-657089920/d81b9ca0-d0f8-365f-b672-d658f11dc4ae","Curitiba","[{""reportBy"":""dlmello86"",""reportMillis"":1550434607452,""isThumbsUp"":true}]",0,"BR","alert-657089920/d81b9ca0-d0f8-365f-b672-d658f11dc4ae",false,false,"{""x"":-49.274304,""y"":-25.428109}",156,0,0,1,1550433189708,6,46,5,2,false,0,"Al. Dr. Muricy","POLICE_VISIBLE","POLICE","d81b9ca0-d0f8-365f-b672-d658f11dc4ae","world,-49.274304,-25.428109,d81b9ca0-d0f8-365f-b672-d658f11dc4ae,657089920",,,"Drop","Trânsito Livre São Paulo",,,,,
"alert-667333096/fac16430-8a17-3a61-a1dc-db8b3324fedd","Curitiba","[]",0,"BR","alert-667333096/fac16430-8a17-3a61-a1dc-db8b3324fedd",false,false,"{""x"":-49.269841,""y"":-25.422476}",193,0,0,0,1550433250223,5,1,2,1,false,0,"V. Lateral da Av. Cândido de Abreu","POLICE_VISIBLE","POLICE","fac16430-8a17-3a61-a1dc-db8b3324fedd","world,-49.269841,-25.422476,fac16430-8a17-3a61-a1dc-db8b3324fedd,667333096",,,,,,,,,
"alert-663592848/88f4f62f-c699-3864-af36-f1bddcfa2a4a","Curitiba","[]",0,"BR","alert-663592848/88f4f62f-c699-3864-af36-f1bddcfa2a4a",false,false,"{""x"":-49.21026,""y"":-25.492062}",65,0,0,0,1550433100908,5,47,1,1,false,0,"R. Eurides Maciel de Almeida","","JAM","88f4f62f-c699-3864-af36-f1bddcfa2a4a","world,-49.21026,-25.492062,88f4f62f-c699-3864-af36-f1bddcfa2a4a,663592848","DaianeSouzaDino79",,,,,,,,
"alert-656812852/0ea72dcf-e5ee-37e9-b234-b08d6c538b63","Curitiba","[]",0,"BR","alert-656812852/0ea72dcf-e5ee-37e9-b234-b08d6c538b63",false,false,"{""x"":-49.210265,""y"":-25.492064}",65,0,0,0,1550433112432,5,47,1,1,false,0,"R. Eurides Maciel de Almeida","","ACCIDENT","0ea72dcf-e5ee-37e9-b234-b08d6c538b63","world,-49.210265,-25.492064,0ea72dcf-e5ee-37e9-b234-b08d6c538b63,656812852","DaianeSouzaDino79",,,,,,,,
"alert-670913164/4e969d42-b463-3497-bd8c-f6c45efa3b1c",,"[]",0,"BR","alert-670913164/4e969d42-b463-3497-bd8c-f6c45efa3b1c",true,false,"{""x"":-49.466881,""y"":-25.443955}",252,0,0,0,1550433398994,5,7,1,6,false,0,"BR-277 N Rod. do Café Gov. Ney Braga","JAM_STAND_STILL_TRAFFIC","JAM","4e969d42-b463-3497-bd8c-f6c45efa3b1c","world,-49.466881,-25.443955,4e969d42-b463-3497-bd8c-f6c45efa3b1c,670913164","manu0muzel",,,,,,"Campo Largo",,
