"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode","blockDescription","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert"
2074837241,"Campina Grande","BR",79,,2074837241,495,3,"[{""x"":-35.894956,""y"":-7.23394},{""x"":-35.894407,""y"":-7.232769},{""x"":-35.894119,""y"":-7.232115},{""x"":-35.894041,""y"":-7.231782},{""x"":-35.893879,""y"":-7.231018},{""x"":-35.893604,""y"":-7.229699}]",1549971999690,2,"[{""fromNode"":203446046,""ID"":236363210,""toNode"":203445972,""isForward"":false},{""fromNode"":203445972,""ID"":236363150,""toNode"":203445981,""isForward"":false},{""fromNode"":203445981,""ID"":236363131,""toNode"":203445682,""isForward"":false},{""fromNode"":203445682,""ID"":236362697,""toNode"":159783250,""isForward"":false}]",0,3.9583333333333335,14.25,"R. Alm. Barroso","NONE","NONE",1549972092886,2074837241,,,,,,,,,
2060542183,"Campina Grande","BR",121,"R. Luiz Travassos Moura",2060542183,283,3,"[{""x"":-35.900023,""y"":-7.243999},{""x"":-35.899811,""y"":-7.24575},{""x"":-35.899746,""y"":-7.24654}]",1549972003607,1,"[{""fromNode"":159782423,""ID"":156546732,""toNode"":159782497,""isForward"":true},{""fromNode"":159782497,""ID"":237101124,""toNode"":203922411,""isForward"":true}]",0,1.5555555555555556,5.6000000000000005,"R. Manoel do Ó Júnior","NONE","NONE",1549972096971,2060542183,,,,,,,,,
2075804241,"Araucária","BR",64,"R. Heitor Alves Guimarães",2075804241,492,2,"[{""x"":-49.397966,""y"":-25.583768},{""x"":-49.398545,""y"":-25.584773},{""x"":-49.399278,""y"":-25.58573},{""x"":-49.40064,""y"":-25.587475}]",1549972664101,2,"[{""fromNode"":161123884,""ID"":158549919,""toNode"":161123800,""isForward"":false},{""fromNode"":161123800,""ID"":158549820,""toNode"":161123703,""isForward"":false},{""fromNode"":161123703,""ID"":158549689,""toNode"":161123613,""isForward"":false}]",0,4.022222222222222,14.48,"Av. Dr. Victor do Amaral","NONE","NONE",1549972664101,2075804241,,,,,,,,,
2100226246,"Araucária","BR",227,,2100226246,390,4,"[{""x"":-49.407232,""y"":-25.588501},{""x"":-49.408304,""y"":-25.589293},{""x"":-49.409131,""y"":-25.589804},{""x"":-49.409363,""y"":-25.589947},{""x"":-49.410365,""y"":-25.590564}]",1549972198166,6,"[{""fromNode"":161123084,""ID"":158548848,""toNode"":161123077,""isForward"":true},{""fromNode"":161123077,""ID"":158548838,""toNode"":161123002,""isForward"":true},{""fromNode"":161123002,""ID"":158548748,""toNode"":161122881,""isForward"":true}]",0,1.4972222222222222,5.390000000000001,"BR-476 Rod. do Xisto","NONE","NONE",1549974008325,2100226246,,,,,,,,,
2098988954,"Curitiba","BR",85,"R. Des. Carlos Pinheiro Guimarães",2098988954,610,3,"[{""x"":-49.2623,""y"":-25.543096},{""x"":-49.261203,""y"":-25.543691},{""x"":-49.260667,""y"":-25.543996},{""x"":-49.260252,""y"":-25.544225},{""x"":-49.259924,""y"":-25.544416},{""x"":-49.258961,""y"":-25.544968},{""x"":-49.258063,""y"":-25.545481},{""x"":-49.257153,""y"":-25.545995}]",1549972373307,2,"[{""fromNode"":161153791,""ID"":158592413,""toNode"":161153959,""isForward"":true},{""fromNode"":161153959,""ID"":158592885,""toNode"":161154255,""isForward"":true},{""fromNode"":161154255,""ID"":158593093,""toNode"":161154390,""isForward"":true},{""fromNode"":161154390,""ID"":158593282,""toNode"":161154515,""isForward"":true},{""fromNode"":161154515,""ID"":158593434,""toNode"":161154611,""isForward"":true},{""fromNode"":161154611,""ID"":158593831,""toNode"":161154872,""isForward"":true},{""fromNode"":161154872,""ID"":158594196,""toNode"":161155111,""isForward"":true}]",0,3.783333333333333,13.62,"R. São José dos Pinhais","NONE","NONE",1549973509699,2098988954,,,,,,,,,
2099207704,"Curitiba","BR",87,"Av. Juscelino Kubitschek de Oliveira",2099207704,700,2,"[{""x"":-49.320237,""y"":-25.539683},{""x"":-49.317368,""y"":-25.535281},{""x"":-49.317194,""y"":-25.534967},{""x"":-49.317046,""y"":-25.534869},{""x"":-49.316659,""y"":-25.53428}]",1549972470026,2,"[{""fromNode"":188975389,""ID"":230820863,""toNode"":200368483,""isForward"":false},{""fromNode"":200368483,""ID"":247586153,""toNode"":161138470,""isForward"":false},{""fromNode"":161138470,""ID"":308677435,""toNode"":250133114,""isForward"":true}]",0,4.602777777777778,16.57,"R. Cyro Correia Pereira","NONE","NONE",1549972656404,2099207704,,,,,,,,,
2094877327,"Curitiba","BR",51,"Via Exclusiva de Ônibus",2094877327,996,2,"[{""x"":-49.283611,""y"":-25.505271},{""x"":-49.284118,""y"":-25.505891},{""x"":-49.284247,""y"":-25.506065},{""x"":-49.284591,""y"":-25.50653},{""x"":-49.285073,""y"":-25.507186},{""x"":-49.285148,""y"":-25.507317},{""x"":-49.285312,""y"":-25.507647},{""x"":-49.285514,""y"":-25.507958},{""x"":-49.28602,""y"":-25.508631},{""x"":-49.289267,""y"":-25.512649}]",1549972557644,6,"[{""fromNode"":161147431,""ID"":277369906,""toNode"":161147134,""isForward"":true},{""fromNode"":161147134,""ID"":361639754,""toNode"":284830651,""isForward"":true},{""fromNode"":284830651,""ID"":361639755,""toNode"":161147005,""isForward"":true},{""fromNode"":161147005,""ID"":211593577,""toNode"":161146227,""isForward"":false},{""fromNode"":161146227,""ID"":237513401,""toNode"":204186382,""isForward"":false},{""fromNode"":204186382,""ID"":306575750,""toNode"":249966300,""isForward"":true}]",0,8.055555555555555,29,"Av. Linha Verde","NONE","NONE",1549972747994,2094877327,,,,,,,,,
2073110202,"Curitiba","BR",69,,2073110202,1034,2,"[{""x"":-49.336484,""y"":-25.541437},{""x"":-49.336398,""y"":-25.541326},{""x"":-49.33437,""y"":-25.53873},{""x"":-49.332643,""y"":-25.53645},{""x"":-49.332459,""y"":-25.536198},{""x"":-49.332266,""y"":-25.535929},{""x"":-49.331816,""y"":-25.535359},{""x"":-49.331111,""y"":-25.534447},{""x"":-49.330584,""y"":-25.533776}]",1549972648573,2,"[{""fromNode"":161132506,""ID"":328997074,""toNode"":263837501,""isForward"":false},{""fromNode"":263837501,""ID"":328997073,""toNode"":161132758,""isForward"":false},{""fromNode"":161132758,""ID"":158563006,""toNode"":161133517,""isForward"":false},{""fromNode"":161133517,""ID"":158563762,""toNode"":161134048,""isForward"":false},{""fromNode"":161134048,""ID"":180980723,""toNode"":161134182,""isForward"":false},{""fromNode"":161134182,""ID"":263159404,""toNode"":161134185,""isForward"":false},{""fromNode"":161134185,""ID"":262594320,""toNode"":220213394,""isForward"":false},{""fromNode"":220213394,""ID"":262594318,""toNode"":223697733,""isForward"":false}]",0,6.563888888888889,23.630000000000003,"R. Paul Garfunkel","NONE","NONE",1549972648583,2073110202,,,,,,,,,
2080097279,"Curitiba","BR",138,"R. David Tows",2080097279,777,3,"[{""x"":-49.267692,""y"":-25.514212},{""x"":-49.26667,""y"":-25.513957},{""x"":-49.264982,""y"":-25.513554},{""x"":-49.263327,""y"":-25.513143},{""x"":-49.260227,""y"":-25.512372}]",1549971901876,2,"[{""fromNode"":161151813,""ID"":158589913,""toNode"":161152312,""isForward"":false},{""fromNode"":161152312,""ID"":158590375,""toNode"":161152630,""isForward"":false},{""fromNode"":161152630,""ID"":158591121,""toNode"":161153133,""isForward"":false},{""fromNode"":161153133,""ID"":158591898,""toNode"":161153632,""isForward"":false}]",0,3.563888888888889,12.830000000000002,"R. Waldemar Loureiro de Campos","NONE","NONE",1549972652125,2080097279,,,,,,,,,
2095084397,"Campo Largo","BR",82,"R. Joaquim Ribas de Andrade",2095084397,389,2,"[{""x"":-49.518464,""y"":-25.452624},{""x"":-49.519148,""y"":-25.453654},{""x"":-49.519853,""y"":-25.454744},{""x"":-49.520454,""y"":-25.455635}]",1549972664201,1,"[{""fromNode"":161120467,""ID"":181818156,""toNode"":161120441,""isForward"":false},{""fromNode"":161120441,""ID"":158545643,""toNode"":161120416,""isForward"":false},{""fromNode"":161120416,""ID"":158545601,""toNode"":161120389,""isForward"":false}]",0,2.963888888888889,10.67,"Av. Canal","NONE","NONE",1549973143558,2095084397,,,,,,,,,
2081213119,"Curitiba","BR",80,"R. Goiás",2081213119,857,2,"[{""x"":-49.294317,""y"":-25.471303},{""x"":-49.29431,""y"":-25.470579},{""x"":-49.29429,""y"":-25.470335},{""x"":-49.294252,""y"":-25.470097},{""x"":-49.293838,""y"":-25.468898},{""x"":-49.293666,""y"":-25.468423},{""x"":-49.293551,""y"":-25.468236},{""x"":-49.293134,""y"":-25.467743},{""x"":-49.292292,""y"":-25.46668},{""x"":-49.291873,""y"":-25.466145},{""x"":-49.291735,""y"":-25.465953},{""x"":-49.291619,""y"":-25.465762},{""x"":-49.291281,""y"":-25.464945},{""x"":-49.291019,""y"":-25.464335}]",1549972651384,2,"[{""fromNode"":161144962,""ID"":158578957,""toNode"":161144984,""isForward"":true},{""fromNode"":161144984,""ID"":158579161,""toNode"":161145118,""isForward"":true},{""fromNode"":161145118,""ID"":158579403,""toNode"":161145272,""isForward"":true},{""fromNode"":161145272,""ID"":158579730,""toNode"":161145502,""isForward"":true},{""fromNode"":161145502,""ID"":158580076,""toNode"":161145738,""isForward"":true}]",0,4.277777777777778,15.4,"Av. República Argentina","NONE","NONE",1549972651384,2081213119,,,,,,,,,
2073113922,"Curitiba","BR",64,"R. Luiz Parigot de Souza",2073113922,402,3,"[{""x"":-49.296893,""y"":-25.479374},{""x"":-49.296925,""y"":-25.477941},{""x"":-49.296952,""y"":-25.47683},{""x"":-49.296967,""y"":-25.475748}]",1549972651979,2,"[{""fromNode"":161143838,""ID"":158577944,""toNode"":161143824,""isForward"":false},{""fromNode"":161143824,""ID"":158577932,""toNode"":161143811,""isForward"":false},{""fromNode"":161143811,""ID"":158577914,""toNode"":161143802,""isForward"":false}]",0,3.286111111111111,11.83,"R. São Mateus","NONE","NONE",1549972651984,2073113922,,,,,,,,,
2083109538,"Curitiba","BR",114,"R. Alberto Klemtz",2083109538,788,3,"[{""x"":-49.29579,""y"":-25.474664},{""x"":-49.297001,""y"":-25.475179},{""x"":-49.297169,""y"":-25.475251},{""x"":-49.297238,""y"":-25.47527},{""x"":-49.297411,""y"":-25.475286},{""x"":-49.297697,""y"":-25.475275},{""x"":-49.299061,""y"":-25.475129},{""x"":-49.30045,""y"":-25.474923},{""x"":-49.30057,""y"":-25.474918},{""x"":-49.300707,""y"":-25.474935},{""x"":-49.300955,""y"":-25.474975},{""x"":-49.301095,""y"":-25.47501},{""x"":-49.302944,""y"":-25.475471},{""x"":-49.303346,""y"":-25.475591}]",1549972277875,2,"[{""fromNode"":161144281,""ID"":270950614,""toNode"":161144056,""isForward"":true},{""fromNode"":161144056,""ID"":158577600,""toNode"":161143612,""isForward"":true},{""fromNode"":161143612,""ID"":158576950,""toNode"":161143081,""isForward"":true},{""fromNode"":161143081,""ID"":306770319,""toNode"":249370987,""isForward"":false},{""fromNode"":249370987,""ID"":306770413,""toNode"":249370452,""isForward"":false},{""fromNode"":249370452,""ID"":306770412,""toNode"":161142355,""isForward"":false},{""fromNode"":161142355,""ID"":306781520,""toNode"":250100588,""isForward"":false},{""fromNode"":250100588,""ID"":306781519,""toNode"":234282632,""isForward"":false},{""fromNode"":234282632,""ID"":283363230,""toNode"":161142235,""isForward"":false}]",0,4.013888888888889,14.450000000000001,"R. João Bettega","NONE","NONE",1549972651627,2083109538,,,,,,,,,
2075388251,"Curitiba","BR",83,"Av. Visc. de Guarapuava - Pista Esq.",2075388251,238,3,"[{""x"":-49.288916,""y"":-25.447198},{""x"":-49.289341,""y"":-25.446271},{""x"":-49.289791,""y"":-25.445198}]",1549972372777,1,"[{""fromNode"":161146192,""ID"":158580809,""toNode"":161145957,""isForward"":true},{""fromNode"":161145957,""ID"":158580620,""toNode"":161145952,""isForward"":true}]",0,1.6111111111111112,5.800000000000001,"R. Bruno Filgueira","NONE","NONE",1549972652335,2075388251,,,,,,,,,
2074991071,"Curitiba","BR",109,"R. Gen. Mário Tourinho",2074991071,174,3,"[{""x"":-49.306406,""y"":-25.449307},{""x"":-49.3058,""y"":-25.44938},{""x"":-49.304686,""y"":-25.449425}]",1549972182921,2,"[{""fromNode"":161141369,""ID"":158573868,""toNode"":161141469,""isForward"":true}]",0,1.2055555555555555,4.34,"Av. N. Sra. Aparecida","NONE","NONE",1549972650757,2074991071,,,,,,,,,
2083323578,"Curitiba","BR",48,"Av. Iguaçu - Pista Esq.",2083323578,500,1,"[{""x"":-49.26861,""y"":-25.446894},{""x"":-49.26923,""y"":-25.445582},{""x"":-49.269888,""y"":-25.444176},{""x"":-49.270572,""y"":-25.442741}]",1549972465333,2,"[{""fromNode"":161151848,""ID"":201074183,""toNode"":161151605,""isForward"":true},{""fromNode"":161151605,""ID"":158589009,""toNode"":161151424,""isForward"":true},{""fromNode"":161151424,""ID"":158588689,""toNode"":161151288,""isForward"":true}]",0,4.1305555555555555,14.870000000000001,"R. Alferes Poli","NONE","NONE",1549972652010,2083323578,,,,,,,,,
2083711678,"Curitiba","BR",82,"Av. Visc. de Guarapuava - Pista Esq.",2083711678,980,2,"[{""x"":-49.273269,""y"":-25.448334},{""x"":-49.27375,""y"":-25.447297},{""x"":-49.274399,""y"":-25.445921},{""x"":-49.275065,""y"":-25.444483},{""x"":-49.275132,""y"":-25.444337},{""x"":-49.275765,""y"":-25.442969},{""x"":-49.275852,""y"":-25.442777},{""x"":-49.276427,""y"":-25.441497},{""x"":-49.276471,""y"":-25.441397},{""x"":-49.276507,""y"":-25.441296},{""x"":-49.277037,""y"":-25.440189}]",1549972649750,2,"[{""fromNode"":282503321,""ID"":358028176,""toNode"":161150162,""isForward"":false},{""fromNode"":161150162,""ID"":158586910,""toNode"":161149962,""isForward"":false},{""fromNode"":161149962,""ID"":158586633,""toNode"":161149749,""isForward"":false},{""fromNode"":161149749,""ID"":158586596,""toNode"":161149725,""isForward"":false},{""fromNode"":161149725,""ID"":158586281,""toNode"":161149673,""isForward"":false},{""fromNode"":161149673,""ID"":158586249,""toNode"":161149683,""isForward"":false},{""fromNode"":161149683,""ID"":158585982,""toNode"":161149344,""isForward"":false},{""fromNode"":161149344,""ID"":158585969,""toNode"":161149332,""isForward"":false},{""fromNode"":161149332,""ID"":158585952,""toNode"":161149317,""isForward"":false},{""fromNode"":161149317,""ID"":158585696,""toNode"":161149307,""isForward"":false}]",0,4.838888888888889,17.419999999999998,"R. Brig. Franco","NONE","NONE",1549972649751,2083711678,,,,,,,,,
2081212599,"Curitiba","BR",68,"R. Curupaitis",2081212599,607,2,"[{""x"":-49.30009,""y"":-25.46032},{""x"":-49.301299,""y"":-25.460095},{""x"":-49.301788,""y"":-25.460015},{""x"":-49.302278,""y"":-25.459929},{""x"":-49.302373,""y"":-25.459914},{""x"":-49.303512,""y"":-25.460246},{""x"":-49.304705,""y"":-25.460611},{""x"":-49.305897,""y"":-25.460963}]",1549972651032,2,"[{""fromNode"":161142950,""ID"":158575991,""toNode"":161142811,""isForward"":true},{""fromNode"":161142811,""ID"":158575802,""toNode"":161142675,""isForward"":true},{""fromNode"":161142675,""ID"":158575615,""toNode"":161142294,""isForward"":true},{""fromNode"":161142294,""ID"":158575050,""toNode"":161141926,""isForward"":true},{""fromNode"":161141926,""ID"":158574513,""toNode"":161141591,""isForward"":true},{""fromNode"":161141591,""ID"":158574048,""toNode"":161141274,""isForward"":true}]",0,3.8305555555555557,13.790000000000001,"R. Prof. Ulisses Vieira","NONE","NONE",1549972651033,2081212599,,,,,,,,,
2128489925,"Curitiba","BR",70,"R. Prof. João Argemiro Loyola",2128489925,446,2,"[{""x"":-49.303167,""y"":-25.456096},{""x"":-49.303564,""y"":-25.45495},{""x"":-49.304268,""y"":-25.45291},{""x"":-49.304317,""y"":-25.452314},{""x"":-49.304325,""y"":-25.452221}]",1549972278129,2,"[{""fromNode"":161142285,""ID"":248866807,""toNode"":161142014,""isForward"":false},{""fromNode"":161142014,""ID"":316740375,""toNode"":256530942,""isForward"":false},{""fromNode"":256530942,""ID"":316740374,""toNode"":256530939,""isForward"":false}]",0,3.661111111111111,13.18,"Av. Pres. Arthur da Silva Bernardes","NONE","NONE",1549972746276,2128489925,,,,,,,,,
2072709172,"Curitiba","BR",67,"Av. Sen. Salgado Filho",2072709172,1314,1,"[{""x"":-49.254619,""y"":-25.470373},{""x"":-49.253683,""y"":-25.469208},{""x"":-49.253336,""y"":-25.468736},{""x"":-49.25329,""y"":-25.468674},{""x"":-49.253213,""y"":-25.46849},{""x"":-49.252987,""y"":-25.467793},{""x"":-49.252629,""y"":-25.466774},{""x"":-49.251696,""y"":-25.464367},{""x"":-49.249719,""y"":-25.45946}]",1549972373437,6,"[{""fromNode"":161155903,""ID"":297870718,""toNode"":244352850,""isForward"":true},{""fromNode"":244352850,""ID"":367084776,""toNode"":288343086,""isForward"":false},{""fromNode"":288343086,""ID"":367084775,""toNode"":161156286,""isForward"":false},{""fromNode"":161156286,""ID"":267340942,""toNode"":161156367,""isForward"":true}]",0,8.008333333333333,28.83,"Av. Linha Verde","NONE","NONE",1549972653754,2072709172,,,,,,,,,
2072724812,"Curitiba","BR",69,"R. Roberto Faria",2072724812,416,2,"[{""x"":-49.257826,""y"":-25.471465},{""x"":-49.258633,""y"":-25.47248},{""x"":-49.259474,""y"":-25.473502},{""x"":-49.260275,""y"":-25.474496}]",1549972466984,1,"[{""fromNode"":161154936,""ID"":158593940,""toNode"":161154666,""isForward"":true},{""fromNode"":161154666,""ID"":158593608,""toNode"":161154428,""isForward"":true},{""fromNode"":161154428,""ID"":158593264,""toNode"":161154202,""isForward"":true}]",0,3.0972222222222223,11.15,"R. Omilio Monteiro Soares","NONE","NONE",1549972653379,2072724812,,,,,,,,,
2075390831,"Curitiba","BR",119,"Av. N. Sra. de Lourdes",2075390831,305,3,"[{""x"":-49.230148,""y"":-25.453595},{""x"":-49.229181,""y"":-25.453976},{""x"":-49.228274,""y"":-25.454321},{""x"":-49.227369,""y"":-25.454703}]",1549972375209,1,"[{""fromNode"":161161644,""ID"":250127143,""toNode"":161161692,""isForward"":true},{""fromNode"":161161692,""ID"":158604223,""toNode"":161161874,""isForward"":true},{""fromNode"":161161874,""ID"":158604510,""toNode"":161162057,""isForward"":true}]",0,1.886111111111111,6.79,"R. Herculano de Souza","NONE","NONE",1549972654932,2075390831,,,,,,,,,
2061300093,"Curitiba","BR",130,"R. Rockefeller",2061300093,252,4,"[{""x"":-49.25716,""y"":-25.45041},{""x"":-49.257623,""y"":-25.450449},{""x"":-49.258253,""y"":-25.450493},{""x"":-49.259648,""y"":-25.450588}]",1549972560329,2,"[{""fromNode"":161155196,""ID"":158594346,""toNode"":161155060,""isForward"":false},{""fromNode"":161155060,""ID"":158594117,""toNode"":161154682,""isForward"":false},{""fromNode"":161154682,""ID"":158593537,""toNode"":161154575,""isForward"":false}]",0,1.5833333333333333,5.7,"R. Com. Roseira","NONE","NONE",1549972652822,2061300093,,,,,,,,,
2061494983,"Curitiba","BR",77,"R. Brig. Franco",2061494983,581,3,"[{""x"":-49.261853,""y"":-25.458621},{""x"":-49.262808,""y"":-25.459013},{""x"":-49.263556,""y"":-25.459312},{""x"":-49.264833,""y"":-25.45984},{""x"":-49.265766,""y"":-25.46022},{""x"":-49.267128,""y"":-25.460776}]",1549972652783,2,"[{""fromNode"":161153801,""ID"":158592170,""toNode"":161153575,""isForward"":true},{""fromNode"":161153575,""ID"":295569427,""toNode"":161153181,""isForward"":true},{""fromNode"":161153181,""ID"":158591197,""toNode"":161152879,""isForward"":true},{""fromNode"":161152879,""ID"":158590759,""toNode"":161152494,""isForward"":true},{""fromNode"":161152494,""ID"":158590175,""toNode"":161152249,""isForward"":true}]",0,3.7555555555555555,13.52,"R. João Parolin","NONE","NONE",1549972652783,2061494983,,,,,,,,,
2072707672,"Curitiba","BR",112,"Av. Vicente Machado",2072707672,336,4,"[{""x"":-49.286729,""y"":-25.440596},{""x"":-49.287434,""y"":-25.439935},{""x"":-49.287745,""y"":-25.439643},{""x"":-49.288316,""y"":-25.439131},{""x"":-49.289062,""y"":-25.438435}]",1549972371634,2,"[{""fromNode"":161146439,""ID"":158581404,""toNode"":161146473,""isForward"":true},{""fromNode"":161146473,""ID"":158581307,""toNode"":161146421,""isForward"":true},{""fromNode"":161146421,""ID"":158581096,""toNode"":161146275,""isForward"":true},{""fromNode"":161146275,""ID"":158580877,""toNode"":161146208,""isForward"":true}]",0,2.3444444444444446,8.440000000000001,"R. Teixeira Coelho","NONE","NONE",1549972651692,2072707672,,,,,,,,,
2100658366,"Curitiba","BR",85,"R. Alferes Ângelo Sampaio",2100658366,570,2,"[{""x"":-49.292655,""y"":-25.439454},{""x"":-49.291227,""y"":-25.438894},{""x"":-49.289368,""y"":-25.438156},{""x"":-49.287457,""y"":-25.4374}]",1549972558397,2,"[{""fromNode"":161145099,""ID"":158579574,""toNode"":161145389,""isForward"":true},{""fromNode"":161145389,""ID"":158580089,""toNode"":161145746,""isForward"":true},{""fromNode"":161145746,""ID"":236328310,""toNode"":203422201,""isForward"":true}]",0,3.6972222222222224,13.31,"Av. Vicente Machado","NONE","NONE",1549972746809,2100658366,,,,,,,,,
2129114255,"Curitiba","BR",62,"Al. Augusto Stellfeld",2129114255,642,2,"[{""x"":-49.289256,""y"":-25.427509},{""x"":-49.288685,""y"":-25.428713},{""x"":-49.288642,""y"":-25.428802},{""x"":-49.288601,""y"":-25.428889},{""x"":-49.288153,""y"":-25.429765},{""x"":-49.287634,""y"":-25.430894},{""x"":-49.287255,""y"":-25.431684},{""x"":-49.286704,""y"":-25.432824}]",1549972652249,2,"[{""fromNode"":161145941,""ID"":158580816,""toNode"":161146077,""isForward"":false},{""fromNode"":161146077,""ID"":283286897,""toNode"":234236063,""isForward"":false},{""fromNode"":234236063,""ID"":283286896,""toNode"":161146091,""isForward"":false},{""fromNode"":161146091,""ID"":167109615,""toNode"":161146194,""isForward"":false},{""fromNode"":161146194,""ID"":158581156,""toNode"":161146322,""isForward"":false},{""fromNode"":161146322,""ID"":158581344,""toNode"":161146385,""isForward"":false},{""fromNode"":161146385,""ID"":158581461,""toNode"":161146653,""isForward"":false}]",0,4.038888888888889,14.54,"Al. Pres. Taunay","NONE","NONE",1549972652250,2129114255,,,,,,,,,
2074582891,"Curitiba","BR",133,"Pç. Rui Barbosa",2074582891,525,2,"[{""x"":-49.27136,""y"":-25.44107},{""x"":-49.271985,""y"":-25.439787},{""x"":-49.272015,""y"":-25.439713},{""x"":-49.272069,""y"":-25.439589},{""x"":-49.27258,""y"":-25.438449},{""x"":-49.272664,""y"":-25.438286},{""x"":-49.273401,""y"":-25.436706}]",1549971813592,2,"[{""fromNode"":161151037,""ID"":158587996,""toNode"":161150754,""isForward"":true},{""fromNode"":161150754,""ID"":158587987,""toNode"":161150736,""isForward"":true},{""fromNode"":161150736,""ID"":158587965,""toNode"":161150729,""isForward"":true},{""fromNode"":161150729,""ID"":158587728,""toNode"":161150609,""isForward"":true},{""fromNode"":161150609,""ID"":158587696,""toNode"":161150594,""isForward"":true},{""fromNode"":161150594,""ID"":158587339,""toNode"":161150572,""isForward"":true}]",0,2.1333333333333333,7.68,"R. Alferes Poli","NONE","NONE",1549973988504,2074582891,,,,,,,,,
2080392739,"Curitiba","BR",65,"Av. Pres. Getúlio Vargas",2080392739,617,2,"[{""x"":-49.277987,""y"":-25.441239},{""x"":-49.277881,""y"":-25.441459},{""x"":-49.277733,""y"":-25.441767},{""x"":-49.277692,""y"":-25.441864},{""x"":-49.277642,""y"":-25.441964},{""x"":-49.27705,""y"":-25.443228},{""x"":-49.276964,""y"":-25.44342},{""x"":-49.276325,""y"":-25.44479},{""x"":-49.276273,""y"":-25.44492},{""x"":-49.275578,""y"":-25.446364}]",1549972183952,2,"[{""fromNode"":254897323,""ID"":314154588,""toNode"":254897326,""isForward"":false},{""fromNode"":254897326,""ID"":314154587,""toNode"":161149024,""isForward"":false},{""fromNode"":161149024,""ID"":158585403,""toNode"":161148329,""isForward"":true},{""fromNode"":161148329,""ID"":158585425,""toNode"":161149059,""isForward"":true},{""fromNode"":161149059,""ID"":158585446,""toNode"":161149264,""isForward"":true},{""fromNode"":161149264,""ID"":158585700,""toNode"":161149278,""isForward"":true},{""fromNode"":161149278,""ID"":158585745,""toNode"":161149497,""isForward"":true},{""fromNode"":161149497,""ID"":158586036,""toNode"":161149523,""isForward"":true},{""fromNode"":161149523,""ID"":158586068,""toNode"":161149748,""isForward"":true}]",0,3.4972222222222222,12.59,"R. Des. Motta","NONE","NONE",1549972651998,2080392739,,,,,,,,,
2129114365,"Curitiba","BR",73,"Av. Sete de Setembro",2129114365,365,2,"[{""x"":-49.265131,""y"":-25.433356},{""x"":-49.264334,""y"":-25.43497},{""x"":-49.264245,""y"":-25.435151},{""x"":-49.263644,""y"":-25.436356}]",1549972652337,2,"[{""fromNode"":161152759,""ID"":158591044,""toNode"":161152986,""isForward"":true},{""fromNode"":161152986,""ID"":158591426,""toNode"":161153005,""isForward"":true},{""fromNode"":161153005,""ID"":158591453,""toNode"":161153208,""isForward"":true}]",0,2.6083333333333334,9.39,"R. João Negrão","NONE","NONE",1549972748086,2129114365,,,,,,,,,
2072294252,"Curitiba","BR",73,"R. Brasílio Itiberê",2072294252,679,2,"[{""x"":-49.274395,""y"":-25.442447},{""x"":-49.273737,""y"":-25.443798},{""x"":-49.273663,""y"":-25.443944},{""x"":-49.27296,""y"":-25.445369},{""x"":-49.272308,""y"":-25.446741},{""x"":-49.271653,""y"":-25.448037}]",1549972185621,1,"[{""fromNode"":161149895,""ID"":249454148,""toNode"":161150308,""isForward"":true},{""fromNode"":161150308,""ID"":158587192,""toNode"":161150416,""isForward"":true},{""fromNode"":161150416,""ID"":275692198,""toNode"":161150310,""isForward"":true},{""fromNode"":161150310,""ID"":158587551,""toNode"":161150488,""isForward"":true},{""fromNode"":161150488,""ID"":158587867,""toNode"":161150679,""isForward"":true}]",0,3.438888888888889,12.38,"R. Lamenha Lins","NONE","NONE",1549972652804,2072294252,,,,,,,,,
2094667717,"Curitiba","BR",84,"Av. Silva Jardim - Pista Dir.",2094667717,509,3,"[{""x"":-49.283733,""y"":-25.440977},{""x"":-49.283071,""y"":-25.442352},{""x"":-49.282984,""y"":-25.442535},{""x"":-49.282462,""y"":-25.4436},{""x"":-49.282422,""y"":-25.443687},{""x"":-49.282382,""y"":-25.443776},{""x"":-49.281799,""y"":-25.444999},{""x"":-49.281704,""y"":-25.445188}]",1549972371679,2,"[{""fromNode"":161147052,""ID"":276161387,""toNode"":161147307,""isForward"":false},{""fromNode"":161147307,""ID"":158583094,""toNode"":161147426,""isForward"":true},{""fromNode"":161147426,""ID"":345492812,""toNode"":161147340,""isForward"":true},{""fromNode"":161147340,""ID"":158583346,""toNode"":161147355,""isForward"":true},{""fromNode"":161147355,""ID"":158583357,""toNode"":161147833,""isForward"":true},{""fromNode"":161147833,""ID"":158583376,""toNode"":161147914,""isForward"":true},{""fromNode"":161147914,""ID"":158583642,""toNode"":161147795,""isForward"":true}]",0,3.563888888888889,12.830000000000002,"R. Alferes Ângelo Sampaio","NONE","NONE",1549972746942,2094667717,,,,,,,,,
