"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportBy","reportMood","reportRating","roadType","showFacebookPic","speed","subtype","type","uuid","wazeData","street","provider","providerId","reportDescription","nearBy","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName","imageId","imageUrl"
"alert-667967604/1997d5d0-a053-31f2-906e-5423e78fd6c5","Olinda","[]",-1,"BR","alert-667967604/1997d5d0-a053-31f2-906e-5423e78fd6c5",false,false,"{""x"":-34.87281,""y"":-8.016766}",56,0,0,0,1550372382099,8,,34,0,2,false,0,"POLICE_VISIBLE","POLICE","1997d5d0-a053-31f2-906e-5423e78fd6c5","world,-34.87281,-8.016766,1997d5d0-a053-31f2-906e-5423e78fd6c5,667967604","Av. Antônio da Costa Azevedo",,,,,,,,,
"alert-655387611/2d85ae59-bf4a-357a-a901-083038efeccc","Olinda","[{""reportBy"":"""",""reportMillis"":1550373726839,""isThumbsUp"":true}]",-1,"BR","alert-655387611/2d85ae59-bf4a-357a-a901-083038efeccc",false,false,"{""x"":-34.869601,""y"":-8.014996}",123,0,0,1,1550372446420,9,,34,0,2,false,0,"POLICE_VISIBLE","POLICE","2d85ae59-bf4a-357a-a901-083038efeccc","world,-34.869601,-8.014996,2d85ae59-bf4a-357a-a901-083038efeccc,655387611","Av. Pres. Kennedy",,,,,,,,,
"alert-656807630/8d1fa3e5-c988-3097-9fa4-ea3bb6c22c5f","Olinda","[]",-1,"BR","alert-656807630/8d1fa3e5-c988-3097-9fa4-ea3bb6c22c5f",false,false,"{""x"":-34.860036,""y"":-8.016775}",13,0,0,0,1550372577818,8,,34,0,1,false,0,"POLICE_VISIBLE","POLICE","8d1fa3e5-c988-3097-9fa4-ea3bb6c22c5f","world,-34.860036,-8.016775,8d1fa3e5-c988-3097-9fa4-ea3bb6c22c5f,656807630","Pista Lateral Pan Nordestina",,,,,,,,,
"alert-652958335/4f3e0e10-93f9-38bd-8669-b1ba1942671d","Recife","[{""reportBy"":"""",""reportMillis"":1550007186586,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550071630403,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550088417852,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550092255710,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550093047451,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550096195773,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550152484047,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550169005830,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550180502713,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550182864601,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550183352205,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550244154279,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550269060233,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550324783128,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550329271691,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550330052092,""isThumbsUp"":true},{""reportMillis"":1550333285936,""isThumbsUp"":true}]",5,"BR","alert-652958335/4f3e0e10-93f9-38bd-8669-b1ba1942671d",false,false,"{""x"":-34.940606,""y"":-7.993607}",288,0,0,17,1550005501956,10,"Tajupartak",24,3,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","4f3e0e10-93f9-38bd-8669-b1ba1942671d","world,-34.940606,-7.993607,4f3e0e10-93f9-38bd-8669-b1ba1942671d,652958335","Est. dos Macacos",,,,,,,,,
"alert-664893165/e46ce2ca-5fbb-32f5-9213-82d9e31397a9","Olinda","[{""reportBy"":"""",""reportMillis"":1550277482067,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550280349667,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550307301413,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550321168360,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550330496079,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550335520436,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550336349566,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550339913419,""isThumbsUp"":true},{""reportMillis"":1550345659099,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550362531763,""isThumbsUp"":true},{""reportMillis"":1550406283143,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411380738,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411545439,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550436336062,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550439834465,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550442078618,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550452258638,""isThumbsUp"":true}]",5,"BR","alert-664893165/e46ce2ca-5fbb-32f5-9213-82d9e31397a9",false,false,"{""x"":-34.913133,""y"":-7.990022}",17,0,0,17,1550273497412,10,,49,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","e46ce2ca-5fbb-32f5-9213-82d9e31397a9","world,-34.913133,-7.990022,e46ce2ca-5fbb-32f5-9213-82d9e31397a9,664893165","R. São José",,,,,,,,,
"alert-657264737/beae226d-79f4-3ede-a7d4-6372cb4176ba","Olinda","[{""reportBy"":""SanViagens002"",""reportMillis"":1550254476266,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550254851506,""isThumbsUp"":true},{""reportBy"":""sinhogm"",""reportMillis"":1550254918828,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550258263552,""isThumbsUp"":true},{""reportMillis"":1550264004659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550319831782,""isThumbsUp"":true},{""reportMillis"":1550334168636,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550336869087,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352902114,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550357017207,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550401072469,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550422602684,""isThumbsUp"":true},{""reportMillis"":1550428445436,""isThumbsUp"":true}]",5,"BR","alert-657264737/beae226d-79f4-3ede-a7d4-6372cb4176ba",false,false,"{""x"":-34.913003,""y"":-7.98961}",198,0,0,13,1550249301562,10,,49,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","beae226d-79f4-3ede-a7d4-6372cb4176ba","world,-34.913003,-7.98961,beae226d-79f4-3ede-a7d4-6372cb4176ba,657264737","R. São José",,,,,,,,,
"alert-660355449/bb674a0f-64c7-3a28-b3fd-558f4214b16d","Olinda","[]",0,"BR","alert-660355449/bb674a0f-64c7-3a28-b3fd-558f4214b16d",false,false,"{""x"":-34.913075,""y"":-7.989837}",198,0,0,0,1550363162335,5,,50,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","bb674a0f-64c7-3a28-b3fd-558f4214b16d","world,-34.913075,-7.989837,bb674a0f-64c7-3a28-b3fd-558f4214b16d,660355449","R. São José",,,,,,,,,
"alert-656488160/3b16eebf-31af-35bf-8132-9824d7a68a96","Recife","[]",0,"BR","alert-656488160/3b16eebf-31af-35bf-8132-9824d7a68a96",false,false,"{""x"":-34.931741,""y"":-7.9866}",110,0,0,0,1550372077887,5,,34,0,,false,0,"","POLICE","3b16eebf-31af-35bf-8132-9824d7a68a96","world,-34.931741,-7.9866,3b16eebf-31af-35bf-8132-9824d7a68a96,656488160","R. Jornalista Waldete Agra",,,,,,,,,
"alert-656626378/93794548-ef6b-3c1a-851f-3d9ab41ed462","Recife","[]",0,"BR","alert-656626378/93794548-ef6b-3c1a-851f-3d9ab41ed462",false,false,"{""x"":-34.932022,""y"":-7.986532}",280,0,0,0,1550372550512,5,,34,0,5,false,0,"","POLICE","93794548-ef6b-3c1a-851f-3d9ab41ed462","world,-34.932022,-7.986532,93794548-ef6b-3c1a-851f-3d9ab41ed462,656626378","R. Jornalista Waldete Agra",,,,,,,,,
"alert-664088216/653d2999-0ab9-3dbe-a1fa-6cd40eec4fff","Olinda","[{""reportBy"":"""",""reportMillis"":1550372657060,""isThumbsUp"":false},{""reportBy"":""RuanCar008"",""reportMillis"":1550413248725,""isThumbsUp"":true},{""reportMillis"":1550423193181,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550428499913,""isThumbsUp"":true}]",2,"BR","alert-664088216/653d2999-0ab9-3dbe-a1fa-6cd40eec4fff",false,false,"{""x"":-34.902554,""y"":-7.99765}",197,1,0,3,1550372646664,9,,1,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","653d2999-0ab9-3dbe-a1fa-6cd40eec4fff","world,-34.902554,-7.99765,653d2999-0ab9-3dbe-a1fa-6cd40eec4fff,664088216","R. Francisco Gomes",,,,,,,,,
"alert-656488220/fa35d062-19fc-32d9-84e3-1cb662730952","Olinda","[]",0,"BR","alert-656488220/fa35d062-19fc-32d9-84e3-1cb662730952",false,false,"{""x"":-34.90263,""y"":-7.99788}",202,0,0,0,1550372669945,5,,1,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","fa35d062-19fc-32d9-84e3-1cb662730952","world,-34.90263,-7.99788,fa35d062-19fc-32d9-84e3-1cb662730952,656488220","R. Francisco Gomes",,,,,,,,,
"alert-644176266/9eb938cc-cb96-30e0-9183-50dad7d6ba2f","Paulista","[{""reportBy"":""fernandoantduda"",""reportMillis"":1549823189156,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549837047988,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549876599628,""isThumbsUp"":true},{""reportBy"":""LigeirinNinja"",""reportMillis"":1549903092902,""text"":""🙈"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549905000256,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549931819687,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549962621197,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549975382976,""isThumbsUp"":true},{""reportBy"":""SrMalicia"",""reportMillis"":1549980669291,""isThumbsUp"":true},{""reportMillis"":1549988460399,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549989273790,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550011387220,""isThumbsUp"":true},{""reportBy"":""Darthschots"",""reportMillis"":1550054320862,""isThumbsUp"":true},{""reportMillis"":1550067360262,""isThumbsUp"":true},{""reportMillis"":1550068552858,""isThumbsUp"":true},{""reportMillis"":1550077509405,""isThumbsUp"":true},{""reportBy"":""lacn_luizpe"",""reportMillis"":1550148233183,""isThumbsUp"":true},{""reportMillis"":1550155652888,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550180626168,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550235404896,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550321785771,""isThumbsUp"":true}]",5,"BR","alert-644176266/9eb938cc-cb96-30e0-9183-50dad7d6ba2f",false,false,"{""x"":-34.893885,""y"":-7.920752}",230,1,0,20,1549822605593,10,"Tajupartak",24,3,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","9eb938cc-cb96-30e0-9183-50dad7d6ba2f","world,-34.893885,-7.920752,9eb938cc-cb96-30e0-9183-50dad7d6ba2f,644176266","R. Fazendinha",,,,,,,,,
"alert-650272609/b4324ad6-6e2f-3943-ab48-31b28dfc2cec","Abreu e Lima","[{""reportBy"":""LuckGomez"",""reportMillis"":1550251783162,""isThumbsUp"":true},{""reportBy"":""dansormotta"",""reportMillis"":1550269713271,""isThumbsUp"":true},{""reportBy"":""arthurpbarros"",""reportMillis"":1550286038728,""isThumbsUp"":true},{""reportBy"":""arthurpbarros"",""reportMillis"":1550286073563,""text"":""crateras ..."",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550294131327,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550295680010,""isThumbsUp"":true},{""reportMillis"":1550317839523,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550344545643,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550345801634,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550346139251,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550353728469,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550361623336,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550362018889,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364003500,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550381156693,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550385090920,""isThumbsUp"":true},{""reportBy"":""ZeCarlosReisJunior"",""reportMillis"":1550412663019,""isThumbsUp"":true}]",5,"BR","alert-650272609/b4324ad6-6e2f-3943-ab48-31b28dfc2cec",false,false,"{""x"":-34.901264,""y"":-7.923915}",165,1,0,16,1550182272972,10,,5,1,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","b4324ad6-6e2f-3943-ab48-31b28dfc2cec","world,-34.901264,-7.923915,b4324ad6-6e2f-3943-ab48-31b28dfc2cec,650272609","Av. Assedip",,,,,,,,,
"alert-652540110/dd355768-e0c8-3808-8322-a72bd8c758a4","Abreu e Lima","[{""reportBy"":"""",""reportMillis"":1550267930659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550269540291,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550270717480,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550279294862,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550286851312,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550298677547,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550310426889,""isThumbsUp"":true},{""reportMillis"":1550310598013,""isThumbsUp"":true},{""reportBy"":""Vanessanascimento1287"",""reportMillis"":1550316811782,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550317257456,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550320708250,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550322670942,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550327240852,""isThumbsUp"":true},{""reportBy"":""Alberto1992Beto"",""reportMillis"":1550327474585,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550328453691,""isThumbsUp"":true},{""reportBy"":""sinhogm"",""reportMillis"":1550329419543,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349022225,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349669092,""isThumbsUp"":true},{""reportBy"":""Ivaniavieira12"",""reportMillis"":1550353575700,""isThumbsUp"":true},{""reportBy"":""LeandroVianaCool1"",""reportMillis"":1550354302766,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550355359215,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550360710460,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365649139,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366656114,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550395724493,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550415989657,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550417461324,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419354639,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420890260,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550423193772,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550423513635,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550426692946,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550431588879,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432882891,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550437500407,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550438249042,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550444140610,""isThumbsUp"":true}]",5,"BR","alert-652540110/dd355768-e0c8-3808-8322-a72bd8c758a4",false,false,"{""x"":-34.903637,""y"":-7.923639}",268,1,0,36,1550238986929,10,,10,0,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","dd355768-e0c8-3808-8322-a72bd8c758a4","world,-34.903637,-7.923639,dd355768-e0c8-3808-8322-a72bd8c758a4,652540110","Av. Gov. Nilo Coelho",,,,,,,,,
"alert-660140116/0e31de1a-1371-3082-8394-79bade51ba05","Abreu e Lima","[{""reportBy"":""arthurpbarros"",""reportMillis"":1550285987916,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366818154,""isThumbsUp"":true}]",1,"BR","alert-660140116/0e31de1a-1371-3082-8394-79bade51ba05",false,false,"{""x"":-34.905046,""y"":-7.923616}",273,0,0,2,1550239003993,7,,10,0,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","0e31de1a-1371-3082-8394-79bade51ba05","world,-34.905046,-7.923616,0e31de1a-1371-3082-8394-79bade51ba05,660140116","Av. Gov. Nilo Coelho",,,,,,,,,
"alert-652802323/d4c89179-560d-336a-9017-2a7700124ed4",,"[{""reportBy"":"""",""reportMillis"":1550357968460,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365290955,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550374107633,""isThumbsUp"":true},{""reportBy"":""arthurpbarros"",""reportMillis"":1550378180554,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550423438458,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441625173,""isThumbsUp"":true}]",3,"BR","alert-652802323/d4c89179-560d-336a-9017-2a7700124ed4",false,false,"{""x"":-34.893054,""y"":-7.932915}",0,0,0,6,1550357651431,10,,34,0,,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","d4c89179-560d-336a-9017-2a7700124ed4","world,-34.893054,-7.932915,d4c89179-560d-336a-9017-2a7700124ed4,652802323",,,,,,,,,,
"alert-659560328/f9325c25-d48d-3693-a5a4-f5f85f0b7cce","Paulista","[{""reportBy"":"""",""reportMillis"":1550325138047,""isThumbsUp"":true},{""reportMillis"":1550326858243,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363595507,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364494833,""isThumbsUp"":true},{""reportBy"":""Lucas_Max_Campos"",""reportMillis"":1550372548651,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432353216,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434918970,""isThumbsUp"":true},{""reportBy"":""Michele1983recife"",""reportMillis"":1550438612350,""isThumbsUp"":true}]",3,"BR","alert-659560328/f9325c25-d48d-3693-a5a4-f5f85f0b7cce",false,false,"{""x"":-34.897264,""y"":-7.932392}",254,0,0,8,1550324463388,10,,1,0,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","f9325c25-d48d-3693-a5a4-f5f85f0b7cce","world,-34.897264,-7.932392,f9325c25-d48d-3693-a5a4-f5f85f0b7cce,659560328","Av. Radialista Ademar Ferreira de Oliveira",,,,,,,,,
"alert-665358035/7000ee4a-6ba7-38be-8f59-3ddfd0adb30a","Paulista","[{""reportBy"":"""",""reportMillis"":1550349101574,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550354338763,""isThumbsUp"":true},{""reportMillis"":1550365849641,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371815183,""isThumbsUp"":true}]",1,"BR","alert-665358035/7000ee4a-6ba7-38be-8f59-3ddfd0adb30a",false,false,"{""x"":-34.892587,""y"":-7.922941}",226,0,0,4,1550326978862,10,,1,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7000ee4a-6ba7-38be-8f59-3ddfd0adb30a","world,-34.892587,-7.922941,7000ee4a-6ba7-38be-8f59-3ddfd0adb30a,665358035","R. Serra Talhada",,,,,,,,,
"alert-653857302/98bc56e8-96d9-3e59-907b-33688c9d3278","Abreu e Lima","[]",0,"BR","alert-653857302/98bc56e8-96d9-3e59-907b-33688c9d3278",false,false,"{""x"":-34.898381,""y"":-7.916199}",236,0,0,0,1550329220690,5,,1,2,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","98bc56e8-96d9-3e59-907b-33688c9d3278","world,-34.898381,-7.916199,98bc56e8-96d9-3e59-907b-33688c9d3278,653857302","R. Santa Sofia",,,,,,,,,
"alert-667600144/7cdeb717-c06c-3cca-9d1c-1b849b6f05c6","Abreu e Lima","[{""reportBy"":"""",""reportMillis"":1550334640969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352251497,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550362558524,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420253763,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550422154872,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550428952296,""isThumbsUp"":true},{""reportMillis"":1550441001844,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550445750884,""isThumbsUp"":true}]",4,"BR","alert-667600144/7cdeb717-c06c-3cca-9d1c-1b849b6f05c6",false,false,"{""x"":-34.907729,""y"":-7.915856}",32,0,0,8,1550332793179,10,,1,2,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7cdeb717-c06c-3cca-9d1c-1b849b6f05c6","world,-34.907729,-7.915856,7cdeb717-c06c-3cca-9d1c-1b849b6f05c6,667600144","R. Quarenta e Um",,,,,,,,,
"alert-660761617/1774c3a0-9187-352a-ade3-8c65c2ca72f8","Olinda","[{""reportBy"":"""",""reportMillis"":1550317413596,""isThumbsUp"":false}]",0,"BR","alert-660761617/1774c3a0-9187-352a-ade3-8c65c2ca72f8",false,false,"{""x"":-34.857256,""y"":-7.992406}",186,1,0,0,1550317412991,6,,10,2,,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","1774c3a0-9187-352a-ade3-8c65c2ca72f8","world,-34.857256,-7.992406,1774c3a0-9187-352a-ade3-8c65c2ca72f8,660761617",,,,,,,,,,
"alert-658682859/cb79280c-cd6e-37ab-8278-aea2cf30c2f3","Olinda","[{""reportBy"":"""",""reportMillis"":1550354653011,""isThumbsUp"":true},{""reportBy"":""Drumsguerra"",""reportMillis"":1550358617918,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550390389769,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550415038397,""isThumbsUp"":true},{""reportMillis"":1550418051141,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434555951,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550439005977,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550454606943,""isThumbsUp"":true}]",3,"BR","alert-658682859/cb79280c-cd6e-37ab-8278-aea2cf30c2f3",false,false,"{""x"":-34.84955,""y"":-7.977015}",214,0,0,8,1550347070571,10,,1,0,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","cb79280c-cd6e-37ab-8278-aea2cf30c2f3","world,-34.84955,-7.977015,cb79280c-cd6e-37ab-8278-aea2cf30c2f3,658682859","R. Rodizita",,,,,,,,,
"alert-668399934/f279f157-31df-3f48-a48a-1a93177c6a8d","Olinda","[{""reportBy"":"""",""reportMillis"":1550350162712,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550354511882,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550359563298,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365383669,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365965177,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370995484,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550413298419,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550417399740,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433865908,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550443518516,""isThumbsUp"":true},{""reportMillis"":1550444608291,""isThumbsUp"":true}]",5,"BR","alert-668399934/f279f157-31df-3f48-a48a-1a93177c6a8d",false,false,"{""x"":-34.860927,""y"":-7.997576}",145,0,0,11,1550348853595,10,,50,2,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","f279f157-31df-3f48-a48a-1a93177c6a8d","world,-34.860927,-7.997576,f279f157-31df-3f48-a48a-1a93177c6a8d,668399934","Av. Argentina Castelo Branco",,,,,,,,,
"alert-667766284/de6d3cb9-89d9-344d-88e8-b2f01c5da3f9","Olinda","[]",0,"BR","alert-667766284/de6d3cb9-89d9-344d-88e8-b2f01c5da3f9",false,false,"{""x"":-34.857257,""y"":-7.99283}",183,0,0,0,1550359191919,5,"MaranhaoLila",1,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","de6d3cb9-89d9-344d-88e8-b2f01c5da3f9","world,-34.857257,-7.99283,de6d3cb9-89d9-344d-88e8-b2f01c5da3f9,667766284",,,,,,,,,,
"alert-655166321/400e330f-6fc7-3c9c-8e10-66a10200791c","Olinda","[{""reportMillis"":1550425962403,""isThumbsUp"":true}]",0,"BR","alert-655166321/400e330f-6fc7-3c9c-8e10-66a10200791c",false,false,"{""x"":-34.857121,""y"":-7.991123}",359,0,0,1,1550359368461,6,"MaranhaoLila",1,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","400e330f-6fc7-3c9c-8e10-66a10200791c","world,-34.857121,-7.991123,400e330f-6fc7-3c9c-8e10-66a10200791c,655166321","R. Tainha",,,,,,,,,
