"_id","city","country","delay","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","endNode","startNode"
466156932,"Campina Grande","BR",100,466156932,526,3,"[{""x"":-35.887404,""y"":-7.24731},{""x"":-35.887432,""y"":-7.246356},{""x"":-35.887594,""y"":-7.24508},{""x"":-35.887663,""y"":-7.244342},{""x"":-35.88778,""y"":-7.243415},{""x"":-35.887882,""y"":-7.24258}]",1550420055779,2,"[{""fromNode"":159783755,""ID"":249866427,""toNode"":212041829,""isForward"":false},{""fromNode"":212041829,""ID"":249866426,""toNode"":159783687,""isForward"":false},{""fromNode"":159783687,""ID"":156548693,""toNode"":159783735,""isForward"":false},{""fromNode"":159783735,""ID"":156548682,""toNode"":159783674,""isForward"":false}]",0,3.466666666666667,12.48,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1550420143022,466156932,"R. Aprígio Pereira Nepomuceno",
481855749,"Lagoa Seca","BR",102,481855749,342,3,"[{""x"":-35.852776,""y"":-7.157692},{""x"":-35.852155,""y"":-7.157314},{""x"":-35.851411,""y"":-7.156835},{""x"":-35.850172,""y"":-7.156017}]",1550420145715,1,"[{""fromNode"":201953795,""ID"":234034260,""toNode"":201954024,""isForward"":true},{""fromNode"":201954024,""ID"":234034429,""toNode"":201954124,""isForward"":true},{""fromNode"":201954124,""ID"":234034430,""toNode"":203629526,""isForward"":true}]",0,2.3583333333333334,8.49,"R. João Otaviano Pequeno","NONE","NONE",1550420403452,481855749,"R. Cel. João Lourenço Porto",
470622581,"Campina Grande","BR",84,470622581,392,3,"[{""x"":-35.884275,""y"":-7.212795},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885922,""y"":-7.215353},{""x"":-35.8862,""y"":-7.215768}]",1550420399517,1,"[{""fromNode"":159784069,""ID"":156549180,""toNode"":159783994,""isForward"":false},{""fromNode"":159783994,""ID"":355753808,""toNode"":281006949,""isForward"":false},{""fromNode"":281006949,""ID"":355753805,""toNode"":159783958,""isForward"":false},{""fromNode"":159783958,""ID"":156549056,""toNode"":159783899,""isForward"":false},{""fromNode"":159783899,""ID"":156549046,""toNode"":159783820,""isForward"":false},{""fromNode"":159783820,""ID"":156549032,""toNode"":159783921,""isForward"":false},{""fromNode"":159783921,""ID"":156548960,""toNode"":159783872,""isForward"":false},{""fromNode"":159783872,""ID"":156548891,""toNode"":159783847,""isForward"":false}]",0,2.813888888888889,10.13,"R. Vigolvino Wanderley","NONE","NONE",1550421351873,470622581,"Av. Pres. Epitácio Pessoa",
466530712,"Campina Grande","BR",87,466530712,427,3,"[{""x"":-35.888149,""y"":-7.222103},{""x"":-35.887635,""y"":-7.221844},{""x"":-35.887568,""y"":-7.221816},{""x"":-35.887311,""y"":-7.221709},{""x"":-35.887117,""y"":-7.221641},{""x"":-35.886454,""y"":-7.221378},{""x"":-35.885977,""y"":-7.221184},{""x"":-35.885234,""y"":-7.220904},{""x"":-35.884585,""y"":-7.220651}]",1550420399990,1,"[{""fromNode"":159783698,""ID"":207338912,""toNode"":186088378,""isForward"":true},{""fromNode"":186088378,""ID"":333175246,""toNode"":266792367,""isForward"":true},{""fromNode"":266792367,""ID"":333175248,""toNode"":186088380,""isForward"":true},{""fromNode"":186088380,""ID"":207338919,""toNode"":159783723,""isForward"":true},{""fromNode"":159783723,""ID"":207338909,""toNode"":186088377,""isForward"":true},{""fromNode"":186088377,""ID"":207338910,""toNode"":159783810,""isForward"":true},{""fromNode"":159783810,""ID"":156548959,""toNode"":159783920,""isForward"":true},{""fromNode"":159783920,""ID"":156549067,""toNode"":159783998,""isForward"":true}]",0,3.2583333333333333,11.73,"R. Treze de Maio","NONE","NONE",1550421352161,466530712,"R. Irineu Joffily",
466532362,"Campina Grande","BR",89,466532362,1510,1,"[{""x"":-35.900751,""y"":-7.241002},{""x"":-35.90037,""y"":-7.240376},{""x"":-35.900275,""y"":-7.240209},{""x"":-35.90017,""y"":-7.240053},{""x"":-35.900069,""y"":-7.239942},{""x"":-35.899932,""y"":-7.239823},{""x"":-35.899354,""y"":-7.239347},{""x"":-35.898986,""y"":-7.239025},{""x"":-35.897962,""y"":-7.237744},{""x"":-35.897534,""y"":-7.237118},{""x"":-35.897002,""y"":-7.236445},{""x"":-35.896825,""y"":-7.236219},{""x"":-35.8961,""y"":-7.235355},{""x"":-35.894956,""y"":-7.23394},{""x"":-35.894407,""y"":-7.232769},{""x"":-35.894119,""y"":-7.232115},{""x"":-35.894041,""y"":-7.231782},{""x"":-35.893879,""y"":-7.231018},{""x"":-35.893604,""y"":-7.229699}]",1550420400989,2,"[{""fromNode"":159782373,""ID"":156546576,""toNode"":186316338,""isForward"":true},{""fromNode"":186316338,""ID"":207859274,""toNode"":186316340,""isForward"":true},{""fromNode"":186316340,""ID"":207859276,""toNode"":186316341,""isForward"":true},{""fromNode"":186316341,""ID"":366696470,""toNode"":181797897,""isForward"":false},{""fromNode"":181797897,""ID"":366695688,""toNode"":288088475,""isForward"":false},{""fromNode"":288088475,""ID"":366695687,""toNode"":203446094,""isForward"":false},{""fromNode"":203446094,""ID"":236363211,""toNode"":203446046,""isForward"":false},{""fromNode"":203446046,""ID"":236363210,""toNode"":203445972,""isForward"":false},{""fromNode"":203445972,""ID"":236363150,""toNode"":203445981,""isForward"":false},{""fromNode"":203445981,""ID"":236363131,""toNode"":203445682,""isForward"":false},{""fromNode"":203445682,""ID"":236362697,""toNode"":159783250,""isForward"":false}]",0,6.6305555555555555,23.87,"R. Alm. Barroso","NONE","NONE",1550420746867,466532362,"Av. Prof. Almeida Barreto",
486020386,"Campina Grande","BR",73,486020386,660,2,"[{""x"":-35.897408,""y"":-7.216257},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.891621,""y"":-7.217751}]",1550420403489,2,"[{""fromNode"":159782678,""ID"":261106004,""toNode"":159782899,""isForward"":false},{""fromNode"":159782899,""ID"":156547482,""toNode"":159782990,""isForward"":false},{""fromNode"":159782990,""ID"":156547714,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547935,""toNode"":159783283,""isForward"":false}]",0,4.147222222222222,14.93,"Av. Pres. Getúlio Vargas","NONE","NONE",1550421356293,486020386,"R. Siqueira Campos",
470627981,"Campina Grande","BR",109,470627981,214,3,"[{""x"":-35.886026,""y"":-7.241907},{""x"":-35.885472,""y"":-7.241851},{""x"":-35.884816,""y"":-7.241762},{""x"":-35.884104,""y"":-7.241662}]",1550420403729,1,"[{""fromNode"":159783878,""ID"":156548920,""toNode"":159783889,""isForward"":true},{""fromNode"":159783889,""ID"":156549024,""toNode"":159783970,""isForward"":true},{""fromNode"":159783970,""ID"":156549130,""toNode"":159784039,""isForward"":true}]",0,1.4,5.04,"R. Gen. Canrobert","NONE","NONE",1550421356258,470627981,"R. Cônsul Joseph Noujaim Habib Nacad",
516275097,"Campina Grande","BR",72,516275097,666,2,"[{""x"":-35.884738,""y"":-7.219917},{""x"":-35.883789,""y"":-7.219467},{""x"":-35.882705,""y"":-7.218964},{""x"":-35.881625,""y"":-7.218471},{""x"":-35.881161,""y"":-7.218259},{""x"":-35.880479,""y"":-7.217933},{""x"":-35.879879,""y"":-7.217663},{""x"":-35.879268,""y"":-7.217368}]",1550420403746,2,"[{""fromNode"":159783881,""ID"":156549150,""toNode"":159784052,""isForward"":true},{""fromNode"":159784052,""ID"":156549311,""toNode"":159784142,""isForward"":true},{""fromNode"":159784142,""ID"":278313364,""toNode"":231104505,""isForward"":true},{""fromNode"":231104505,""ID"":278313365,""toNode"":159784271,""isForward"":true},{""fromNode"":159784271,""ID"":156549719,""toNode"":159784411,""isForward"":true},{""fromNode"":159784411,""ID"":156549826,""toNode"":159784479,""isForward"":true}]",0,4.966666666666667,17.880000000000003,"Av. Mal. Floriano Peixoto","NONE","NONE",1550420749864,516275097,"R. Tavares Cavalcante",
482155859,"Campina Grande","BR",73,482155859,370,3,"[{""x"":-35.892593,""y"":-7.232544},{""x"":-35.892473,""y"":-7.23346},{""x"":-35.892391,""y"":-7.234087},{""x"":-35.892279,""y"":-7.234912},{""x"":-35.892261,""y"":-7.235144},{""x"":-35.892167,""y"":-7.23586}]",1550420404035,1,"[{""fromNode"":159783300,""ID"":156548050,""toNode"":159783311,""isForward"":true},{""fromNode"":159783311,""ID"":156548067,""toNode"":159783363,""isForward"":true},{""fromNode"":159783363,""ID"":156548076,""toNode"":159783332,""isForward"":true},{""fromNode"":159783332,""ID"":156548101,""toNode"":159783331,""isForward"":true},{""fromNode"":159783331,""ID"":156548103,""toNode"":159783322,""isForward"":true}]",0,2.7555555555555555,9.92,"R. Espírito Santo","NONE","NONE",1550421356858,482155859,"R. Odon Bezerra",
486021136,"Campina Grande","BR",118,486021136,324,3,"[{""x"":-35.890675,""y"":-7.25117},{""x"":-35.890847,""y"":-7.25001},{""x"":-35.891042,""y"":-7.248267}]",1550420404099,1,"[{""fromNode"":159783471,""ID"":156548330,""toNode"":159783454,""isForward"":false},{""fromNode"":159783454,""ID"":156548301,""toNode"":159783457,""isForward"":false}]",0,2.0416666666666665,7.35,"R. Espírito Santo","NONE","NONE",1550420750101,486021136,"R. Isaac Catão",
470628531,"Campina Grande","BR",154,470628531,371,3,"[{""x"":-35.913579,""y"":-7.234084},{""x"":-35.912716,""y"":-7.233691},{""x"":-35.911787,""y"":-7.233232},{""x"":-35.910997,""y"":-7.23296},{""x"":-35.910491,""y"":-7.232754}]",1550420404170,1,"[{""fromNode"":174608181,""ID"":184753232,""toNode"":159780716,""isForward"":false},{""fromNode"":159780716,""ID"":156544151,""toNode"":159780800,""isForward"":false},{""fromNode"":159780800,""ID"":156544270,""toNode"":159780890,""isForward"":false},{""fromNode"":159780890,""ID"":156544394,""toNode"":159780979,""isForward"":false}]",0,1.9305555555555556,6.95,"R. Josefa Maria de Oliveira","NONE","NONE",1550421356941,470628531,"R. Dinamérica Alves Correia",
470845861,"Campina Grande","BR",66,470845861,677,2,"[{""x"":-35.909309,""y"":-7.212097},{""x"":-35.909382,""y"":-7.210782},{""x"":-35.909369,""y"":-7.21037},{""x"":-35.909244,""y"":-7.209962},{""x"":-35.909045,""y"":-7.209543},{""x"":-35.908767,""y"":-7.209149},{""x"":-35.908462,""y"":-7.208882},{""x"":-35.907759,""y"":-7.208414},{""x"":-35.907434,""y"":-7.208271},{""x"":-35.90662,""y"":-7.207703},{""x"":-35.906286,""y"":-7.207438}]",1550420495005,1,"[{""fromNode"":222860757,""ID"":289174173,""toNode"":159781546,""isForward"":false}]",0,5.266666666666667,18.96,"R. Assembléia de Deus","NONE","NONE",1550420753233,470845861,"Av. João Suassuna",
448853195,"Campina Grande","BR",93,448853195,519,3,"[{""x"":-35.889741,""y"":-7.232213},{""x"":-35.890337,""y"":-7.23228},{""x"":-35.891166,""y"":-7.232367},{""x"":-35.891839,""y"":-7.232449},{""x"":-35.892593,""y"":-7.232544},{""x"":-35.893106,""y"":-7.2326},{""x"":-35.894108,""y"":-7.232742},{""x"":-35.894407,""y"":-7.232769}]",1550420659677,1,"[{""fromNode"":159783545,""ID"":156548381,""toNode"":159783487,""isForward"":true},{""fromNode"":159783487,""ID"":156548277,""toNode"":159783424,""isForward"":true},{""fromNode"":159783424,""ID"":156548168,""toNode"":159783352,""isForward"":true},{""fromNode"":159783352,""ID"":156548051,""toNode"":159783300,""isForward"":true},{""fromNode"":159783300,""ID"":156547964,""toNode"":159783205,""isForward"":true},{""fromNode"":159783205,""ID"":156547811,""toNode"":159783170,""isForward"":true},{""fromNode"":159783170,""ID"":156547764,""toNode"":203445972,""isForward"":true}]",0,3.191666666666667,11.49,"R. Rio de Janeiro","NONE","NONE",1550421351964,448853195,"R. Alm. Barroso",
487944538,"Campina Grande","BR",61,487944538,265,4,"[{""x"":-35.891544,""y"":-7.234832},{""x"":-35.891638,""y"":-7.234013},{""x"":-35.891726,""y"":-7.233367},{""x"":-35.891839,""y"":-7.232449}]",1550420663941,1,"[{""fromNode"":159783385,""ID"":156548201,""toNode"":159783369,""isForward"":false},{""fromNode"":159783369,""ID"":156548180,""toNode"":159783364,""isForward"":false},{""fromNode"":159783364,""ID"":156548167,""toNode"":159783352,""isForward"":false}]",0,1.4944444444444445,5.38,"R. Santa Catarina","NONE","NONE",1550420749887,487944538,"R. Rio de Janeiro",
486520666,"Campina Grande","BR",115,486520666,267,3,"[{""x"":-35.895895,""y"":-7.209799},{""x"":-35.896105,""y"":-7.210259},{""x"":-35.89647,""y"":-7.21102},{""x"":-35.896937,""y"":-7.211979}]",1550420749762,1,"[{""fromNode"":159782980,""ID"":156547497,""toNode"":159782797,""isForward"":false},{""fromNode"":159782797,""ID"":156547446,""toNode"":159782826,""isForward"":false},{""fromNode"":159782826,""ID"":156547383,""toNode"":159782833,""isForward"":false}]",0,1.6916666666666667,6.09,"R. Sinhazinha de Oliveira","NONE","NONE",1550421008330,486520666,"Av. João Suassuna",
486208556,"Campina Grande","BR",64,486208556,410,3,"[{""x"":-35.885922,""y"":-7.215353},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.883981,""y"":-7.2122}]",1550420487182,1,"[{""fromNode"":159783872,""ID"":156548960,""toNode"":159783921,""isForward"":true},{""fromNode"":159783921,""ID"":156549032,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":156549046,""toNode"":159783899,""isForward"":true},{""fromNode"":159783899,""ID"":156549056,""toNode"":159783958,""isForward"":true},{""fromNode"":159783958,""ID"":355753805,""toNode"":281006949,""isForward"":true},{""fromNode"":281006949,""ID"":355753808,""toNode"":159783994,""isForward"":true},{""fromNode"":159783994,""ID"":156549180,""toNode"":159784069,""isForward"":true},{""fromNode"":159784069,""ID"":156549209,""toNode"":159784007,""isForward"":true}]",0,3.325,11.97,"R. Vigolvino Wanderley","NONE","NONE",1550421265373,486208556,"Av. Janúncio Ferreira",
471247330,"Campina Grande","BR",70,471247330,612,2,"[{""x"":-35.887594,""y"":-7.24508},{""x"":-35.887432,""y"":-7.246356},{""x"":-35.887404,""y"":-7.24731},{""x"":-35.887378,""y"":-7.248317},{""x"":-35.887368,""y"":-7.248566},{""x"":-35.88734,""y"":-7.249289},{""x"":-35.887338,""y"":-7.249378},{""x"":-35.887335,""y"":-7.249586},{""x"":-35.887324,""y"":-7.250597}]",1550420833172,2,"[{""fromNode"":212041829,""ID"":249866427,""toNode"":159783755,""isForward"":true},{""fromNode"":159783755,""ID"":156548725,""toNode"":159783727,""isForward"":true},{""fromNode"":159783727,""ID"":369309549,""toNode"":289824188,""isForward"":false},{""fromNode"":289824188,""ID"":369309548,""toNode"":159783774,""isForward"":false},{""fromNode"":159783774,""ID"":369309550,""toNode"":289824190,""isForward"":true},{""fromNode"":289824190,""ID"":369309551,""toNode"":201058979,""isForward"":true},{""fromNode"":201058979,""ID"":232365032,""toNode"":159783737,""isForward"":true}]",0,4.683333333333334,16.860000000000003,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1550421004949,471247330,"R. Dr. Ventura",
482952729,"Campina Grande","BR",60,482952729,682,2,"[{""x"":-35.879144,""y"":-7.241279},{""x"":-35.87918,""y"":-7.240451},{""x"":-35.879223,""y"":-7.239665},{""x"":-35.879314,""y"":-7.238179},{""x"":-35.87932,""y"":-7.238087},{""x"":-35.879361,""y"":-7.237369},{""x"":-35.879398,""y"":-7.236581},{""x"":-35.879445,""y"":-7.235809},{""x"":-35.879473,""y"":-7.235121}]",1550421089864,2,"[{""fromNode"":181754777,""ID"":198812173,""toNode"":181754950,""isForward"":true},{""fromNode"":181754950,""ID"":198914798,""toNode"":181797893,""isForward"":true},{""fromNode"":181797893,""ID"":198914799,""toNode"":181755080,""isForward"":true},{""fromNode"":181755080,""ID"":198812633,""toNode"":181755083,""isForward"":true},{""fromNode"":181755083,""ID"":198813023,""toNode"":181755240,""isForward"":true},{""fromNode"":181755240,""ID"":303811798,""toNode"":248179662,""isForward"":true}]",0,4.633333333333334,16.680000000000003,"R. Vigário Calixto","NONE","NONE",1550421350537,482952729,"R. João Quirino",
471792850,"Campina Grande","BR",95,471792850,458,2,"[{""x"":-35.897222,""y"":-7.203951},{""x"":-35.897671,""y"":-7.204042},{""x"":-35.898117,""y"":-7.204135},{""x"":-35.898917,""y"":-7.204289},{""x"":-35.899633,""y"":-7.204443},{""x"":-35.900491,""y"":-7.204542},{""x"":-35.901301,""y"":-7.204665}]",1550421269797,1,"[{""fromNode"":159782819,""ID"":156547226,""toNode"":159782761,""isForward"":true},{""fromNode"":159782761,""ID"":156547120,""toNode"":159782662,""isForward"":true},{""fromNode"":159782662,""ID"":156546974,""toNode"":159782329,""isForward"":true},{""fromNode"":159782329,""ID"":156546434,""toNode"":159782020,""isForward"":true}]",0,3.0055555555555555,10.82,"R. São Lucas","NONE","NONE",1550421614250,471792850,"R. Manoel Alexandrino de Araújo",
471496404,"Campina Grande","BR",84,471496404,1510,1,"[{""x"":-35.900751,""y"":-7.241002},{""x"":-35.90037,""y"":-7.240376},{""x"":-35.900275,""y"":-7.240209},{""x"":-35.90017,""y"":-7.240053},{""x"":-35.900069,""y"":-7.239942},{""x"":-35.899932,""y"":-7.239823},{""x"":-35.899354,""y"":-7.239347},{""x"":-35.898986,""y"":-7.239025},{""x"":-35.897962,""y"":-7.237744},{""x"":-35.897534,""y"":-7.237118},{""x"":-35.897002,""y"":-7.236445},{""x"":-35.896825,""y"":-7.236219},{""x"":-35.8961,""y"":-7.235355},{""x"":-35.894956,""y"":-7.23394},{""x"":-35.894407,""y"":-7.232769},{""x"":-35.894119,""y"":-7.232115},{""x"":-35.894041,""y"":-7.231782},{""x"":-35.893879,""y"":-7.231018},{""x"":-35.893604,""y"":-7.229699}]",1550421353238,2,"[{""fromNode"":159782373,""ID"":156546576,""toNode"":186316338,""isForward"":true},{""fromNode"":186316338,""ID"":207859274,""toNode"":186316340,""isForward"":true},{""fromNode"":186316340,""ID"":207859276,""toNode"":186316341,""isForward"":true},{""fromNode"":186316341,""ID"":366696470,""toNode"":181797897,""isForward"":false},{""fromNode"":181797897,""ID"":366695688,""toNode"":288088475,""isForward"":false},{""fromNode"":288088475,""ID"":366695687,""toNode"":203446094,""isForward"":false},{""fromNode"":203446094,""ID"":236363211,""toNode"":203446046,""isForward"":false},{""fromNode"":203446046,""ID"":236363210,""toNode"":203445972,""isForward"":false},{""fromNode"":203445972,""ID"":236363150,""toNode"":203445981,""isForward"":false},{""fromNode"":203445981,""ID"":236363131,""toNode"":203445682,""isForward"":false},{""fromNode"":203445682,""ID"":236362697,""toNode"":159783250,""isForward"":false}]",0,6.752777777777778,24.310000000000002,"R. Alm. Barroso","NONE","NONE",1550421353240,471496404,,
474407603,"Campina Grande","BR",97,474407603,177,4,"[{""x"":-35.872616,""y"":-7.249452},{""x"":-35.872429,""y"":-7.250138},{""x"":-35.87237,""y"":-7.250496},{""x"":-35.872405,""y"":-7.250619},{""x"":-35.872605,""y"":-7.250963}]",1550421529034,2,"[{""fromNode"":159785042,""ID"":156551053,""toNode"":159785121,""isForward"":true},{""fromNode"":159785121,""ID"":156551067,""toNode"":159785132,""isForward"":true}]",0,1.3416666666666666,4.83,"Av. Elpídio de Almeida","NONE","NONE",1550421614700,474407603,"R. Sandra Vasconcelos Pereira de Melo",
487551976,"Campina Grande","BR",71,487551976,854,2,"[{""x"":-35.879224,""y"":-7.217189},{""x"":-35.880537,""y"":-7.217837},{""x"":-35.881711,""y"":-7.218382},{""x"":-35.882775,""y"":-7.218858},{""x"":-35.883861,""y"":-7.219366},{""x"":-35.884499,""y"":-7.219672},{""x"":-35.885263,""y"":-7.220015},{""x"":-35.886219,""y"":-7.220489}]",1550421614144,2,"[{""fromNode"":159784418,""ID"":156549821,""toNode"":159784361,""isForward"":true},{""fromNode"":159784361,""ID"":236831672,""toNode"":159784130,""isForward"":true},{""fromNode"":159784130,""ID"":156549296,""toNode"":159784074,""isForward"":true},{""fromNode"":159784074,""ID"":156549189,""toNode"":159783992,""isForward"":true},{""fromNode"":159783992,""ID"":156549058,""toNode"":159783870,""isForward"":true},{""fromNode"":159783870,""ID"":156548889,""toNode"":159783793,""isForward"":true}]",0,5.397222222222222,19.43,"Av. Mal. Floriano Peixoto","NONE","NONE",1550421614150,487551976,"R. Dom Pedro II",
489105878,"Campina Grande","BR",123,489105878,179,3,"[{""x"":-35.877795,""y"":-7.213411},{""x"":-35.879362,""y"":-7.21299}]",1550421706065,1,"[{""fromNode"":159784580,""ID"":156549991,""toNode"":159784474,""isForward"":false}]",0,1.1194444444444445,4.03,"R. Antônio Campos","NONE","NONE",1550422489056,489105878,"R. Arnaldo de Albuquerque",
450212795,"Campina Grande","BR",88,450212795,588,3,"[{""x"":-35.916044,""y"":-7.269005},{""x"":-35.916237,""y"":-7.269393},{""x"":-35.916763,""y"":-7.270588},{""x"":-35.917352,""y"":-7.271869},{""x"":-35.91774,""y"":-7.272527},{""x"":-35.918502,""y"":-7.273714}]",1550421792025,2,"[{""fromNode"":159780411,""ID"":284951686,""toNode"":159780395,""isForward"":true},{""fromNode"":159780395,""ID"":284951682,""toNode"":159780348,""isForward"":true},{""fromNode"":159780348,""ID"":255835446,""toNode"":215740152,""isForward"":true},{""fromNode"":215740152,""ID"":255835447,""toNode"":159780295,""isForward"":true}]",0,4.386111111111111,15.790000000000001,"Av. Pres. Juscelino Kubitschek","NONE","NONE",1550422228942,450212795,"R. Dezoito",
474864733,"Campina Grande","BR",76,474864733,677,2,"[{""x"":-35.909309,""y"":-7.212097},{""x"":-35.909382,""y"":-7.210782},{""x"":-35.909369,""y"":-7.21037},{""x"":-35.909244,""y"":-7.209962},{""x"":-35.909045,""y"":-7.209543},{""x"":-35.908767,""y"":-7.209149},{""x"":-35.908462,""y"":-7.208882},{""x"":-35.907759,""y"":-7.208414},{""x"":-35.907434,""y"":-7.208271},{""x"":-35.90662,""y"":-7.207703},{""x"":-35.906286,""y"":-7.207438}]",1550421886363,1,"[{""fromNode"":222860757,""ID"":289174173,""toNode"":159781546,""isForward"":false}]",0,4.9,17.64,"R. Assembléia de Deus","NONE","NONE",1550423098377,474864733,"Av. João Suassuna",
483718739,"Campina Grande","BR",98,483718739,212,3,"[{""x"":-35.91965,""y"":-7.251531},{""x"":-35.920182,""y"":-7.250239},{""x"":-35.920386,""y"":-7.24976}]",1550421704138,1,"[{""fromNode"":159780139,""ID"":156543156,""toNode"":159780108,""isForward"":false},{""fromNode"":159780108,""ID"":156543110,""toNode"":159780057,""isForward"":false}]",0,1.7,6.12,"R. Maceió","NONE","NONE",1550421881111,483718739,"R. Florianópolis",
474471383,"Campina Grande","BR",73,474471383,271,3,"[{""x"":-35.931982,""y"":-7.232336},{""x"":-35.931808,""y"":-7.233179},{""x"":-35.93173,""y"":-7.233584},{""x"":-35.931489,""y"":-7.234731}]",1550421704194,1,"[{""fromNode"":203308696,""ID"":236147213,""toNode"":159778771,""isForward"":false},{""fromNode"":159778771,""ID"":156541186,""toNode"":159778799,""isForward"":false},{""fromNode"":159778799,""ID"":156541196,""toNode"":159778788,""isForward"":false}]",0,2.2,7.920000000000001,"R. Maria da Guia Muniz Albuquerque","NONE","NONE",1550422487288,474471383,"R. Garanhuns",
468099112,"Campina Grande","BR",72,468099112,660,2,"[{""x"":-35.897408,""y"":-7.216257},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.891621,""y"":-7.217751}]",1550421704439,2,"[{""fromNode"":159782678,""ID"":261106004,""toNode"":159782899,""isForward"":false},{""fromNode"":159782899,""ID"":156547482,""toNode"":159782990,""isForward"":false},{""fromNode"":159782990,""ID"":156547714,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547935,""toNode"":159783283,""isForward"":false}]",0,4.1722222222222225,15.020000000000001,"Av. Pres. Getúlio Vargas","NONE","NONE",1550422487607,468099112,"R. Siqueira Campos",
487665416,"Campina Grande","BR",84,487665416,370,3,"[{""x"":-35.892593,""y"":-7.232544},{""x"":-35.892473,""y"":-7.23346},{""x"":-35.892391,""y"":-7.234087},{""x"":-35.892279,""y"":-7.234912},{""x"":-35.892261,""y"":-7.235144},{""x"":-35.892167,""y"":-7.23586}]",1550421705618,1,"[{""fromNode"":159783300,""ID"":156548050,""toNode"":159783311,""isForward"":true},{""fromNode"":159783311,""ID"":156548067,""toNode"":159783363,""isForward"":true},{""fromNode"":159783363,""ID"":156548076,""toNode"":159783332,""isForward"":true},{""fromNode"":159783332,""ID"":156548101,""toNode"":159783331,""isForward"":true},{""fromNode"":159783331,""ID"":156548103,""toNode"":159783322,""isForward"":true}]",0,2.533333333333333,9.12,"R. Espírito Santo","NONE","NONE",1550422488243,487665416,"R. Odon Bezerra",
487665466,"Campina Grande","BR",154,487665466,371,3,"[{""x"":-35.913579,""y"":-7.234084},{""x"":-35.912716,""y"":-7.233691},{""x"":-35.911787,""y"":-7.233232},{""x"":-35.910997,""y"":-7.23296},{""x"":-35.910491,""y"":-7.232754}]",1550421705667,1,"[{""fromNode"":174608181,""ID"":184753232,""toNode"":159780716,""isForward"":false},{""fromNode"":159780716,""ID"":156544151,""toNode"":159780800,""isForward"":false},{""fromNode"":159780800,""ID"":156544270,""toNode"":159780890,""isForward"":false},{""fromNode"":159780890,""ID"":156544394,""toNode"":159780979,""isForward"":false}]",0,1.9305555555555556,6.95,"R. Josefa Maria de Oliveira","NONE","NONE",1550422488296,487665466,"R. Dinamérica Alves Correia",
488285406,"Campina Grande","BR",130,488285406,225,3,"[{""x"":-35.904915,""y"":-7.235185},{""x"":-35.904877,""y"":-7.234444},{""x"":-35.904805,""y"":-7.233151}]",1550422057137,1,"[{""fromNode"":159781588,""ID"":156545633,""toNode"":159781762,""isForward"":false},{""fromNode"":159781762,""ID"":156545642,""toNode"":159781821,""isForward"":false}]",0,1.336111111111111,4.81,"R. Palestina","NONE","NONE",1550422488429,488285406,"R. do Sol",
488299466,"Campina Grande","BR",105,488299466,240,4,"[{""x"":-35.91774,""y"":-7.272527},{""x"":-35.917352,""y"":-7.271869},{""x"":-35.916763,""y"":-7.270588}]",1550422143115,2,"[{""fromNode"":215740152,""ID"":255835446,""toNode"":159780348,""isForward"":false},{""fromNode"":159780348,""ID"":284951682,""toNode"":159780395,""isForward"":false}]",0,1.9361111111111111,6.97,"Av. Pres. Juscelino Kubitschek","NONE","NONE",1550422487219,488299466,,
472903444,"Campina Grande","BR",104,472903444,170,4,"[{""x"":-35.916576,""y"":-7.243716},{""x"":-35.916797,""y"":-7.243044},{""x"":-35.917449,""y"":-7.242531}]",1550422229347,1,"[{""fromNode"":159780400,""ID"":156543656,""toNode"":159780367,""isForward"":false},{""fromNode"":159780367,""ID"":156543565,""toNode"":159780368,""isForward"":false}]",0,1.35,4.86,"R. Pedro Francisco do Nascimento","NONE","NONE",1550422487902,472903444,,
