"_id","severity","country","city","level","line","speedKMH","length","turnType","type","uuid","endNode","speed","segments","roadType","delay","updateMillis","street","id","pubMillis"
1208230838,0,"BR","Curitiba",3,"[{""x"":-49.293043,""y"":-25.475454},{""x"":-49.293532,""y"":-25.474458},{""x"":-49.293619,""y"":-25.474283},{""x"":-49.293703,""y"":-25.474141},{""x"":-49.294255,""y"":-25.473392},{""x"":-49.294315,""y"":-25.47328},{""x"":-49.294396,""y"":-25.473052},{""x"":-49.294417,""y"":-25.472944},{""x"":-49.29442,""y"":-25.472828},{""x"":-49.294405,""y"":-25.471313},{""x"":-49.294405,""y"":-25.471302},{""x"":-49.29438,""y"":-25.470497},{""x"":-49.294351,""y"":-25.470164},{""x"":-49.294303,""y"":-25.469967},{""x"":-49.293771,""y"":-25.468491},{""x"":-49.293707,""y"":-25.468356},{""x"":-49.293584,""y"":-25.468166},{""x"":-49.291909,""y"":-25.466073},{""x"":-49.291772,""y"":-25.465882},{""x"":-49.291652,""y"":-25.465656},{""x"":-49.291118,""y"":-25.464301},{""x"":-49.290638,""y"":-25.463045},{""x"":-49.290142,""y"":-25.461909}]",10.590000000000002,1637,"NONE","NONE",1208230838,,2.941666666666667,"[{""fromNode"":161144961,""ID"":323054520,""toNode"":260538276,""isForward"":false},{""fromNode"":260538276,""ID"":323054519,""toNode"":248404909,""isForward"":false},{""fromNode"":248404909,""ID"":304160000,""toNode"":161145105,""isForward"":false},{""fromNode"":161145105,""ID"":158580125,""toNode"":161145769,""isForward"":false}]",1,311,1543584114024,"V. Exclusiva de Ônibus",1208230838,1543583910373
1208230318,0,"BR","Almirante Tamandaré",2,"[{""x"":-49.301204,""y"":-25.314961},{""x"":-49.300825,""y"":-25.314494},{""x"":-49.300635,""y"":-25.314258},{""x"":-49.300177,""y"":-25.313687},{""x"":-49.300057,""y"":-25.313531},{""x"":-49.299535,""y"":-25.312855},{""x"":-49.298894,""y"":-25.312043},{""x"":-49.298248,""y"":-25.311213},{""x"":-49.297688,""y"":-25.31051},{""x"":-49.297494,""y"":-25.310258},{""x"":-49.296979,""y"":-25.309582},{""x"":-49.296631,""y"":-25.30921},{""x"":-49.296591,""y"":-25.309133},{""x"":-49.296329,""y"":-25.308935},{""x"":-49.295882,""y"":-25.308649},{""x"":-49.295812,""y"":-25.308631},{""x"":-49.295158,""y"":-25.308236},{""x"":-49.295061,""y"":-25.308188},{""x"":-49.294961,""y"":-25.308161}]",16.38,992,"NONE","NONE",1208230318,,4.55,"[{""fromNode"":161142831,""ID"":259416850,""toNode"":161142962,""isForward"":true},{""fromNode"":161142962,""ID"":158576228,""toNode"":161143107,""isForward"":true},{""fromNode"":161143107,""ID"":158576328,""toNode"":218153260,""isForward"":true},{""fromNode"":218153260,""ID"":313672050,""toNode"":254599658,""isForward"":true},{""fromNode"":254599658,""ID"":313672051,""toNode"":218153262,""isForward"":true},{""fromNode"":218153262,""ID"":158576752,""toNode"":218153263,""isForward"":true},{""fromNode"":218153263,""ID"":355254058,""toNode"":218154454,""isForward"":true},{""fromNode"":218154454,""ID"":207284567,""toNode"":186064422,""isForward"":true},{""fromNode"":186064422,""ID"":234447357,""toNode"":161144061,""isForward"":true},{""fromNode"":161144061,""ID"":158577665,""toNode"":230835868,""isForward"":true},{""fromNode"":230835868,""ID"":281543891,""toNode"":230902731,""isForward"":true},{""fromNode"":230902731,""ID"":277990512,""toNode"":230836601,""isForward"":true},{""fromNode"":230836601,""ID"":158578317,""toNode"":218153796,""isForward"":true}]",2,96,1543584113806,"Av. Emílio Johnson",1208230318,1543583909926
1208226698,0,"BR",,2,"[{""x"":-49.452991,""y"":-25.368484},{""x"":-49.451631,""y"":-25.369198},{""x"":-49.45029,""y"":-25.369905},{""x"":-49.44965,""y"":-25.370061},{""x"":-49.44912,""y"":-25.370196},{""x"":-49.445736,""y"":-25.371021}]",20.55,789,"NONE","NONE",1208226698,"Campo Magro",5.708333333333333,"[{""fromNode"":161121738,""ID"":158547206,""toNode"":161121743,""isForward"":true},{""fromNode"":161121743,""ID"":254135722,""toNode"":214690679,""isForward"":true},{""fromNode"":214690679,""ID"":254135723,""toNode"":161121811,""isForward"":true},{""fromNode"":161121811,""ID"":236345822,""toNode"":161121839,""isForward"":true}]",7,69,1543584109848,"PR-090 Rod. Eng. Ângelo Ferrário Lopes",1208226698,1543583905767
1208108258,0,"BR","Curitiba",3,"[{""x"":-49.314528,""y"":-25.543089},{""x"":-49.313396,""y"":-25.54211},{""x"":-49.31315,""y"":-25.541879},{""x"":-49.312961,""y"":-25.54166},{""x"":-49.312805,""y"":-25.541399},{""x"":-49.312677,""y"":-25.54112},{""x"":-49.312582,""y"":-25.540743},{""x"":-49.312549,""y"":-25.540349},{""x"":-49.312584,""y"":-25.540042},{""x"":-49.312664,""y"":-25.539753},{""x"":-49.312779,""y"":-25.539451},{""x"":-49.312947,""y"":-25.539175},{""x"":-49.313515,""y"":-25.53853},{""x"":-49.314392,""y"":-25.537538},{""x"":-49.314866,""y"":-25.537004},{""x"":-49.315305,""y"":-25.536531},{""x"":-49.315731,""y"":-25.536125},{""x"":-49.316082,""y"":-25.535813},{""x"":-49.31645,""y"":-25.535506},{""x"":-49.316951,""y"":-25.535142},{""x"":-49.317194,""y"":-25.534967}]",16.52,1149,"NONE","NONE",1208108258,"R. Cyro Correia Pereira",4.588888888888889,"[{""fromNode"":161137628,""ID"":158570763,""toNode"":161139206,""isForward"":false},{""fromNode"":161139206,""ID"":158570822,""toNode"":161139106,""isForward"":false},{""fromNode"":161139106,""ID"":158570632,""toNode"":161138562,""isForward"":false},{""fromNode"":161138562,""ID"":158569909,""toNode"":161138485,""isForward"":false},{""fromNode"":161138485,""ID"":158569830,""toNode"":161138470,""isForward"":false}]",2,131,1543584111132,"Av. Juscelino Kubitschek de Oliveira",1208108258,1543583794734
1207464718,0,"BR","Curitiba",2,"[{""x"":-49.284465,""y"":-25.436233},{""x"":-49.282767,""y"":-25.435562},{""x"":-49.281787,""y"":-25.435177},{""x"":-49.281528,""y"":-25.435075},{""x"":-49.279176,""y"":-25.434141},{""x"":-49.277512,""y"":-25.433488}]",12.24,761,"NONE","NONE",1207464718,"R. Visconde de Nácar",3.4,"[{""fromNode"":161147030,""ID"":158582492,""toNode"":161147354,""isForward"":true},{""fromNode"":161147354,""ID"":357921722,""toNode"":282431159,""isForward"":true},{""fromNode"":282431159,""ID"":357921723,""toNode"":161147834,""isForward"":true},{""fromNode"":161147834,""ID"":345492787,""toNode"":161148188,""isForward"":false},{""fromNode"":161148188,""ID"":158584753,""toNode"":161148874,""isForward"":true}]",2,103,1543584114920,"Av. Vicente Machado",1207464718,1543583398057
1207177658,0,"BR","Curitiba",3,"[{""x"":-49.272496,""y"":-25.43636},{""x"":-49.272289,""y"":-25.436274},{""x"":-49.271384,""y"":-25.435864},{""x"":-49.270737,""y"":-25.435597},{""x"":-49.269962,""y"":-25.435296},{""x"":-49.269852,""y"":-25.435251},{""x"":-49.268798,""y"":-25.434832},{""x"":-49.267322,""y"":-25.434238},{""x"":-49.26618,""y"":-25.433776},{""x"":-49.265131,""y"":-25.433356}]",13.24,812,"NONE","NONE",1207177658,"R. João Negrão",3.6777777777777776,"[{""fromNode"":161150829,""ID"":317329745,""toNode"":256913967,""isForward"":true},{""fromNode"":256913967,""ID"":317329746,""toNode"":161150926,""isForward"":true},{""fromNode"":161150926,""ID"":158588284,""toNode"":161151236,""isForward"":true},{""fromNode"":161151236,""ID"":158588601,""toNode"":161151437,""isForward"":true},{""fromNode"":161151437,""ID"":158588974,""toNode"":161151485,""isForward"":true},{""fromNode"":161151485,""ID"":158589004,""toNode"":161151712,""isForward"":true},{""fromNode"":161151712,""ID"":158589471,""toNode"":161152026,""isForward"":true},{""fromNode"":161152026,""ID"":202028109,""toNode"":183150348,""isForward"":true},{""fromNode"":183150348,""ID"":202028111,""toNode"":161152759,""isForward"":true}]",2,137,1543584110184,"R. André de Barros",1207177658,1543583200881
1207051278,0,"BR","Curitiba",2,"[{""x"":-49.276964,""y"":-25.44342},{""x"":-49.276481,""y"":-25.443239},{""x"":-49.275765,""y"":-25.442969},{""x"":-49.274395,""y"":-25.442447},{""x"":-49.27411,""y"":-25.442338},{""x"":-49.273421,""y"":-25.442077},{""x"":-49.273312,""y"":-25.442035},{""x"":-49.272491,""y"":-25.441722},{""x"":-49.272215,""y"":-25.441617},{""x"":-49.272103,""y"":-25.441575},{""x"":-49.271266,""y"":-25.441261},{""x"":-49.269988,""y"":-25.44077},{""x"":-49.26925,""y"":-25.44051}]",17.150000000000002,842,"NONE","NONE",1207051278,"R. Des. Westphalen",4.763888888888889,"[{""fromNode"":161149278,""ID"":310985376,""toNode"":252755350,""isForward"":false},{""fromNode"":252755350,""ID"":310985375,""toNode"":161149673,""isForward"":false},{""fromNode"":161149673,""ID"":158586282,""toNode"":161149895,""isForward"":true},{""fromNode"":161149895,""ID"":310984282,""toNode"":252754538,""isForward"":true},{""fromNode"":252754538,""ID"":310984284,""toNode"":252753945,""isForward"":true},{""fromNode"":252753945,""ID"":310984285,""toNode"":161150563,""isForward"":true},{""fromNode"":161150563,""ID"":310983206,""toNode"":252753846,""isForward"":true},{""fromNode"":252753846,""ID"":310983207,""toNode"":161150890,""isForward"":true},{""fromNode"":161150890,""ID"":310982964,""toNode"":252753777,""isForward"":true},{""fromNode"":252753777,""ID"":310982965,""toNode"":161151011,""isForward"":true},{""fromNode"":161151011,""ID"":310982726,""toNode"":252753544,""isForward"":true},{""fromNode"":252753544,""ID"":310982727,""toNode"":161151614,""isForward"":true}]",2,91,1543584109650,"Av. Silva Jardim - Pista Dir.",1207051278,1543583195658
1206835468,0,"BR","Curitiba",3,"[{""x"":-49.249787,""y"":-25.435502},{""x"":-49.251027,""y"":-25.435491},{""x"":-49.251095,""y"":-25.435491},{""x"":-49.25218,""y"":-25.435497},{""x"":-49.253251,""y"":-25.435503},{""x"":-49.253562,""y"":-25.435505},{""x"":-49.254137,""y"":-25.435517}]",10.45,438,"NONE","NONE",1206835468,,2.9027777777777777,"[{""fromNode"":161156856,""ID"":362983192,""toNode"":161156223,""isForward"":true},{""fromNode"":161156223,""ID"":355357513,""toNode"":280750983,""isForward"":false},{""fromNode"":280750983,""ID"":355357512,""toNode"":247337215,""isForward"":false},{""fromNode"":247337215,""ID"":302508597,""toNode"":161156099,""isForward"":false},{""fromNode"":161156099,""ID"":158595687,""toNode"":161155956,""isForward"":true}]",2,99,1543584116730,"Av. Pres. Affonso Camargo",1206835468,1543583102528
"alert-327522690/02002895-a797-36aa-8928-14e2393c1940",,"BR","Curitiba",,,,,,"JAM","02002895-a797-36aa-8928-14e2393c1940",,0,,2,,,"R. Cândido Lopes","alert-327522690/02002895-a797-36aa-8928-14e2393c1940",1543584055529
"alert-313459918/86600615-1191-3afc-9d1d-94b3ce7ff928",,"BR","Curitiba",,,,,,"ROAD_CLOSED","86600615-1191-3afc-9d1d-94b3ce7ff928",,0,,,,,"Av. Pres. Getúlio Vargas - Pista Esq.","alert-313459918/86600615-1191-3afc-9d1d-94b3ce7ff928",1543242137774
"alert-279279107/70523033-380d-3da5-9a87-224274de606a",,"BR","Curitiba",,,,,,"ROAD_CLOSED","70523033-380d-3da5-9a87-224274de606a",,0,,,,,"Av. Pres. Getúlio Vargas - Pista Esq.","alert-279279107/70523033-380d-3da5-9a87-224274de606a",1542636124265
"alert-279286807/e9c333b1-f373-3668-913b-e5cb697757f7",,"BR","Curitiba",,,,,,"ROAD_CLOSED","e9c333b1-f373-3668-913b-e5cb697757f7",,0,,,,,"Av. Pres. Getúlio Vargas - Pista Esq.","alert-279286807/e9c333b1-f373-3668-913b-e5cb697757f7",1542639903956
"alert-1720925781/3f3594cb-9602-3ecf-961f-070641a1b9c2",,"BR","Curitiba",,,,,,"ROAD_CLOSED","3f3594cb-9602-3ecf-961f-070641a1b9c2",,0,,,,,"Av. Pres. Getúlio Vargas - Pista Esq.","alert-1720925781/3f3594cb-9602-3ecf-961f-070641a1b9c2",1529928693945
"alert-296686054/d688f724-2914-3707-a11b-69c6ab45cb6a",,"BR","Curitiba",,,,,,"CHIT_CHAT","d688f724-2914-3707-a11b-69c6ab45cb6a",,0,,1,,,"Av. Sete de Setembro","alert-296686054/d688f724-2914-3707-a11b-69c6ab45cb6a",1542889587000
"alert-316817588/28e10040-d9e2-38a2-891a-6fc26e877396",,"BR","Curitiba",,,,,,"HAZARD","28e10040-d9e2-38a2-891a-6fc26e877396",,0,,2,,,"R. Cândido Lopes","alert-316817588/28e10040-d9e2-38a2-891a-6fc26e877396",1543333029321
"alert-329336850/ed7c29b9-93ed-3969-95b8-17c849e4961a",,"BR","Curitiba",,,,,,"HAZARD","ed7c29b9-93ed-3969-95b8-17c849e4961a",,0,,1,,,"R. José Loureiro","alert-329336850/ed7c29b9-93ed-3969-95b8-17c849e4961a",1543580951282
"alert-336155076/331a3dd4-0e3c-3354-99ea-1ab18b7627f1",,"BR","Curitiba",,,,,,"HAZARD","331a3dd4-0e3c-3354-99ea-1ab18b7627f1",,0,,2,,,"R. Pe. Agostinho","alert-336155076/331a3dd4-0e3c-3354-99ea-1ab18b7627f1",1543582330236
"alert-327581660/9de7a19d-378f-3a42-a83a-fe32f29ed160",,"BR","Curitiba",,,,,,"HAZARD","9de7a19d-378f-3a42-a83a-fe32f29ed160",,0,,2,,,"R. Alferes Ângelo Sampaio","alert-327581660/9de7a19d-378f-3a42-a83a-fe32f29ed160",1543582512958
"alert-329681839/527c4f61-fe9e-3096-8765-74d6ef1da5a3",,"BR","Curitiba",,,,,,"JAM","527c4f61-fe9e-3096-8765-74d6ef1da5a3",,0,,2,,,"R. Cap. Souza Franco","alert-329681839/527c4f61-fe9e-3096-8765-74d6ef1da5a3",1543582704495
"alert-325037413/16f825c1-b376-3006-9abc-f9f10734e68b",,"BR","Curitiba",,,,,,"HAZARD","16f825c1-b376-3006-9abc-f9f10734e68b",,0,,2,,,"R. Martim Afonso","alert-325037413/16f825c1-b376-3006-9abc-f9f10734e68b",1543582734198
"alert-329437630/f138a82c-c8d0-34db-ad81-2168b288d02c",,"BR","Curitiba",,,,,,"HAZARD","f138a82c-c8d0-34db-ad81-2168b288d02c",,0,,2,,,"Av. Silva Jardim - Pista Esq.","alert-329437630/f138a82c-c8d0-34db-ad81-2168b288d02c",1543582870292
"alert-324561832/96e1b687-5141-3066-880f-ef2702cf0b97",,"BR","Curitiba",,,,,,"JAM","96e1b687-5141-3066-880f-ef2702cf0b97",,0,,2,,,"R. Pres. Carlos Cavalcanti","alert-324561832/96e1b687-5141-3066-880f-ef2702cf0b97",1543582910863
"alert-333941846/b79dea3a-b00d-38c4-8819-5f05a2f00ffa",,"BR","Curitiba",,,,,,"JAM","b79dea3a-b00d-38c4-8819-5f05a2f00ffa",,0,,2,,,"R. Pres. Carlos Cavalcanti","alert-333941846/b79dea3a-b00d-38c4-8819-5f05a2f00ffa",1543582942473
"alert-330801858/8420c069-a3d9-38d0-89c7-a8e9ac12787b",,"BR","Curitiba",,,,,,"HAZARD","8420c069-a3d9-38d0-89c7-a8e9ac12787b",,0,,2,,,"R. Romano Bertagnoli","alert-330801858/8420c069-a3d9-38d0-89c7-a8e9ac12787b",1543582945734
"alert-328573211/8a4e31da-f9d0-32f8-a240-25870b5813e0",,"BR","Curitiba",,,,,,"JAM","8a4e31da-f9d0-32f8-a240-25870b5813e0",,0,,,,,"R. João Negrão","alert-328573211/8a4e31da-f9d0-32f8-a240-25870b5813e0",1543583004670
"alert-328037631/251943ee-0d54-3ec1-83fa-526e77d019be",,"BR","Curitiba",,,,,,"HAZARD","251943ee-0d54-3ec1-83fa-526e77d019be",,0,,2,,,"Av. Vicente Machado","alert-328037631/251943ee-0d54-3ec1-83fa-526e77d019be",1543583214975
"alert-328037701/ffeeeb42-84c6-37dd-b6e1-386d457c2259",,"BR","Curitiba",,,,,,"HAZARD","ffeeeb42-84c6-37dd-b6e1-386d457c2259",,0,,2,,,"R. Alferes Ângelo Sampaio","alert-328037701/ffeeeb42-84c6-37dd-b6e1-386d457c2259",1543583395590
"alert-334362306/e722d723-5e5b-3325-92e2-2933cda40384",,"BR","Curitiba",,,,,,"JAM","e722d723-5e5b-3325-92e2-2933cda40384",,0,,2,,,"R. 15 de Novembro","alert-334362306/e722d723-5e5b-3325-92e2-2933cda40384",1543583472349
"alert-326262371/12c7235a-3d14-381a-8c40-9f5fe2da5501",,"BR","Curitiba",,,,,,"JAM","12c7235a-3d14-381a-8c40-9f5fe2da5501",,0,,2,,,"R. Mal. Deodoro","alert-326262371/12c7235a-3d14-381a-8c40-9f5fe2da5501",1543583653491
"alert-329362519/d69ed3b9-fb1f-3e9b-8b18-7dca47b749e4",,"BR","Curitiba",,,,,,"JAM","d69ed3b9-fb1f-3e9b-8b18-7dca47b749e4",,0,,2,,,"R. Cons. Laurindo","alert-329362519/d69ed3b9-fb1f-3e9b-8b18-7dca47b749e4",1543583676169
"alert-321856838/9a491cdb-684c-358c-8896-42bedc0b9c75",,"BR","Curitiba",,,,,,"HAZARD","9a491cdb-684c-358c-8896-42bedc0b9c75",,0,,2,,,"R. Izidoro Chanoski","alert-321856838/9a491cdb-684c-358c-8896-42bedc0b9c75",1543414980375
"alert-323445357/5056a1ee-bd85-3389-ac7a-1a1299d19063",,"BR","Curitiba",,,,,,"HAZARD","5056a1ee-bd85-3389-ac7a-1a1299d19063",,0,,1,,,"R. Dep. Fernando Ferrari","alert-323445357/5056a1ee-bd85-3389-ac7a-1a1299d19063",1543442066912
"alert-327993211/83fcf554-f783-3348-995e-5c1aa8da0c06",,"BR","Curitiba",,,,,,"HAZARD","83fcf554-f783-3348-995e-5c1aa8da0c06",,0,,1,,,"R. Maj. Virgolino Esmanhotto","alert-327993211/83fcf554-f783-3348-995e-5c1aa8da0c06",1543571708621
"alert-318266060/d5f0a81d-43cc-3a0e-af10-fcee8ade746b",,"BR","Curitiba",,,,,,"HAZARD","d5f0a81d-43cc-3a0e-af10-fcee8ade746b",,0,,1,,,"R. Niccolo Paganini","alert-318266060/d5f0a81d-43cc-3a0e-af10-fcee8ade746b",1543437891601
"alert-327282428/e25b6800-acbc-3331-90d5-74b2831d7d41",,"BR","Curitiba",,,,,,"HAZARD","e25b6800-acbc-3331-90d5-74b2831d7d41",,0,,1,,,"R. Antônio Costa","alert-327282428/e25b6800-acbc-3331-90d5-74b2831d7d41",1543508307088
"alert-331764195/3969c478-7cd0-325c-bf33-0b5b1c2e3f72",,"BR","Curitiba",,,,,,"HAZARD","3969c478-7cd0-325c-bf33-0b5b1c2e3f72",,0,,1,,,"R. Antônio Costa","alert-331764195/3969c478-7cd0-325c-bf33-0b5b1c2e3f72",1543513285219
"alert-337197465/7b9195f5-04b4-3415-80a4-7e779f8d6274",,"BR","Curitiba",,,,,,"JAM","7b9195f5-04b4-3415-80a4-7e779f8d6274",,0,,2,,,"R. Dr. Roberto Barrozo","alert-337197465/7b9195f5-04b4-3415-80a4-7e779f8d6274",1543582431022
"alert-36560173/abb03f2d-426e-3749-aead-a59f3faaa691",,"BR","Curitiba",,,,,,"ROAD_CLOSED","abb03f2d-426e-3749-aead-a59f3faaa691",,0,,,,,"Av. Pres. Getúlio Vargas - Pista Esq.","alert-36560173/abb03f2d-426e-3749-aead-a59f3faaa691",1538484742021
"alert-333995444/0d928217-5220-390d-84bf-4a6ca32bb06c",,"BR","Curitiba",,,,,,"HAZARD","0d928217-5220-390d-84bf-4a6ca32bb06c",,0,,,,,"R. Walter Marquadt","alert-333995444/0d928217-5220-390d-84bf-4a6ca32bb06c",1543490286142
"alert-324888196/57cb6589-bfbf-3f27-9a68-5975e51877b5",,"BR","Curitiba",,,,,,"HAZARD","57cb6589-bfbf-3f27-9a68-5975e51877b5",,0,,1,,,"R. Bandeirantes Dias Cortes","alert-324888196/57cb6589-bfbf-3f27-9a68-5975e51877b5",1543445165954
"alert-319372462/1364ff1a-4aa7-3977-8caf-90d693a1be59",,"BR","Curitiba",,,,,,"HAZARD","1364ff1a-4aa7-3977-8caf-90d693a1be59",,0,,1,,,"Av. Affonso Penna","alert-319372462/1364ff1a-4aa7-3977-8caf-90d693a1be59",1543530669618
"alert-321820092/ba45543b-e64c-3371-ac65-a415a41dabf5",,"BR","Curitiba",,,,,,"HAZARD","ba45543b-e64c-3371-ac65-a415a41dabf5",,0,,2,,,"R. Sete de Abril","alert-321820092/ba45543b-e64c-3371-ac65-a415a41dabf5",1543519208608
"alert-335877226/6f643a4f-34c5-31f5-851c-440d7c002b6b",,"BR","Curitiba",,,,,,"POLICE","6f643a4f-34c5-31f5-851c-440d7c002b6b",,0,,2,,,"Av. Victor Ferreira do Amaral","alert-335877226/6f643a4f-34c5-31f5-851c-440d7c002b6b",1543582335644
"alert-339775084/5e538912-d69a-35a2-9f10-eafd0b230317",,"BR","Curitiba",,,,,,"POLICE","5e538912-d69a-35a2-9f10-eafd0b230317",,0,,2,,,"R. Santo André","alert-339775084/5e538912-d69a-35a2-9f10-eafd0b230317",1543582641586
"alert-337881704/471cc87c-f04f-3f8e-b947-284429c1bc2b",,"BR","Curitiba",,,,,,"JAM","471cc87c-f04f-3f8e-b947-284429c1bc2b",,0,,2,,,"Av. Pref. Omar Sabbag","alert-337881704/471cc87c-f04f-3f8e-b947-284429c1bc2b",1543582688823
"alert-329377530/f1056adc-8003-3b3f-a4e1-5dcd529a6c9c",,"BR","Curitiba",,,,,,"HAZARD","f1056adc-8003-3b3f-a4e1-5dcd529a6c9c",,0,,2,,,"R. José de Alencar","alert-329377530/f1056adc-8003-3b3f-a4e1-5dcd529a6c9c",1543583082453
"alert-333797747/613e0ad3-3b1a-37a3-954c-58f4103ea2b8",,"BR","Curitiba",,,,,,"HAZARD","613e0ad3-3b1a-37a3-954c-58f4103ea2b8",,0,,2,,,"Av. Sete de Setembro","alert-333797747/613e0ad3-3b1a-37a3-954c-58f4103ea2b8",1543583126500
"alert-328197751/5e187267-792d-35f5-af4b-90684f6f1191",,"BR","Curitiba",,,,,,"JAM","5e187267-792d-35f5-af4b-90684f6f1191",,0,,2,,,"Av. Sete de Setembro","alert-328197751/5e187267-792d-35f5-af4b-90684f6f1191",1543583141806
"alert-324922352/92f4d03b-10e5-3fd7-833e-48ebd916daf2",,"BR","Curitiba",,,,,,"JAM","92f4d03b-10e5-3fd7-833e-48ebd916daf2",,0,,2,,,"R. 15 de Novembro","alert-324922352/92f4d03b-10e5-3fd7-833e-48ebd916daf2",1543583297983
"alert-329217750/44c414b5-5c98-39b2-ac90-89b0cd766cc4",,"BR","Curitiba",,,,,,"JAM","44c414b5-5c98-39b2-ac90-89b0cd766cc4",,0,,2,,,"R. Sete de Abril","alert-329217750/44c414b5-5c98-39b2-ac90-89b0cd766cc4",1543583781762
"alert-337593575/9b122da4-5f14-35b2-b60c-0afc2312f993",,"BR","Curitiba",,,,,,"POLICE","9b122da4-5f14-35b2-b60c-0afc2312f993",,0,,2,,,"R. Mariano Torres - Pista Dir.","alert-337593575/9b122da4-5f14-35b2-b60c-0afc2312f993",1543583977537
"alert-330937739/82c13bc8-0e4f-38bc-a44e-897acfb62049",,"BR","Curitiba",,,,,,"HAZARD","82c13bc8-0e4f-38bc-a44e-897acfb62049",,0,,2,,,"R. João Negrão","alert-330937739/82c13bc8-0e4f-38bc-a44e-897acfb62049",1543584008318
"alert-327247667/cb2a9ace-5279-3464-b821-3a77b2a8bc9d",,"BR","Curitiba",,,,,,"HAZARD","cb2a9ace-5279-3464-b821-3a77b2a8bc9d",,0,,1,,,"R. Ver. Antônio dos Reis Cavalheiro","alert-327247667/cb2a9ace-5279-3464-b821-3a77b2a8bc9d",1543483913486
"alert-328134648/2265e438-8da5-37a0-89be-33fa80605578",,"BR","Curitiba",,,,,,"HAZARD","2265e438-8da5-37a0-89be-33fa80605578",,0,,1,,,"R. Ver. Antônio dos Reis Cavalheiro","alert-328134648/2265e438-8da5-37a0-89be-33fa80605578",1543504018461
"alert-309140641/75e25caf-05cf-368d-9b0a-e87357a2e9ed",,"BR","Curitiba",,,,,,"HAZARD","75e25caf-05cf-368d-9b0a-e87357a2e9ed",,0,,,,,"R. João Américo de Oliveira","alert-309140641/75e25caf-05cf-368d-9b0a-e87357a2e9ed",1543269125984
"alert-321225922/fce90b57-8565-3e5e-a29f-75c86846548d",,"BR","Curitiba",,,,,,"HAZARD","fce90b57-8565-3e5e-a29f-75c86846548d",,0,,1,,,"R. Ver. Antônio dos Reis Cavalheiro","alert-321225922/fce90b57-8565-3e5e-a29f-75c86846548d",1543518647492
"alert-273620831/ecd0fe4b-c45b-3cc4-acae-10599014168c",,"BR","Curitiba",,,,,,"ROAD_CLOSED","ecd0fe4b-c45b-3cc4-acae-10599014168c",,0,,,,,"R. Fúlvio José Alice","alert-273620831/ecd0fe4b-c45b-3cc4-acae-10599014168c",1542636169195
"alert-303334014/e19c40e9-b90d-372d-9155-f08c6a449ca6",,"BR","Curitiba",,,,,,"HAZARD","e19c40e9-b90d-372d-9155-f08c6a449ca6",,0,,1,,,"R. Lange de Morretes","alert-303334014/e19c40e9-b90d-372d-9155-f08c6a449ca6",1542968876692
"alert-293667751/1147d0d9-9484-36ad-bcd2-49ffd7fdaaec",,"BR","Curitiba",,,,,,"ROAD_CLOSED","1147d0d9-9484-36ad-bcd2-49ffd7fdaaec",,0,,,,,"R. José Zgoda","alert-293667751/1147d0d9-9484-36ad-bcd2-49ffd7fdaaec",1543021167892
"alert-2126340612/d3c4a7c9-5fd6-3cfd-a9ff-a3c62455e77c",,"BR","Curitiba",,,,,,"ROAD_CLOSED","d3c4a7c9-5fd6-3cfd-a9ff-a3c62455e77c",,0,,,,,,"alert-2126340612/d3c4a7c9-5fd6-3cfd-a9ff-a3c62455e77c",1537190059325
"alert-292227752/3b9f4f93-e214-3156-9f03-a817c7872664",,"BR","Curitiba",,,,,,"ROAD_CLOSED","3b9f4f93-e214-3156-9f03-a817c7872664",,0,,,,,"R. José Zgoda","alert-292227752/3b9f4f93-e214-3156-9f03-a817c7872664",1543021168045
"alert-112201439/d196f76d-a25e-3579-84fb-02b4bca2ea69",,"BR","Curitiba",,,,,,"ROAD_CLOSED","d196f76d-a25e-3579-84fb-02b4bca2ea69",,0,,,,,"R. Santa Madalena Sofia Barat","alert-112201439/d196f76d-a25e-3579-84fb-02b4bca2ea69",1539773887182
"alert-276521769/f22096e1-6baf-3566-a469-83ec6a37af1b",,"BR","Curitiba",,,,,,"ROAD_CLOSED","f22096e1-6baf-3566-a469-83ec6a37af1b",,0,,,,,"R. Santa Madalena Sofia Barat","alert-276521769/f22096e1-6baf-3566-a469-83ec6a37af1b",1542636193003
"alert-1876006402/4131d398-d281-3534-a870-caafa3807e09",,"BR","Curitiba",,,,,,"ROAD_CLOSED","4131d398-d281-3534-a870-caafa3807e09",,0,,,,,,"alert-1876006402/4131d398-d281-3534-a870-caafa3807e09",1532607087842
"alert-186667479/a5b6d41f-811c-3874-8b28-43699266c0e8",,"BR","Curitiba",,,,,,"ROAD_CLOSED","a5b6d41f-811c-3874-8b28-43699266c0e8",,0,,,,,"R. Fúlvio José Alice","alert-186667479/a5b6d41f-811c-3874-8b28-43699266c0e8",1541168249257
"alert-276517649/21e35bc6-0ede-3ce9-9323-51b7f3e2eaf6",,"BR","Curitiba",,,,,,"ROAD_CLOSED","21e35bc6-0ede-3ce9-9323-51b7f3e2eaf6",,0,,,,,"Domingos Fernandes Maia","alert-276517649/21e35bc6-0ede-3ce9-9323-51b7f3e2eaf6",1542636081892
