"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert"
1209524410,"Campina Grande","BR",97,,1209524410,186,3,"[{""x"":-35.929982,""y"":-7.248344},{""x"":-35.930444,""y"":-7.247074},{""x"":-35.930555,""y"":-7.246761}]",1551033036250,1,"[{""fromNode"":159778897,""ID"":156541316,""toNode"":159778866,""isForward"":false},{""fromNode"":159778866,""ID"":308790680,""toNode"":251395931,""isForward"":false}]",0,1.5333333333333334,5.5200000000000005,"R. José Honório da Silva","NONE","NONE",1551033136304,1209524410,,,,,,,,
1221404319,"Campina Grande","BR",98,"Av. Floriano Peixoto",1221404319,200,3,"[{""x"":-35.923332,""y"":-7.239629},{""x"":-35.923507,""y"":-7.239216},{""x"":-35.923555,""y"":-7.239118},{""x"":-35.923678,""y"":-7.238804},{""x"":-35.923845,""y"":-7.238384},{""x"":-35.924023,""y"":-7.237959}]",1551033036301,1,"[{""fromNode"":159779616,""ID"":156542574,""toNode"":159779589,""isForward"":true},{""fromNode"":159779589,""ID"":156542552,""toNode"":159779723,""isForward"":true},{""fromNode"":159779723,""ID"":156542530,""toNode"":159779574,""isForward"":true},{""fromNode"":159779574,""ID"":156542511,""toNode"":159779542,""isForward"":true},{""fromNode"":159779542,""ID"":156542463,""toNode"":172646483,""isForward"":true}]",0,1.6166666666666667,5.82,"R. Boa Vista","NONE","NONE",1551033435614,1221404319,,,,,,,,
1221776889,"Campina Grande","BR",93,"R. José Vieira de Souza",1221776889,378,3,"[{""x"":-35.898924,""y"":-7.258741},{""x"":-35.899598,""y"":-7.258802},{""x"":-35.900292,""y"":-7.258888},{""x"":-35.900974,""y"":-7.258978},{""x"":-35.901655,""y"":-7.25905},{""x"":-35.902323,""y"":-7.259144}]",1551033535476,1,"[{""fromNode"":159782564,""ID"":362134843,""toNode"":159782477,""isForward"":false},{""fromNode"":159782477,""ID"":156546679,""toNode"":159782376,""isForward"":false},{""fromNode"":159782376,""ID"":156546507,""toNode"":159782284,""isForward"":false},{""fromNode"":159782284,""ID"":261656179,""toNode"":159782201,""isForward"":false},{""fromNode"":159782201,""ID"":156546225,""toNode"":159782112,""isForward"":false}]",0,2.9611111111111112,10.66,"Av. João Wallig","NONE","NONE",1551033733738,1221776889,,,,,,,,
1257586947,"Campina Grande","BR",62,"R. Maria Souza Ribeiro",1257586947,891,2,"[{""x"":-35.879602,""y"":-7.234052},{""x"":-35.879602,""y"":-7.234315},{""x"":-35.87959,""y"":-7.234528},{""x"":-35.879563,""y"":-7.235047},{""x"":-35.879559,""y"":-7.235122},{""x"":-35.879528,""y"":-7.235813},{""x"":-35.879487,""y"":-7.236585},{""x"":-35.87945,""y"":-7.237373},{""x"":-35.8794,""y"":-7.238091},{""x"":-35.87939,""y"":-7.238187},{""x"":-35.87934,""y"":-7.238953},{""x"":-35.879299,""y"":-7.239711},{""x"":-35.87926,""y"":-7.240429},{""x"":-35.879224,""y"":-7.241301},{""x"":-35.879215,""y"":-7.241443},{""x"":-35.879183,""y"":-7.242082}]",1551033628031,2,"[{""fromNode"":159784493,""ID"":207425963,""toNode"":186126635,""isForward"":true},{""fromNode"":186126635,""ID"":207425964,""toNode"":159784358,""isForward"":true},{""fromNode"":159784358,""ID"":236643545,""toNode"":159784362,""isForward"":false},{""fromNode"":159784362,""ID"":303811748,""toNode"":248179359,""isForward"":true},{""fromNode"":248179359,""ID"":303811749,""toNode"":159784365,""isForward"":true},{""fromNode"":159784365,""ID"":156549961,""toNode"":159784370,""isForward"":true},{""fromNode"":159784370,""ID"":156549975,""toNode"":159784373,""isForward"":true},{""fromNode"":159784373,""ID"":198914795,""toNode"":181797892,""isForward"":true},{""fromNode"":181797892,""ID"":198914796,""toNode"":159784433,""isForward"":true},{""fromNode"":159784433,""ID"":200053112,""toNode"":182283854,""isForward"":true},{""fromNode"":182283854,""ID"":200053113,""toNode"":159784440,""isForward"":true},{""fromNode"":159784440,""ID"":156549993,""toNode"":159784444,""isForward"":true},{""fromNode"":159784444,""ID"":313382455,""toNode"":254425271,""isForward"":true},{""fromNode"":254425271,""ID"":313382898,""toNode"":254425368,""isForward"":false},{""fromNode"":254425368,""ID"":313382642,""toNode"":159784460,""isForward"":true}]",0,6.0055555555555555,21.62,"R. Vigário Calixto","NONE","NONE",1551033726557,1257586947,,,,,,,,
1211851493,"Campina Grande","BR",86,"R. José Adnoste Roberto",1211851493,376,3,"[{""x"":-35.869597,""y"":-7.238141},{""x"":-35.869728,""y"":-7.237965},{""x"":-35.870077,""y"":-7.237546},{""x"":-35.870152,""y"":-7.237453},{""x"":-35.870425,""y"":-7.237118},{""x"":-35.870437,""y"":-7.237104},{""x"":-35.870703,""y"":-7.236767},{""x"":-35.871036,""y"":-7.236344},{""x"":-35.871722,""y"":-7.235474}]",1551033633724,2,"[{""fromNode"":273158346,""ID"":343348740,""toNode"":159785254,""isForward"":false},{""fromNode"":159785254,""ID"":263117918,""toNode"":220554480,""isForward"":false},{""fromNode"":220554480,""ID"":263117916,""toNode"":203631997,""isForward"":false},{""fromNode"":203631997,""ID"":255192041,""toNode"":215341588,""isForward"":false},{""fromNode"":215341588,""ID"":356562904,""toNode"":281546103,""isForward"":false},{""fromNode"":281546103,""ID"":356562916,""toNode"":281546110,""isForward"":false},{""fromNode"":281546110,""ID"":356562915,""toNode"":159785260,""isForward"":false}]",0,2.8777777777777778,10.36,"R. Otacílio Nepomuceno","NONE","NONE",1551033731548,1211851493,,,,,,,,
1225932906,"Campina Grande","BR",87,"R. Dr. João Honório de Melo",1225932906,326,3,"[{""x"":-35.874871,""y"":-7.234418},{""x"":-35.875383,""y"":-7.233765},{""x"":-35.875819,""y"":-7.233218},{""x"":-35.876289,""y"":-7.232646},{""x"":-35.876715,""y"":-7.232118}]",1551033635015,1,"[{""fromNode"":159785019,""ID"":156550722,""toNode"":159784948,""isForward"":false},{""fromNode"":159784948,""ID"":156550647,""toNode"":159784930,""isForward"":false},{""fromNode"":159784930,""ID"":156550569,""toNode"":159784849,""isForward"":false},{""fromNode"":159784849,""ID"":207004659,""toNode"":159784843,""isForward"":true}]",0,2.3444444444444446,8.440000000000001,"R. José Branco Ribeiro","NONE","NONE",1551034330660,1225932906,,,,,,,,
1257905267,"Campina Grande","BR",75,"R. Raimundo Nonato de Araújo",1257905267,589,2,"[{""x"":-35.868044,""y"":-7.235768},{""x"":-35.869719,""y"":-7.233692},{""x"":-35.870404,""y"":-7.232883},{""x"":-35.871365,""y"":-7.231702},{""x"":-35.871415,""y"":-7.231639}]",1551034035839,6,"[{""fromNode"":228665147,""ID"":323559196,""toNode"":159785304,""isForward"":false},{""fromNode"":159785304,""ID"":262552075,""toNode"":220184557,""isForward"":false},{""fromNode"":220184557,""ID"":356578064,""toNode"":281555659,""isForward"":false}]",0,4.552777777777778,16.39,"Av. Pref. Severino Bezerra Cabral","NONE","NONE",1551034035842,1257905267,,,,,,,,
1227505178,"Campina Grande","BR",90,"R. Santa Rita",1227505178,241,3,"[{""x"":-35.89926,""y"":-7.233365},{""x"":-35.899227,""y"":-7.232461},{""x"":-35.899167,""y"":-7.23119}]",1551034035774,1,"[{""fromNode"":159782513,""ID"":156546875,""toNode"":159782521,""isForward"":false},{""fromNode"":159782521,""ID"":156546881,""toNode"":159782556,""isForward"":false}]",0,1.9944444444444445,7.180000000000001,"R. Anacleto Eloy","NONE","NONE",1551034330027,1227505178,,,,,,,,
1210045531,"Campina Grande","BR",137,"R. José Moisés Medeiros Neto",1210045531,311,3,"[{""x"":-35.921504,""y"":-7.235208},{""x"":-35.922563,""y"":-7.232603}]",1551034036025,1,"[{""fromNode"":159779869,""ID"":156542746,""toNode"":159779779,""isForward"":true}]",0,1.8694444444444445,6.73,"R. José Zacarias da Costa","NONE","NONE",1551034624195,1210045531,,,,,,,,
1212242093,"Campina Grande","BR",97,"R. São Pedro",1212242093,269,3,"[{""x"":-35.90854,""y"":-7.24244},{""x"":-35.908491,""y"":-7.241437},{""x"":-35.908479,""y"":-7.240865},{""x"":-35.908405,""y"":-7.240013}]",1551034132309,1,"[{""fromNode"":159781293,""ID"":156544862,""toNode"":159781233,""isForward"":false},{""fromNode"":159781233,""ID"":236921297,""toNode"":203801810,""isForward"":false},{""fromNode"":203801810,""ID"":236921296,""toNode"":159781257,""isForward"":false}]",0,2.2083333333333335,7.950000000000001,"R. Márcio Moreira Antunes","NONE","NONE",1551034327102,1212242093,,,,,,,,
1222410999,,"BR",92,"Campinote",1222410999,2690,1,"[{""x"":-35.949784,""y"":-7.148058},{""x"":-35.949493,""y"":-7.148042},{""x"":-35.946773,""y"":-7.147579},{""x"":-35.945242,""y"":-7.147278},{""x"":-35.944571,""y"":-7.147177},{""x"":-35.943509,""y"":-7.147044},{""x"":-35.942095,""y"":-7.14685},{""x"":-35.941572,""y"":-7.146754},{""x"":-35.94095,""y"":-7.146623},{""x"":-35.940097,""y"":-7.146413},{""x"":-35.938973,""y"":-7.146118},{""x"":-35.936715,""y"":-7.145476},{""x"":-35.935749,""y"":-7.145285},{""x"":-35.934644,""y"":-7.144856},{""x"":-35.934325,""y"":-7.144755},{""x"":-35.934137,""y"":-7.144768},{""x"":-35.934041,""y"":-7.144803},{""x"":-35.933963,""y"":-7.144846},{""x"":-35.933901,""y"":-7.144904},{""x"":-35.933831,""y"":-7.145},{""x"":-35.933515,""y"":-7.145583},{""x"":-35.933397,""y"":-7.145745},{""x"":-35.933303,""y"":-7.145833},{""x"":-35.933209,""y"":-7.1459},{""x"":-35.933115,""y"":-7.145937},{""x"":-35.933005,""y"":-7.145961},{""x"":-35.932917,""y"":-7.145955},{""x"":-35.932608,""y"":-7.14583},{""x"":-35.93212,""y"":-7.145583},{""x"":-35.931742,""y"":-7.145458},{""x"":-35.929132,""y"":-7.144782},{""x"":-35.928665,""y"":-7.144614},{""x"":-35.927042,""y"":-7.143701},{""x"":-35.926874,""y"":-7.143645}]",1551034240045,7,"[{""fromNode"":208913154,""ID"":244896106,""toNode"":208636220,""isForward"":true}]",0,10.325,37.17,"PB-099","NONE","NONE",1551034936744,1222410999,"Puxinanã",,,,,,,
1209562314,"Campina Grande","BR",77,"R. Olindina Pedro Santos",1209562314,339,2,"[{""x"":-35.930004,""y"":-7.24692},{""x"":-35.929422,""y"":-7.248515},{""x"":-35.928919,""y"":-7.249784}]",1551034329624,1,"[{""fromNode"":159778898,""ID"":156541363,""toNode"":159778926,""isForward"":true},{""fromNode"":159778926,""ID"":156541455,""toNode"":159778999,""isForward"":true}]",0,2.8194444444444446,10.15,"R. Fábio de Sousa Oliveira","NONE","NONE",1551034329626,1209562314,,,,,,,,
1209661704,"Campina Grande","BR",90,"R. Manoel Barros de Oliveira",1209661704,561,3,"[{""x"":-35.913342,""y"":-7.216993},{""x"":-35.913652,""y"":-7.217236},{""x"":-35.913923,""y"":-7.217529},{""x"":-35.914122,""y"":-7.217819},{""x"":-35.914296,""y"":-7.218122},{""x"":-35.914416,""y"":-7.218489},{""x"":-35.914474,""y"":-7.218817},{""x"":-35.914477,""y"":-7.219032},{""x"":-35.914453,""y"":-7.219282},{""x"":-35.914412,""y"":-7.219469},{""x"":-35.91434,""y"":-7.219679},{""x"":-35.914209,""y"":-7.219961},{""x"":-35.913995,""y"":-7.220305},{""x"":-35.91338,""y"":-7.220881},{""x"":-35.91305,""y"":-7.22115}]",1551034427570,2,"[{""fromNode"":247177467,""ID"":237251809,""toNode"":159780639,""isForward"":false},{""fromNode"":159780639,""ID"":361776482,""toNode"":220556007,""isForward"":true}]",0,4.25,15.3,"R. Assembléia de Deus","NONE","NONE",1551034620731,1209661704,,,,,,,,
1222672899,,"BR",73,"Campinote",1222672899,2372,1,"[{""x"":-35.926874,""y"":-7.143645},{""x"":-35.926512,""y"":-7.143734},{""x"":-35.92629,""y"":-7.14388},{""x"":-35.926127,""y"":-7.144083},{""x"":-35.925672,""y"":-7.144862},{""x"":-35.92523,""y"":-7.145732},{""x"":-35.924154,""y"":-7.147739},{""x"":-35.923939,""y"":-7.147962},{""x"":-35.923687,""y"":-7.148119},{""x"":-35.923403,""y"":-7.148255},{""x"":-35.923231,""y"":-7.148393},{""x"":-35.922982,""y"":-7.148657},{""x"":-35.922585,""y"":-7.149104},{""x"":-35.922405,""y"":-7.149362},{""x"":-35.922242,""y"":-7.149649},{""x"":-35.922121,""y"":-7.149937},{""x"":-35.922054,""y"":-7.150163},{""x"":-35.92204,""y"":-7.150317},{""x"":-35.922065,""y"":-7.15151},{""x"":-35.922099,""y"":-7.152524},{""x"":-35.922091,""y"":-7.152846},{""x"":-35.92204,""y"":-7.153173},{""x"":-35.921796,""y"":-7.154081},{""x"":-35.921668,""y"":-7.154373},{""x"":-35.921477,""y"":-7.154693},{""x"":-35.921147,""y"":-7.155174},{""x"":-35.920466,""y"":-7.155994},{""x"":-35.920147,""y"":-7.156287},{""x"":-35.919887,""y"":-7.15646},{""x"":-35.919565,""y"":-7.156601},{""x"":-35.919229,""y"":-7.15671},{""x"":-35.918296,""y"":-7.156848},{""x"":-35.91814,""y"":-7.15692},{""x"":-35.917904,""y"":-7.157077},{""x"":-35.917566,""y"":-7.157386},{""x"":-35.917236,""y"":-7.15761},{""x"":-35.916891,""y"":-7.157711},{""x"":-35.916397,""y"":-7.157923},{""x"":-35.915898,""y"":-7.158291},{""x"":-35.915297,""y"":-7.158839},{""x"":-35.914911,""y"":-7.159249},{""x"":-35.914786,""y"":-7.159432}]",1551034619590,7,"[{""fromNode"":208636220,""ID"":244469752,""toNode"":208586628,""isForward"":false},{""fromNode"":208586628,""ID"":244913187,""toNode"":208924512,""isForward"":false},{""fromNode"":208924512,""ID"":322640549,""toNode"":260268809,""isForward"":false}]",0,10.686111111111112,38.470000000000006,"PB-113","NONE","NONE",1551034923739,1222672899,"Campinote",,,,,,,
1209834354,"Campina Grande","BR",180,"R. José Augusto Trindade",1209834354,182,4,"[{""x"":-35.898973,""y"":-7.211002},{""x"":-35.899142,""y"":-7.211755},{""x"":-35.899351,""y"":-7.212609}]",1551034726295,1,"[{""fromNode"":159782574,""ID"":156546937,""toNode"":159782553,""isForward"":false},{""fromNode"":159782553,""ID"":190120067,""toNode"":159782548,""isForward"":true}]",0,0.9,3.24,"R. Probo Câmara","NONE","NONE",1551035530973,1209834354,,,,,,,,
1212754603,"Campina Grande","BR",82,"R. Dr. João Honório de Melo",1212754603,326,3,"[{""x"":-35.874871,""y"":-7.234418},{""x"":-35.875383,""y"":-7.233765},{""x"":-35.875819,""y"":-7.233218},{""x"":-35.876289,""y"":-7.232646},{""x"":-35.876715,""y"":-7.232118}]",1551034726591,1,"[{""fromNode"":159785019,""ID"":156550722,""toNode"":159784948,""isForward"":false},{""fromNode"":159784948,""ID"":156550647,""toNode"":159784930,""isForward"":false},{""fromNode"":159784930,""ID"":156550569,""toNode"":159784849,""isForward"":false},{""fromNode"":159784849,""ID"":207004659,""toNode"":159784843,""isForward"":true}]",0,2.4305555555555554,8.75,"R. José Branco Ribeiro","NONE","NONE",1551035532520,1212754603,,,,,,,,
1209884704,,"BR",129,"Campinote",1209884704,504,3,"[{""x"":-35.912741,""y"":-7.163773},{""x"":-35.912642,""y"":-7.163991},{""x"":-35.912497,""y"":-7.164273},{""x"":-35.912304,""y"":-7.164476},{""x"":-35.911939,""y"":-7.164715},{""x"":-35.911596,""y"":-7.16496},{""x"":-35.911215,""y"":-7.165306},{""x"":-35.911017,""y"":-7.165583},{""x"":-35.910727,""y"":-7.166078},{""x"":-35.910432,""y"":-7.166434},{""x"":-35.910303,""y"":-7.166523},{""x"":-35.909981,""y"":-7.166743},{""x"":-35.909891,""y"":-7.166812},{""x"":-35.909724,""y"":-7.16694},{""x"":-35.909664,""y"":-7.167017}]",1551034821356,7,"[{""fromNode"":260268802,""ID"":322640536,""toNode"":208913153,""isForward"":false},{""fromNode"":208913153,""ID"":244896254,""toNode"":208913258,""isForward"":false},{""fromNode"":208913258,""ID"":244896253,""toNode"":208912716,""isForward"":false},{""fromNode"":208912716,""ID"":244895480,""toNode"":208912745,""isForward"":false}]",0,2.738888888888889,9.860000000000001,"PB-113","NONE","NONE",1551035221535,1209884704,"Campinote",,,,,,,
1206866182,"Campina Grande","BR",87,"R. João Tamanduá",1206866182,1040,2,"[{""x"":-35.921556,""y"":-7.262439},{""x"":-35.922669,""y"":-7.261519},{""x"":-35.92271,""y"":-7.261412},{""x"":-35.922691,""y"":-7.261269},{""x"":-35.922644,""y"":-7.261176},{""x"":-35.922719,""y"":-7.260687},{""x"":-35.922783,""y"":-7.260139},{""x"":-35.922683,""y"":-7.259656},{""x"":-35.922548,""y"":-7.259085},{""x"":-35.921583,""y"":-7.258906},{""x"":-35.920004,""y"":-7.258607},{""x"":-35.919891,""y"":-7.259163},{""x"":-35.919816,""y"":-7.259605},{""x"":-35.919722,""y"":-7.26007},{""x"":-35.919615,""y"":-7.26061},{""x"":-35.919472,""y"":-7.261241},{""x"":-35.919317,""y"":-7.261338}]",1551034822910,1,"[{""fromNode"":284919701,""ID"":361772631,""toNode"":201785501,""isForward"":false},{""fromNode"":201785501,""ID"":233783196,""toNode"":201785500,""isForward"":false},{""fromNode"":201785500,""ID"":233783197,""toNode"":201785498,""isForward"":false},{""fromNode"":201785498,""ID"":280652689,""toNode"":232572198,""isForward"":false},{""fromNode"":232572198,""ID"":280652683,""toNode"":232571656,""isForward"":false},{""fromNode"":232571656,""ID"":280651953,""toNode"":201785458,""isForward"":false},{""fromNode"":201785458,""ID"":237403003,""toNode"":201785457,""isForward"":false},{""fromNode"":201785457,""ID"":280651870,""toNode"":201785463,""isForward"":true},{""fromNode"":201785463,""ID"":233783139,""toNode"":201787222,""isForward"":true},{""fromNode"":201787222,""ID"":233783144,""toNode"":201785467,""isForward"":true},{""fromNode"":201785467,""ID"":280649229,""toNode"":232569949,""isForward"":true},{""fromNode"":232569949,""ID"":280649238,""toNode"":159780075,""isForward"":true}]",0,4.333333333333333,15.6,,"NONE","NONE",1551034923800,1206866182,,,,,,,,
1210067564,"Campina Grande","BR",93,,1210067564,441,2,"[{""x"":-35.92493,""y"":-7.273188},{""x"":-35.924566,""y"":-7.273464},{""x"":-35.924298,""y"":-7.273675},{""x"":-35.923813,""y"":-7.274078},{""x"":-35.923157,""y"":-7.274639},{""x"":-35.921852,""y"":-7.275732}]",1551034928733,1,"[{""fromNode"":159779351,""ID"":156542283,""toNode"":159779565,""isForward"":true},{""fromNode"":159779565,""ID"":261434763,""toNode"":159779610,""isForward"":false},{""fromNode"":159779610,""ID"":156542509,""toNode"":159779709,""isForward"":true},{""fromNode"":159779709,""ID"":156542641,""toNode"":159779798,""isForward"":true}]",0,2.9694444444444446,10.690000000000001,"Rua Felizardo Sezefredo de Almeida","NONE","NONE",1551035229071,1210067564,,,,,,,,
1223332699,"Campina Grande","BR",99,,1223332699,185,4,"[{""x"":-35.893548,""y"":-7.197061},{""x"":-35.893458,""y"":-7.197211},{""x"":-35.893278,""y"":-7.197276},{""x"":-35.893088,""y"":-7.197315},{""x"":-35.893037,""y"":-7.197329},{""x"":-35.892515,""y"":-7.197425},{""x"":-35.891986,""y"":-7.197508}]",1551035323307,1,"[{""fromNode"":159783252,""ID"":284263682,""toNode"":159783153,""isForward"":true},{""fromNode"":159783153,""ID"":284263684,""toNode"":159783259,""isForward"":true},{""fromNode"":159783259,""ID"":284265328,""toNode"":234832511,""isForward"":false},{""fromNode"":234832511,""ID"":284265255,""toNode"":159783304,""isForward"":false},{""fromNode"":159783304,""ID"":156548052,""toNode"":159783353,""isForward"":true}]",0,1.5305555555555554,5.51,"R. José Quirino Ribeiro","NONE","NONE",1551035522038,1223332699,,,,,,,,
1210400824,"Campina Grande","BR",72,"R. José Adnoste Roberto",1210400824,417,3,"[{""x"":-35.869378,""y"":-7.238436},{""x"":-35.869597,""y"":-7.238141},{""x"":-35.869728,""y"":-7.237965},{""x"":-35.870077,""y"":-7.237546},{""x"":-35.870152,""y"":-7.237453},{""x"":-35.870425,""y"":-7.237118},{""x"":-35.870437,""y"":-7.237104},{""x"":-35.870703,""y"":-7.236767},{""x"":-35.871036,""y"":-7.236344},{""x"":-35.871722,""y"":-7.235474}]",1551035331651,2,"[{""fromNode"":273681406,""ID"":344158272,""toNode"":273158346,""isForward"":false},{""fromNode"":273158346,""ID"":343348740,""toNode"":159785254,""isForward"":false},{""fromNode"":159785254,""ID"":263117918,""toNode"":220554480,""isForward"":false},{""fromNode"":220554480,""ID"":263117916,""toNode"":203631997,""isForward"":false},{""fromNode"":203631997,""ID"":255192041,""toNode"":215341588,""isForward"":false},{""fromNode"":215341588,""ID"":356562904,""toNode"":281546103,""isForward"":false},{""fromNode"":281546103,""ID"":356562916,""toNode"":281546110,""isForward"":false},{""fromNode"":281546110,""ID"":356562915,""toNode"":159785260,""isForward"":false}]",0,3.463888888888889,12.47,"R. Otacílio Nepomuceno","NONE","NONE",1551035530884,1210400824,,,,,,,,
1228754788,"Campina Grande","BR",87,"R. Gabriela Victor Vasconcelos",1228754788,796,2,"[{""x"":-35.919615,""y"":-7.26061},{""x"":-35.919722,""y"":-7.26007},{""x"":-35.919816,""y"":-7.259605},{""x"":-35.919891,""y"":-7.259163},{""x"":-35.920004,""y"":-7.258607},{""x"":-35.921583,""y"":-7.258906},{""x"":-35.922548,""y"":-7.259085},{""x"":-35.922811,""y"":-7.259134},{""x"":-35.924132,""y"":-7.259338},{""x"":-35.924178,""y"":-7.258851},{""x"":-35.924177,""y"":-7.258377}]",1551035427315,1,"[{""fromNode"":232569949,""ID"":280649229,""toNode"":201785467,""isForward"":false},{""fromNode"":201785467,""ID"":233783144,""toNode"":201787222,""isForward"":false},{""fromNode"":201787222,""ID"":233783139,""toNode"":201785463,""isForward"":false},{""fromNode"":201785463,""ID"":280651870,""toNode"":201785457,""isForward"":false},{""fromNode"":201785457,""ID"":237403003,""toNode"":201785458,""isForward"":true},{""fromNode"":201785458,""ID"":280651953,""toNode"":232571656,""isForward"":true},{""fromNode"":232571656,""ID"":280652019,""toNode"":232571704,""isForward"":true},{""fromNode"":232571704,""ID"":366931551,""toNode"":232572518,""isForward"":true},{""fromNode"":232572518,""ID"":280653223,""toNode"":232572240,""isForward"":false}]",0,2.9444444444444446,10.600000000000001,,"NONE","NONE",1551035526084,1228754788,,,,,,,,
1223515289,"Campina Grande","BR",82,,1223515289,558,3,"[{""x"":-35.840418,""y"":-7.199296},{""x"":-35.840352,""y"":-7.199331},{""x"":-35.839985,""y"":-7.199341},{""x"":-35.839498,""y"":-7.199385},{""x"":-35.839185,""y"":-7.199454},{""x"":-35.838921,""y"":-7.199466},{""x"":-35.838397,""y"":-7.199297},{""x"":-35.838259,""y"":-7.199288},{""x"":-35.837498,""y"":-7.199559},{""x"":-35.83682,""y"":-7.199854},{""x"":-35.835903,""y"":-7.200185},{""x"":-35.83558,""y"":-7.200145}]",1551035528646,1,"[{""fromNode"":188706718,""ID"":184747416,""toNode"":174605603,""isForward"":true},{""fromNode"":174605603,""ID"":363564074,""toNode"":286077080,""isForward"":true}]",0,4.602777777777778,16.57,"Av. Marinho Baixa Rica","NONE","NONE",1551035834733,1223515289,,,,,,,,
1207832462,"Campina Grande","BR",102,"Av. Prof. Almeida Barreto",1207832462,515,3,"[{""x"":-35.891898,""y"":-7.225084},{""x"":-35.892786,""y"":-7.226476},{""x"":-35.893129,""y"":-7.227059},{""x"":-35.893339,""y"":-7.228147},{""x"":-35.893607,""y"":-7.229336}]",1551035839756,2,"[{""fromNode"":203445773,""ID"":236832650,""toNode"":159783224,""isForward"":false},{""fromNode"":159783224,""ID"":275158116,""toNode"":229121281,""isForward"":false},{""fromNode"":229121281,""ID"":275158115,""toNode"":159783070,""isForward"":false}]",0,3.308333333333333,11.91,"R. D. Pedro I","NONE","NONE",1551035839760,1207832462,,,,,,,,
1229074008,"Campina Grande","BR",83,"R. Alagoas",1229074008,264,3,"[{""x"":-35.895085,""y"":-7.23765},{""x"":-35.89524,""y"":-7.236212},{""x"":-35.895342,""y"":-7.235274}]",1551035735200,1,"[{""fromNode"":159783089,""ID"":156547643,""toNode"":159783021,""isForward"":false},{""fromNode"":159783021,""ID"":156547610,""toNode"":159782999,""isForward"":false}]",0,2.0694444444444446,7.450000000000001,"R. Getúlio Cavalcante","NONE","NONE",1551035837123,1229074008,,,,,,,,
1227814276,"Campina Grande","BR",85,"R. Dep. Everaldo da Costa",1227814276,549,3,"[{""x"":-35.91128,""y"":-7.245668},{""x"":-35.911153,""y"":-7.243765},{""x"":-35.911132,""y"":-7.243518},{""x"":-35.910857,""y"":-7.240716}]",1551035735461,2,"[{""fromNode"":159780947,""ID"":156544363,""toNode"":159780953,""isForward"":true},{""fromNode"":159780953,""ID"":156544383,""toNode"":159780970,""isForward"":true},{""fromNode"":159780970,""ID"":359567969,""toNode"":159780998,""isForward"":true}]",0,4.205555555555556,15.14,"R. Dinamérica Alves Correia","NONE","NONE",1551035837363,1227814276,,,,,,,,
1211658401,"Campina Grande","BR",81,"R. Francisco Camilo",1211658401,521,3,"[{""x"":-35.879489,""y"":-7.234846},{""x"":-35.879522,""y"":-7.23432},{""x"":-35.879546,""y"":-7.233689},{""x"":-35.879559,""y"":-7.233509},{""x"":-35.879597,""y"":-7.233341},{""x"":-35.879912,""y"":-7.23259},{""x"":-35.880096,""y"":-7.232204},{""x"":-35.88034,""y"":-7.23166},{""x"":-35.880454,""y"":-7.231374},{""x"":-35.880682,""y"":-7.230873},{""x"":-35.880907,""y"":-7.230415}]",1551035928588,2,"[{""fromNode"":181755450,""ID"":246288460,""toNode"":186126638,""isForward"":false},{""fromNode"":186126638,""ID"":258731086,""toNode"":217712643,""isForward"":true},{""fromNode"":217712643,""ID"":258731087,""toNode"":181755264,""isForward"":true},{""fromNode"":181755264,""ID"":198813953,""toNode"":181755278,""isForward"":true},{""fromNode"":181755278,""ID"":246564757,""toNode"":209970646,""isForward"":false},{""fromNode"":209970646,""ID"":246564756,""toNode"":181755269,""isForward"":false},{""fromNode"":181755269,""ID"":199415416,""toNode"":182005839,""isForward"":false}]",0,3.6166666666666667,13.02,"R. Vigário Calixto","NONE","NONE",1551036728208,1211658401,,,,,,,,
1212101840,"Campina Grande","BR",123,,1212101840,656,2,"[{""x"":-35.946564,""y"":-7.208312},{""x"":-35.946576,""y"":-7.208462},{""x"":-35.94656,""y"":-7.208572},{""x"":-35.946477,""y"":-7.208691},{""x"":-35.946394,""y"":-7.208852},{""x"":-35.946343,""y"":-7.209161},{""x"":-35.94652,""y"":-7.210087},{""x"":-35.946909,""y"":-7.21166},{""x"":-35.946986,""y"":-7.211753},{""x"":-35.947184,""y"":-7.211875},{""x"":-35.947691,""y"":-7.21204},{""x"":-35.948423,""y"":-7.212226},{""x"":-35.948633,""y"":-7.212319},{""x"":-35.948806,""y"":-7.212449},{""x"":-35.94889,""y"":-7.21254},{""x"":-35.94896,""y"":-7.212652},{""x"":-35.949003,""y"":-7.212769}]",1551035933588,1,"[{""fromNode"":159778503,""ID"":156540778,""toNode"":204627606,""isForward"":true}]",0,3.1972222222222224,11.510000000000002,"R. Aristides Olímpio Maia","NONE","NONE",1551036433544,1212101840,,,,,,,,
