"_id","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","nearBy","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","showFacebookPic","speed","subtype","type","uuid","wazeData","city","roadType","street","imageId","imageUrl","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-690174538/9b7ab275-a5e9-332e-91ec-699417f2a986","[{""reportBy"":"""",""reportMillis"":1550933707200,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550940802343,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550957801928,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550971637161,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551047335759,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551049928255,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050614307,""isThumbsUp"":true},{""reportMillis"":1551061499742,""isThumbsUp"":true}]",4,"BR","alert-690174538/9b7ab275-a5e9-332e-91ec-699417f2a986",false,false,"{""x"":-34.907032,""y"":-8.089018}",13,0,0,8,,,,1550924810436,10,,,50,0,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","9b7ab275-a5e9-332e-91ec-699417f2a986","world,-34.907032,-8.089018,9b7ab275-a5e9-332e-91ec-699417f2a986,690174538","Recife",1,"Av. Sul",,,,,
"alert-674743102/943beb8f-de6e-3b1e-9626-b987ebe29525","[{""reportBy"":"""",""reportMillis"":1550803560526,""isThumbsUp"":true},{""reportMillis"":1550829663722,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550830736323,""isThumbsUp"":true},{""reportBy"":""monicapfigueiredo"",""reportMillis"":1550845573654,""isThumbsUp"":true},{""reportMillis"":1550846754157,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550846771533,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550848847897,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550865774514,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550867875470,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872468753,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872968376,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872990027,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914277519,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550920555214,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550924491875,""isThumbsUp"":true},{""reportBy"":""andreza290307"",""reportMillis"":1550937835050,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550942485374,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550950923288,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550962866377,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550962908221,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550964388612,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550964715781,""isThumbsUp"":true},{""reportBy"":""Copinosandro"",""reportMillis"":1550966252545,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550968419259,""isThumbsUp"":true},{""reportBy"":""flavidino5"",""reportMillis"":1550974507501,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550975897515,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550976507625,""isThumbsUp"":true},{""reportBy"":""marca3029"",""reportMillis"":1550984051557,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551032407417,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551048532715,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551049570021,""isThumbsUp"":true},{""reportBy"":""ThiagoSafadao"",""reportMillis"":1551050753734,""isThumbsUp"":true}]",5,"BR","alert-674743102/943beb8f-de6e-3b1e-9626-b987ebe29525",false,false,"{""x"":-34.930415,""y"":-8.086142}",224,0,0,32,,,,1550797195775,10,"BAKURALNINJA",,0,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","943beb8f-de6e-3b1e-9626-b987ebe29525","world,-34.930415,-8.086142,943beb8f-de6e-3b1e-9626-b987ebe29525,674743102","Recife",2,"Av. Dr. José Rufino",,,,,
"alert-688525520/6780883c-80f2-3a4c-8fc5-f3aef2e08492","[]",0,"BR","alert-688525520/6780883c-80f2-3a4c-8fc5-f3aef2e08492",false,false,"{""x"":-34.921669,""y"":-8.107533}",49,0,0,0,,,,1550975899162,5,,,34,0,false,0,"","POLICE","6780883c-80f2-3a4c-8fc5-f3aef2e08492","world,-34.921669,-8.107533,6780883c-80f2-3a4c-8fc5-f3aef2e08492,688525520","Recife",1,"R. Itacambira",,,,,
"alert-688365720/fb8b07d6-d59e-35a8-981b-e2841627fec9","[]",0,"BR","alert-688365720/fb8b07d6-d59e-35a8-981b-e2841627fec9",false,false,"{""x"":-34.908282,""y"":-8.107353}",193,0,0,0,,,,1550975955743,5,"joe2018driver",,10,3,false,0,"JAM_HEAVY_TRAFFIC","JAM","fb8b07d6-d59e-35a8-981b-e2841627fec9","world,-34.908282,-8.107353,fb8b07d6-d59e-35a8-981b-e2841627fec9,688365720","Recife",1,"Av. Sul",,,,,
"alert-685761872/efc3707c-542f-36ff-b293-7004ca59cef2","[{""reportBy"":""vivnunes"",""reportMillis"":1550932764643,""text"":""Que ***"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550955252871,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550967428248,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550969337071,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550979704686,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551012853069,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551023208309,""text"":""Palmeiras não tem *** "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551046595737,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551054721958,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551057246103,""isThumbsUp"":true}]",5,"BR","alert-685761872/efc3707c-542f-36ff-b293-7004ca59cef2",false,false,"{""x"":-34.886685,""y"":-8.091945}",163,2,0,8,,"WazeWebFeed","1548035055616",1550920210000,10,"antigerme","Mapa é mantido pelos usuários. Participe! waze.com/editor",1,0,false,0,"","CHIT_CHAT","efc3707c-542f-36ff-b293-7004ca59cef2","world,-34.886685,-8.091945,efc3707c-542f-36ff-b293-7004ca59cef2,685761872","Recife",1,"Segunda Tv. Doze de Julho",,,,,
"alert-673698719/a3c6eccb-5dea-3a37-8531-17e6ca1e3d2b","[{""reportBy"":"""",""reportMillis"":1550701900303,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550702981365,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550704331153,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550723285120,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550723285900,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550737251166,""isThumbsUp"":true},{""reportMillis"":1550744263885,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550761490712,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550802728015,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550803372041,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550819344121,""isThumbsUp"":true},{""reportBy"":""Lowy963"",""reportMillis"":1550828475982,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550829257632,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550829312460,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550832255166,""isThumbsUp"":true},{""reportBy"":""drii1"",""reportMillis"":1550858673856,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550878876849,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550928297228,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550960289015,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550962795345,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550971508665,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550976443521,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551014336536,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551046941829,""isThumbsUp"":true},{""reportMillis"":1551047976435,""isThumbsUp"":true},{""reportMillis"":1551048218979,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551052293382,""isThumbsUp"":true}]",5,"BR","alert-673698719/a3c6eccb-5dea-3a37-8531-17e6ca1e3d2b",false,false,"{""x"":-34.988824,""y"":-8.079861}",77,2,0,25,,,,1550699376276,10,"FilhoAE",,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","a3c6eccb-5dea-3a37-8531-17e6ca1e3d2b","world,-34.988824,-8.079861,a3c6eccb-5dea-3a37-8531-17e6ca1e3d2b,673698719","Jaboatão dos Guararapes",4,,,,,,
"alert-683079433/adc52862-72ab-3e11-b99d-a7d962e3a385","[{""reportBy"":"""",""reportMillis"":1550955514898,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550957710269,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551014180196,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551020699337,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551039458263,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551040422656,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551040429806,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551042345212,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551042508756,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551045096332,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551047089572,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551052435175,""isThumbsUp"":true}]",5,"BR","alert-683079433/adc52862-72ab-3e11-b99d-a7d962e3a385",false,false,"{""x"":-34.994477,""y"":-8.03468}",339,0,0,12,,,,1550945976720,10,,,50,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","adc52862-72ab-3e11-b99d-a7d962e3a385","world,-34.994477,-8.03468,adc52862-72ab-3e11-b99d-a7d962e3a385,683079433","Recife",2,"Av. Timbó",,,,,
"alert-695639446/3a55ede2-b895-3c22-a1c9-b2e4eb5ef687","[{""reportBy"":"""",""reportMillis"":1550970998952,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551046187384,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551047896437,""isThumbsUp"":true},{""reportBy"":""DomMau"",""reportMillis"":1551051955233,""isThumbsUp"":true}]",2,"BR","alert-695639446/3a55ede2-b895-3c22-a1c9-b2e4eb5ef687",false,false,"{""x"":-34.996992,""y"":-8.027661}",346,0,0,4,,,,1550946029354,9,,,50,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","3a55ede2-b895-3c22-a1c9-b2e4eb5ef687","world,-34.996992,-8.027661,3a55ede2-b895-3c22-a1c9-b2e4eb5ef687,695639446","Camaragibe",2,"Av. Timbó",,,,,
"alert-685819842/7ba2abd8-fd71-3343-b09b-5adee86282f3","[{""reportBy"":"""",""reportMillis"":1550964312835,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551020532503,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551042730368,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551052235176,""isThumbsUp"":true},{""reportBy"":""Djgleidosn"",""reportMillis"":1551055602110,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551059763372,""isThumbsUp"":true}]",2,"BR","alert-685819842/7ba2abd8-fd71-3343-b09b-5adee86282f3",false,false,"{""x"":-34.982748,""y"":-8.022568}",170,0,0,6,,,,1550948069266,10,"AndreUberArquiteto",,1,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7ba2abd8-fd71-3343-b09b-5adee86282f3","world,-34.982748,-8.022568,7ba2abd8-fd71-3343-b09b-5adee86282f3,685819842","Camaragibe",2,"R. Pio X",,,,,
"alert-622826924/ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3","[{""reportBy"":"""",""reportMillis"":1550619298714,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550637087996,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550766860943,""isThumbsUp"":true},{""reportBy"":""Guimaspro"",""reportMillis"":1550777397202,""isThumbsUp"":true},{""reportMillis"":1550792777707,""text"":""motivo?"",""isThumbsUp"":false}]",2,"BR","alert-622826924/ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3",false,false,"{""x"":-34.942704,""y"":-8.071858}",0,1,0,4,,,,1549370113903,10,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3","world,-34.942704,-8.071858,ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3,622826924","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-671720013/fbf03db9-a4e8-3a01-8387-b476274367c1","[{""reportBy"":""jorgeduardoac"",""reportMillis"":1550765537262,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550769523984,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550769591001,""isThumbsUp"":true},{""reportBy"":""Vavamendes40"",""reportMillis"":1550773718189,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550777506213,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550777762839,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550779486861,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550782579249,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550782677605,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550782737672,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550783152714,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550783180215,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550783632502,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550785313495,""isThumbsUp"":true},{""reportBy"":""Anderssonr10"",""reportMillis"":1550785328909,""isThumbsUp"":true},{""reportBy"":""Lucivan_Max"",""reportMillis"":1550786121600,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550786841355,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550789422874,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550800079610,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550800893370,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550811110380,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550832656077,""isThumbsUp"":true},{""reportBy"":""AbnerAraujo"",""reportMillis"":1550832741926,""isThumbsUp"":true},{""reportBy"":""Corretor_Renato"",""reportMillis"":1550833618903,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550833660074,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550834853783,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550834894461,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550838657867,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550839445766,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550842093266,""isThumbsUp"":true},{""reportBy"":""AndersonCFS87"",""reportMillis"":1550844712088,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550844754226,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550845954447,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550850482243,""isThumbsUp"":true},{""reportBy"":""TonyMaestro"",""reportMillis"":1550852348863,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550852444479,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550852878708,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550857341591,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550857465005,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550858586267,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550858719090,""isThumbsUp"":true},{""reportMillis"":1550860538050,""isThumbsUp"":true},{""reportBy"":""HugoPereiDino"",""reportMillis"":1550860572790,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550860661406,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550860699218,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550862153593,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550862899455,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550862924672,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550866514480,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550867215942,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550867653627,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550868525297,""isThumbsUp"":true},{""reportBy"":""jjsnjjsn"",""reportMillis"":1550868557981,""isThumbsUp"":true},{""reportBy"":""jjsnjjsn"",""reportMillis"":1550868609836,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550868708113,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550869054121,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550869094883,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550869111438,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550869171585,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550869921428,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550870776615,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550870790819,""isThumbsUp"":true},{""reportBy"":""brenotw"",""reportMillis"":1550870846064,""isThumbsUp"":true},{""reportBy"":""AlineGuerraFortunato"",""reportMillis"":1550871393100,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550871534593,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872074680,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872306303,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872361112,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872456650,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550872827768,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550873288073,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550874165854,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550876261420,""isThumbsUp"":true},{""reportBy"":""Erisonjr1"",""reportMillis"":1550878189967,""isThumbsUp"":true},{""reportBy"":""GeninhoFreitas"",""reportMillis"":1550886217604,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550887430551,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550889882233,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550897647667,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550903437006,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550912549448,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914248838,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550919185331,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550920499295,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550921350788,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550923705471,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550925503712,""isThumbsUp"":true},{""reportBy"":""gcameloneto"",""reportMillis"":1550930844003,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550930890763,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550931457811,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550932542516,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550938671585,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550938789554,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550942171931,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550943170660,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550944772430,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550947316350,""isThumbsUp"":true},{""reportBy"":""apressadinhouber"",""reportMillis"":1550950606384,""isThumbsUp"":true},{""reportBy"":""bruluis901"",""reportMillis"":1550959486051,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550960222005,""isThumbsUp"":true},{""reportBy"":""renoo0ooo"",""reportMillis"":1550965304998,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550965337520,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550967944425,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550974802014,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550983933531,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550998596183,""isThumbsUp"":true}]",5,"BR","alert-671720013/fbf03db9-a4e8-3a01-8387-b476274367c1",false,false,"{""x"":-34.945844,""y"":-8.06644}",237,4,0,101,,,,1550765531795,10,"jorgeduardoac",,46,3,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","fbf03db9-a4e8-3a01-8387-b476274367c1","world,-34.945844,-8.06644,fbf03db9-a4e8-3a01-8387-b476274367c1,671720013","Recife",4,,,,,,
"alert-661383439/fc63540d-fb56-328d-ac8a-dc1f65988907","[{""reportMillis"":1550484640674,""isThumbsUp"":true},{""reportMillis"":1550515130738,""isThumbsUp"":true},{""reportMillis"":1550523088477,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550525068613,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550526091527,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550576238484,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550594279019,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550597135447,""isThumbsUp"":true},{""reportMillis"":1550598725791,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550609873988,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550610762425,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550614925596,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550614983268,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550614986687,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550666614676,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550667380567,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550670358069,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550700016707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550701459029,""isThumbsUp"":true},{""reportBy"":""CarloLimaBV"",""reportMillis"":1550741660261,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550762716617,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550773567463,""isThumbsUp"":true},{""reportBy"":""coranzinho"",""reportMillis"":1550834382405,""isThumbsUp"":true},{""reportBy"":""BrunoHolanda23"",""reportMillis"":1550834564522,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550837822290,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550839072659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550839599633,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550841835575,""isThumbsUp"":true},{""reportBy"":""Luaprazeres"",""reportMillis"":1550853843477,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550855729122,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550855765348,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550859984457,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550876206756,""isThumbsUp"":true},{""reportBy"":""kadinhoscr"",""reportMillis"":1550877693894,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914231463,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550926885526,""isThumbsUp"":true},{""reportBy"":""Atiladealmeida"",""reportMillis"":1550930176231,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550931823227,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550935009509,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550936665938,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550940118088,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550940149314,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550941806142,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550945930652,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550949364560,""isThumbsUp"":true},{""reportBy"":""STATUSgle"",""reportMillis"":1550950969550,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550953536712,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550959722732,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550968010623,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550968033773,""isThumbsUp"":true},{""reportBy"":""FranklinLord"",""reportMillis"":1550984850088,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551021583078,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551022873802,""isThumbsUp"":true},{""reportBy"":""gcameloneto"",""reportMillis"":1551024518520,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551024695765,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551025615743,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551029444161,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551032787608,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551033946433,""isThumbsUp"":true},{""reportBy"":""CarloLimaBV"",""reportMillis"":1551034576719,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551051075483,""isThumbsUp"":true}]",5,"BR","alert-661383439/fc63540d-fb56-328d-ac8a-dc1f65988907",false,false,"{""x"":-34.936764,""y"":-8.074612}",326,2,0,59,,,,1550483950116,10,"CarloLimaBV",,46,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","fc63540d-fb56-328d-ac8a-dc1f65988907","world,-34.936764,-8.074612,fc63540d-fb56-328d-ac8a-dc1f65988907,661383439","Recife",2,"Av. Recife",,,,,
