route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
144,1,4010801,Umbará Via Campo Belo,,0,,2082
144,1,4010802,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010803,Umbará Via Campo Belo,,0,,2082
144,1,4010804,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010805,Umbará Via Campo Belo,,0,,2082
144,1,4010806,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010807,Umbará Via Campo Belo,,0,,2082
144,1,4010808,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010809,Umbará Via Campo Belo,,0,,2082
144,1,4010810,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010811,Umbará Via Campo Belo,,0,,2082
144,1,4010812,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010813,Umbará Via Campo Belo,,0,,2082
144,1,4010814,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010815,Umbará Via Campo Belo,,0,,2082
144,1,4010816,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010817,Umbará Via Campo Belo,,0,,2082
144,1,4010818,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010819,Umbará Via Campo Belo,,0,,2082
144,1,4010820,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010821,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010822,Umbará Via Calixto,,0,,3138
144,1,4010824,Umbará Via Calixto,,0,,3138
144,1,4010825,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010826,Umbará Via Calixto,,0,,3138
144,1,4010827,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010828,Umbará Via Calixto,,0,,3138
144,1,4010829,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010831,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010832,Umbará Via Campo Belo,,0,,2082
144,1,4010833,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010834,Umbará Via Campo Belo,,0,,2082
144,1,4010835,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010836,Umbará Via Campo Belo,,0,,2082
144,1,4010837,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010838,Umbará Via Campo Belo,,0,,2082
144,1,4010839,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010840,Umbará Via Campo Belo,,0,,2082
144,1,4010841,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010842,Umbará Via Campo Belo,,0,,2082
144,1,4010843,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010844,Umbará Via Campo Belo,,0,,2082
144,1,4010845,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010846,Umbará Via Campo Belo,,0,,2082
144,1,4010847,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010848,Umbará Via Campo Belo,,0,,2082
144,1,4010849,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010850,Umbará Via Campo Belo,,0,,2082
144,1,4010851,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010852,Umbará Via Campo Belo,,0,,2082
144,1,4010853,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010854,Umbará Via Campo Belo,,0,,2082
144,1,4010855,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010856,Umbará Via Campo Belo,,0,,2082
144,1,4010857,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010858,Umbará Via Campo Belo,,0,,2082
144,1,4010859,Terminal Pinheirinho Via Campo Belo,,0,,3140
144,1,4010860,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010861,Umbará Via Calixto,,0,,3138
144,1,4010862,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010863,Umbará Via Calixto,,0,,3138
144,1,4010864,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010865,Umbará Via Calixto,,0,,3138
144,1,4010866,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010867,Umbará Via Calixto,,0,,3138
144,1,4010868,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010869,Umbará Via Calixto,,0,,3138
144,1,4010870,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010871,Umbará Via Calixto,,0,,3138
144,1,4010872,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010873,Umbará Via Calixto,,0,,3138
144,1,4010874,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010875,Umbará Via Calixto,,0,,3138
144,1,4010876,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010877,Umbará Via Calixto,,0,,3138
144,1,4010878,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010879,Umbará Via Calixto,,0,,3138
144,1,4010880,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010881,Umbará Via Calixto,,0,,3138
144,1,4010882,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010883,Umbará Via Calixto,,0,,3138
144,1,4010884,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010885,Umbará Via Calixto,,0,,3138
144,1,4010886,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010887,Umbará Via Calixto,,0,,3138
144,1,4010888,Terminal Pinheirinho Via Calixto,,0,,3139
144,1,4010889,Umbará Via Calixto,,0,,3138
144,1,4010890,Terminal Pinheirinho Via Calixto,,0,,3139
333,1,4010891,Universidade Positivo (Circular),,0,,2236
333,1,4010892,Universidade Positivo (Circular),,0,,2236
333,1,4010893,Universidade Positivo (Circular),,0,,2236
333,1,4010894,Universidade Positivo (Circular),,0,,2236
333,1,4010895,Universidade Positivo (Circular),,0,,2236
333,1,4010896,Universidade Positivo (Circular),,0,,2236
333,1,4010897,Universidade Positivo (Circular),,0,,2236
333,1,4010898,Universidade Positivo (Circular),,0,,2236
333,1,4010899,Universidade Positivo (Circular),,0,,2236
333,1,4010900,Universidade Positivo (Circular),,0,,2236
333,1,4010901,Universidade Positivo (Circular),,0,,2236
333,1,4010902,Universidade Positivo (Circular),,0,,2236
333,1,4010903,Universidade Positivo (Circular),,0,,2236
333,1,4010904,Universidade Positivo (Circular),,0,,2236
333,1,4010905,Universidade Positivo (Circular),,0,,2236
333,1,4010906,Universidade Positivo (Circular),,0,,2236
333,1,4010907,Universidade Positivo (Circular),,0,,2236
333,1,4010908,Universidade Positivo (Circular),,0,,2236
333,1,4010909,Universidade Positivo (Circular),,0,,2236
333,1,4010910,Universidade Positivo (Circular),,0,,2236
333,1,4010911,Universidade Positivo (Circular),,0,,2236
333,1,4010912,Universidade Positivo (Circular),,0,,2236
333,1,4010913,Universidade Positivo (Circular),,0,,2236
333,1,4010914,Universidade Positivo (Circular),,0,,2236
333,1,4010915,Universidade Positivo (Circular),,0,,2236
333,1,4010916,Universidade Positivo (Circular),,0,,2236
333,1,4010917,Universidade Positivo (Circular),,0,,2236
333,1,4010918,Universidade Positivo (Circular),,0,,2236
333,1,4010919,Universidade Positivo (Circular),,0,,2236
333,1,4010920,Universidade Positivo (Circular),,0,,2236
333,1,4010921,Universidade Positivo (Circular),,0,,2236
333,1,4010922,Universidade Positivo (Circular),,0,,2236
333,1,4010923,Universidade Positivo (Circular),,0,,2236
333,1,4010924,Universidade Positivo (Circular),,0,,2236
333,1,4010925,Universidade Positivo (Circular),,0,,2236
333,1,4010926,Universidade Positivo (Circular),,0,,2236
333,1,4010927,Universidade Positivo (Circular),,0,,2236
333,1,4010928,Universidade Positivo (Circular),,0,,2236
333,1,4010929,Universidade Positivo (Circular),,0,,2236
333,1,4010930,Universidade Positivo (Circular),,0,,2236
333,1,4010931,Universidade Positivo (Circular),,0,,2236
333,1,4010932,Universidade Positivo (Circular),,0,,2236
333,1,4010933,Universidade Positivo (Circular),,0,,2236
333,1,4010934,Universidade Positivo (Circular),,0,,2236
333,1,4010935,Universidade Positivo (Circular),,0,,2236
333,1,4010936,Universidade Positivo (Circular),,0,,2236
333,1,4010937,Universidade Positivo (Circular),,0,,2236
333,1,4010938,Universidade Positivo (Circular),,0,,2236
333,1,4010939,Universidade Positivo (Circular),,0,,2236
333,1,4010940,Universidade Positivo (Circular),,0,,2236
333,1,4010941,Universidade Positivo (Circular),,0,,2236
333,1,4010942,Universidade Positivo (Circular),,0,,2236
333,1,4010943,Universidade Positivo (Circular),,0,,2236
333,1,4010948,Universidade Positivo (Circular),,0,,2236
333,1,4010949,Universidade Positivo (Circular),,0,,2236
333,1,4010950,Universidade Positivo (Circular),,0,,2236
333,1,4010951,Universidade Positivo (Circular),,0,,2236
333,1,4010952,Universidade Positivo (Circular),,0,,2236
333,1,4010958,Universidade Positivo (Circular),,0,,2236
333,1,4010959,Universidade Positivo (Circular),,0,,2236
333,1,4010960,Universidade Positivo (Circular),,0,,2236
333,1,4010961,Universidade Positivo (Circular),,0,,2236
333,1,4010962,Universidade Positivo (Circular),,0,,2236
333,1,4010963,Universidade Positivo (Circular),,0,,2236
333,1,4010964,Universidade Positivo (Circular),,0,,2236
333,1,4010965,Universidade Positivo (Circular),,0,,2236
333,1,4010966,Universidade Positivo (Circular),,0,,2236
333,1,4010970,Universidade Positivo (Circular),,0,,2236
333,1,4010971,Universidade Positivo (Circular),,0,,2236
333,1,4010972,Universidade Positivo (Circular),,0,,2236
114,1,4010973,Circular,,0,,1861
114,1,4010974,Circular,,0,,1861
114,1,4010975,Circular,,0,,1861
114,1,4010976,Circular,,0,,1861
114,1,4010977,Circular,,0,,1861
114,1,4010978,Circular,,0,,1861
114,1,4010979,Circular,,0,,1861
114,1,4010980,Circular,,0,,1861
114,1,4010981,Circular,,0,,1861
114,1,4010982,Circular,,0,,1861
114,1,4010983,Circular,,0,,1861
114,1,4010984,Circular,,0,,1861
114,1,4010985,Circular,,0,,1861
114,1,4010986,Circular,,0,,1861
114,1,4010987,Circular,,0,,1861
114,1,4010988,Circular,,0,,1861
114,1,4010989,Circular,,0,,1861
114,1,4010990,Circular,,0,,1861
114,1,4010991,Circular,,0,,1861
114,1,4010992,Circular,,0,,1861
114,1,4010993,Circular,,0,,1861
114,1,4010994,Circular,,0,,1861
114,1,4010995,Circular,,0,,1861
114,1,4010996,Circular,,0,,1861
114,1,4010997,Circular,,0,,1861
114,1,4010998,Circular,,0,,1861
114,1,4010999,Circular,,0,,1861
114,1,4011000,Circular,,0,,1861
114,1,4011001,Circular,,0,,1861
114,1,4011002,Circular,,0,,1861
114,1,4011003,Circular,,0,,1861
114,1,4011004,Circular,,0,,1861
114,1,4011005,Circular,,0,,1861
114,1,4011006,Circular,,0,,1861
114,1,4011007,Circular,,0,,1861
114,1,4011008,Circular,,0,,1861
114,1,4011009,Circular,,0,,1861
114,1,4011010,Circular,,0,,1861
114,1,4011011,Circular,,0,,1861
114,1,4011012,Circular,,0,,1861
114,1,4011013,Circular,,0,,1861
114,1,4011014,Circular,,0,,1861
114,1,4011015,Circular,,0,,1861
114,1,4011016,Circular,,0,,1861
114,1,4011017,Circular,,0,,1861
114,1,4011018,Circular,,0,,1861
114,1,4011019,Circular,,0,,1861
114,1,4011020,Circular,,0,,1861
114,1,4011021,Circular,,0,,1861
114,1,4011022,Circular,,0,,1861
114,1,4011023,Circular,,0,,1861
114,1,4011024,Circular,,0,,1861
114,1,4011025,Circular,,0,,1861
114,1,4011026,Circular,,0,,1861
114,1,4011027,Circular,,0,,1861
114,1,4011028,Circular,,0,,1861
114,1,4011029,Circular,,0,,1861
114,1,4011030,Circular,,0,,1861
114,1,4011031,Circular,,0,,1861
114,1,4011032,Circular,,0,,1861
114,1,4011033,Circular,,0,,1861
114,1,4011034,Circular,,0,,1861
114,1,4011035,Circular,,0,,1861
114,1,4011036,Circular,,0,,1861
114,1,4011037,Circular,,0,,1861
114,1,4011038,Circular,,0,,1861
114,1,4011039,Circular,,0,,1861
114,1,4011040,Circular,,0,,1861
328,1,4011041,Terminal Boa Vista,,1,,1795
328,1,4011042,Vila Esperança,,0,,1794
328,1,4011043,Terminal Boa Vista,,1,,1795
328,1,4011044,Vila Esperança,,0,,1794
328,1,4011045,Terminal Boa Vista,,1,,1795
328,1,4011046,Vila Esperança,,0,,1794
328,1,4011047,Terminal Boa Vista,,1,,1795
328,1,4011048,Vila Esperança,,0,,1794
328,1,4011049,Terminal Boa Vista,,1,,1795
328,1,4011050,Vila Esperança,,0,,1794
328,1,4011051,Terminal Boa Vista,,1,,1795
328,1,4011052,Vila Esperança,,0,,1794
328,1,4011053,Terminal Boa Vista,,1,,1795
328,1,4011054,Vila Esperança,,0,,1794
328,1,4011055,Terminal Boa Vista,,1,,1795
328,1,4011056,Vila Esperança,,0,,1794
328,1,4011057,Terminal Boa Vista,,1,,1795
328,1,4011058,Vila Esperança,,0,,1794
328,1,4011059,Terminal Boa Vista,,1,,1795
328,1,4011060,Vila Esperança,,0,,1794
328,1,4011061,Terminal Boa Vista,,1,,1795
328,1,4011062,Vila Esperança,,0,,1794
328,1,4011063,Terminal Boa Vista,,1,,1795
328,1,4011064,Vila Esperança,,0,,1794
328,1,4011065,Terminal Boa Vista,,1,,1795
328,1,4011066,Vila Esperança,,0,,1794
328,1,4011067,Terminal Boa Vista,,1,,1795
328,1,4011068,Vila Esperança,,0,,1794
328,1,4011069,Terminal Boa Vista,,1,,1795
328,1,4011070,Vila Esperança,,0,,1794
328,1,4011071,Terminal Boa Vista,,1,,1795
328,1,4011072,Vila Esperança,,0,,1794
328,1,4011073,Terminal Boa Vista,,1,,1795
328,1,4011074,Vila Esperança,,0,,1794
328,1,4011075,Terminal Boa Vista,,1,,1795
328,1,4011076,Vila Esperança,,0,,1794
328,1,4011077,Terminal Boa Vista,,1,,1795
328,1,4011078,Vila Esperança,,0,,1794
328,1,4011079,Terminal Boa Vista,,1,,1795
328,1,4011080,Vila Esperança,,0,,1794
328,1,4011081,Terminal Boa Vista,,1,,1795
328,1,4011082,Vila Esperança,,0,,1794
328,1,4011083,Terminal Boa Vista,,1,,1795
328,1,4011084,Vila Esperança,,0,,1794
328,1,4011085,Terminal Boa Vista,,1,,1795
328,1,4011086,Vila Esperança,,0,,1794
328,1,4011087,Terminal Boa Vista,,1,,1795
328,1,4011088,Vila Esperança,,0,,1794
328,1,4011089,Terminal Boa Vista,,1,,1795
328,1,4011090,Vila Esperança,,0,,1794
328,1,4011091,Terminal Boa Vista,,1,,1795
328,1,4011092,Vila Esperança,,0,,1794
328,1,4011093,Terminal Boa Vista,,1,,1795
328,1,4011094,Terminal Boa Vista,,1,,1795
328,1,4011095,Vila Esperança,,0,,1794
328,1,4011096,Terminal Boa Vista,,1,,1795
328,1,4011097,Vila Esperança,,0,,1794
328,1,4011098,Terminal Boa Vista,,1,,1795
328,1,4011099,Vila Esperança,,0,,1794
328,1,4011100,Terminal Boa Vista,,1,,1795
328,1,4011101,Vila Esperança,,0,,1794
328,1,4011103,Vila Esperança,,0,,1794
328,1,4011104,Terminal Boa Vista,,1,,1795
328,1,4011105,Vila Esperança,,0,,1794
328,1,4011106,Terminal Boa Vista,,1,,1795
328,1,4011108,Terminal Boa Vista,,1,,1795
328,1,4011109,Vila Esperança,,0,,1794
328,1,4011110,Terminal Boa Vista,,1,,1795
328,1,4011111,Vila Esperança,,0,,1794
328,1,4011112,Terminal Boa Vista,,1,,1795
328,1,4011113,Vila Esperança,,0,,1794
328,1,4011114,Terminal Boa Vista,,1,,1795
328,1,4011115,Vila Esperança,,0,,1794
328,1,4011116,Terminal Boa Vista,,1,,1795
328,1,4011117,Vila Esperança,,0,,1794
328,1,4011118,Terminal Boa Vista,,1,,1795
328,1,4011119,Vila Esperança,,0,,1794
328,1,4011120,Terminal Boa Vista,,1,,1795
328,1,4011121,Vila Esperança,,0,,1794
328,1,4011122,Terminal Boa Vista,,1,,1795
328,1,4011123,Vila Esperança,,0,,1794
328,1,4011124,Terminal Boa Vista,,1,,1795
328,1,4011125,Vila Esperança,,0,,1794
328,1,4011126,Terminal Boa Vista,,1,,1795
328,1,4011127,Vila Esperança,,0,,1794
328,1,4011128,Terminal Boa Vista,,1,,1795
328,1,4011129,Vila Esperança,,0,,1794
328,1,4011130,Terminal Boa Vista,,1,,1795
328,1,4011131,Vila Esperança,,0,,1794
328,1,4011132,Terminal Boa Vista,,1,,1795
328,1,4011133,Vila Esperança,,0,,1794
328,1,4011134,Terminal Boa Vista,,1,,1795
328,1,4011135,Vila Esperança,,0,,1794
328,1,4011136,Terminal Boa Vista,,1,,1795
328,1,4011137,Vila Esperança,,0,,1794
328,1,4011138,Terminal Boa Vista,,1,,1795
328,1,4011139,Vila Esperança,,0,,1794
328,1,4011140,Terminal Boa Vista,,1,,1795
328,1,4011141,Vila Esperança,,0,,1794
328,1,4011142,Terminal Boa Vista,,1,,1795
328,1,4011143,Vila Esperança,,0,,1794
328,1,4011144,Terminal Boa Vista,,1,,1795
328,1,4011145,Vila Esperança,,0,,1794
328,1,4011146,Terminal Boa Vista,,1,,1795
328,1,4011147,Vila Esperança,,0,,1794
328,1,4011148,Terminal Boa Vista,,1,,1795
328,1,4011149,Vila Esperança,,0,,1794
328,1,4011150,Terminal Boa Vista,,1,,1795
328,1,4011151,Vila Esperança,,0,,1794
328,1,4011152,Terminal Boa Vista,,1,,1795
328,1,4011153,Vila Esperança,,0,,1794
328,1,4011154,Terminal Boa Vista,,1,,1795
328,1,4011155,Vila Esperança,,0,,1794
328,1,4011156,Terminal Boa Vista,,1,,1795
827,1,4011157,Terminal Pinheirinho,,0,,4018
827,1,4011158,V.Juliana,,0,,3893
827,1,4011159,Terminal Pinheirinho,,0,,4018
827,1,4011160,V.Juliana,,0,,3893
827,1,4011161,Terminal Pinheirinho,,0,,4018
827,1,4011165,Terminal Pinheirinho,,1,,2160
827,1,4011166,Terminal Pinheirinho,,1,,2160
827,1,4011167,Terminal Pinheirinho,,1,,2160
827,1,4011168,Terminal Pinheirinho,,1,,2160
827,1,4011169,Terminal Pinheirinho,,1,,2160
827,1,4011170,Terminal Pinheirinho,,1,,2160
827,1,4011171,Terminal Pinheirinho,,1,,2160
827,1,4011172,Terminal Pinheirinho,,1,,2160
827,1,4011173,Terminal Pinheirinho,,1,,2160
827,1,4011174,Terminal Pinheirinho,,1,,2160
827,1,4011175,Terminal Pinheirinho,,1,,2160
827,1,4011176,Terminal Pinheirinho,,0,,4018
827,1,4011177,V.Juliana,,0,,3893
827,1,4011178,Terminal Pinheirinho,,0,,4018
827,1,4011179,V.Juliana,,0,,3893
827,1,4011180,Terminal Pinheirinho,,0,,4018
827,1,4011181,Terminal Pinheirinho,,1,,2160
827,1,4011182,Terminal Pinheirinho,,1,,2160
827,1,4011183,Terminal Pinheirinho,,1,,2160
827,1,4011184,Terminal Pinheirinho,,1,,2160
827,1,4011185,Terminal Pinheirinho,,1,,2160
827,1,4011186,Terminal Pinheirinho,,1,,2160
827,1,4011187,Terminal Pinheirinho,,1,,2160
827,1,4011188,Terminal Pinheirinho,,1,,2160
827,1,4011189,Terminal Pinheirinho,,1,,2160
827,1,4011190,Terminal Pinheirinho,,1,,2160
827,1,4011191,Terminal Pinheirinho,,1,,2160
827,1,4011192,Terminal Pinheirinho,,1,,2160
827,1,4011193,Terminal Pinheirinho,,1,,2160
827,1,4011194,Terminal Pinheirinho,,1,,2160
35,1,4011195,Terminal Barreirinha,,0,,3051
35,1,4011196,V. Leonice,,0,,1815
35,1,4011197,Terminal Barreirinha,,0,,3051
35,1,4011198,V. Leonice,,0,,1815
35,1,4011199,Terminal Barreirinha,,0,,3051
35,1,4011200,V. Leonice,,0,,1815
35,1,4011201,Terminal Barreirinha,,0,,3051
35,1,4011202,V. Leonice,,0,,1815
35,1,4011203,Terminal Barreirinha,,0,,3051
35,1,4011204,V. Leonice,,0,,1815
35,1,4011205,Terminal Barreirinha,,0,,3051
35,1,4011206,V. Leonice,,0,,1815
35,1,4011207,Terminal Barreirinha,,0,,3051
35,1,4011208,V. Leonice,,0,,1815
35,1,4011209,Terminal Barreirinha,,0,,3051
35,1,4011210,V. Leonice,,0,,1815
35,1,4011211,Terminal Barreirinha,,0,,3051
35,1,4011212,V. Leonice,,0,,1815
35,1,4011213,Terminal Barreirinha,,0,,3051
35,1,4011214,V. Leonice,,0,,1815
35,1,4011215,Terminal Barreirinha,,0,,3051
35,1,4011216,V. Leonice,,0,,1815
35,1,4011217,Terminal Barreirinha,,0,,3051
35,1,4011218,V. Leonice,,0,,1815
35,1,4011219,Terminal Barreirinha,,0,,3051
35,1,4011220,V. Leonice,,0,,1815
35,1,4011221,Terminal Barreirinha,,0,,3051
35,1,4011222,V. Leonice,,0,,1815
35,1,4011223,Terminal Barreirinha,,0,,3051
35,1,4011224,V. Leonice,,0,,1815
35,1,4011226,V. Leonice,,0,,1815
35,1,4011227,Terminal Barreirinha,,0,,3051
35,1,4011228,V. Leonice,,0,,1815
35,1,4011229,Terminal Barreirinha,,0,,3051
35,1,4011230,V. Leonice,,0,,1815
35,1,4011231,Terminal Barreirinha,,0,,3051
35,1,4011232,V. Leonice,,0,,1815
35,1,4011233,Terminal Barreirinha,,0,,3051
35,1,4011234,V. Leonice,,0,,1815
35,1,4011235,Terminal Barreirinha,,0,,3051
35,1,4011236,V. Leonice,,0,,1815
35,1,4011237,Terminal Barreirinha,,0,,3051
35,1,4011238,V. Leonice,,0,,1815
35,1,4011239,Terminal Barreirinha,,0,,3051
35,1,4011240,V. Leonice,,0,,1815
35,1,4011241,Terminal Barreirinha,,0,,3051
35,1,4011242,V. Leonice,,0,,1815
35,1,4011243,Terminal Barreirinha,,0,,3051
35,1,4011244,V. Leonice,,0,,1815
35,1,4011246,V. Leonice,,0,,1815
35,1,4011247,Terminal Barreirinha,,0,,3051
35,1,4011248,V. Leonice,,0,,1815
35,1,4011249,Terminal Barreirinha,,0,,3051
35,1,4011250,V. Leonice,,0,,1815
35,1,4011251,Terminal Barreirinha,,0,,3051
35,1,4011252,V. Leonice,,0,,1815
35,1,4011253,Terminal Barreirinha,,0,,3051
35,1,4011254,V. Leonice,,0,,1815
35,1,4011255,Terminal Barreirinha,,0,,3051
35,1,4011256,V. Leonice,,0,,1815
35,1,4011257,Terminal Barreirinha,,0,,3051
35,1,4011258,V. Leonice,,0,,1815
35,1,4011259,Terminal Barreirinha,,0,,3051
35,1,4011260,V. Leonice,,0,,1815
35,1,4011261,Terminal Barreirinha,,0,,3051
35,1,4011262,V. Leonice,,0,,1815
35,1,4011263,Terminal Barreirinha,,0,,3051
35,1,4011264,V. Leonice,,0,,1815
35,1,4011265,Terminal Barreirinha,,0,,3051
35,1,4011266,V. Leonice,,0,,1815
35,1,4011267,Terminal Barreirinha,,0,,3051
35,1,4011268,V. Leonice,,0,,1815
35,1,4011269,Terminal Barreirinha,,0,,3051
35,1,4011270,V. Leonice,,0,,1815
35,1,4011271,Terminal Barreirinha,,0,,3051
35,1,4011272,V. Leonice,,0,,1815
35,1,4011273,Terminal Barreirinha,,0,,3051
35,1,4011274,V. Leonice,,0,,1815
35,1,4011275,Terminal Barreirinha,,0,,3051
35,1,4011276,V. Leonice,,0,,1815
35,1,4011277,Terminal Barreirinha,,0,,3051
35,1,4011278,V. Leonice,,0,,1815
35,1,4011279,Terminal Barreirinha,,0,,3051
35,1,4011280,V. Leonice,,0,,1815
35,1,4011281,Terminal Barreirinha,,0,,3051
35,1,4011282,V. Leonice,,0,,1815
35,1,4011283,Terminal Barreirinha,,0,,3051
35,1,4011284,V. Leonice,,0,,1815
35,1,4011285,Terminal Barreirinha,,0,,3051
35,1,4011286,V. Leonice,,0,,1815
35,1,4011287,Terminal Barreirinha,,0,,3051
35,1,4011288,V. Leonice,,0,,1815
35,1,4011289,Terminal Barreirinha,,0,,3051
35,1,4011290,V. Leonice,,0,,1815
35,1,4011291,Terminal Barreirinha,,0,,3051
35,1,4011292,V. Leonice,,0,,1815
35,1,4011293,Terminal Barreirinha,,0,,3051
353,1,4011295,Terminal Caiuá,,1,,2174
353,1,4011296,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011297,Terminal Caiuá,,1,,2174
353,1,4011298,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011299,Terminal Caiuá,,1,,2174
353,1,4011300,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011301,Terminal Caiuá,,1,,2174
353,1,4011302,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011303,Terminal Caiuá,,1,,2174
353,1,4011304,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011305,Terminal Caiuá,,1,,2174
353,1,4011306,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011307,Terminal Caiuá,,1,,2174
353,1,4011308,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011309,Terminal Caiuá,,1,,2174
353,1,4011310,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011311,Terminal Caiuá,,1,,2174
353,1,4011312,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011313,Terminal Caiuá,,1,,2174
353,1,4011314,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011315,Terminal Caiuá,,1,,2174
353,1,4011316,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011317,Terminal Caiuá,,1,,2174
353,1,4011318,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011319,Terminal Caiuá,,1,,2174
353,1,4011320,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011321,Terminal Caiuá,,1,,2174
353,1,4011322,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011323,Terminal Caiuá,,1,,2174
353,1,4011324,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011325,Terminal Caiuá,,1,,2174
353,1,4011326,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011327,Terminal Caiuá,,1,,2174
353,1,4011328,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011329,Terminal Caiuá,,1,,2174
353,1,4011330,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011331,Terminal Caiuá,,1,,2174
353,1,4011332,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011333,Terminal Caiuá,,1,,2174
353,1,4011334,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011335,Terminal Caiuá,,1,,2174
353,1,4011336,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011337,Terminal Caiuá,,1,,2174
353,1,4011338,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011339,Terminal Caiuá,,1,,2174
353,1,4011340,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011341,Terminal Caiuá,,1,,2174
353,1,4011342,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011343,Terminal Caiuá,,1,,2174
353,1,4011344,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
353,1,4011345,Terminal Caiuá,,1,,2174
353,1,4011346,Vila Marisa / Bela Vista - Dias Úteis,,1,,3571
62,1,4011348,Terminal Campo Comprido,,1,,3541
62,1,4011349,Vila Marqueto,,1,,3543
62,1,4011350,Terminal Campo Comprido,,1,,3541
62,1,4011351,Vila Marqueto,,1,,3543
62,1,4011352,Terminal Campo Comprido,,1,,3541
62,1,4011353,Vila Marqueto,,1,,3543
62,1,4011354,Terminal Campo Comprido,,1,,3541
62,1,4011355,Vila Marqueto,,1,,3543
62,1,4011356,Terminal Campo Comprido,,1,,3541
62,1,4011357,Vila Marqueto,,1,,3543
62,1,4011358,Terminal Campo Comprido,,1,,3541
62,1,4011359,Vila Marqueto,,1,,3543
