"date","route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"2017-05-01",10,"06",TRUE,3,1,0
"2017-05-01",10,"07",TRUE,3,1,0
"2017-05-01",10,"08",TRUE,2,1,0
"2017-05-01",10,"09",TRUE,2,1,0
"2017-05-01",10,"10",TRUE,3,1,0
"2017-05-01",10,"11",TRUE,3,1,0
"2017-05-01",10,"12",TRUE,3,1,0
"2017-05-01",10,"13",TRUE,2,1,0
"2017-05-01",10,"14",TRUE,3,1,0
"2017-05-01",10,"15",TRUE,2,1,0
"2017-05-01",10,"16",TRUE,2,1,0
"2017-05-01",10,"17",TRUE,3,1,0
"2017-05-01",10,"18",TRUE,3,1,0
"2017-05-01",10,"19",TRUE,3,1,0
"2017-05-01",10,"20",TRUE,3,1,0
"2017-05-01",10,"21",TRUE,2,1,0
"2017-05-01",10,"22",TRUE,2,1,0
"2017-05-01",10,"23",TRUE,1,1,0
"2017-05-01",11,"06",TRUE,2,1,0
"2017-05-01",11,"07",TRUE,3,1,0
"2017-05-01",11,"08",TRUE,3,1,0
"2017-05-01",11,"09",TRUE,4,1,0
"2017-05-01",11,"10",TRUE,3,1,0
"2017-05-01",11,"11",TRUE,3,1,0
"2017-05-01",11,"12",TRUE,3,1,0
"2017-05-01",11,"13",TRUE,3,1,0
"2017-05-01",11,"14",TRUE,3,1,0
"2017-05-01",11,"15",TRUE,3,1,0
"2017-05-01",11,"16",TRUE,3,1,0
"2017-05-01",11,"17",TRUE,3,1,0
"2017-05-01",11,"18",TRUE,3,1,0
"2017-05-01",11,"19",TRUE,3,1,0
"2017-05-01",11,"20",TRUE,3,1,0
"2017-05-01",11,"21",TRUE,3,1,0
"2017-05-01",11,"22",TRUE,3,1,0
"2017-05-01",11,"23",TRUE,2,1,0
"2017-05-01",20,"05",TRUE,6,1,0
"2017-05-01",20,"06",TRUE,6,1,0
"2017-05-01",20,"07",TRUE,10,1,0
"2017-05-01",20,"08",TRUE,6,1,0
"2017-05-01",20,"09",TRUE,12,1,0
"2017-05-01",20,"10",TRUE,8,1,0
"2017-05-01",20,"11",TRUE,13,1,0
"2017-05-01",20,"12",TRUE,8,1,0
"2017-05-01",20,"13",TRUE,13,1,0
"2017-05-01",20,"14",TRUE,8,1,0
"2017-05-01",20,"15",TRUE,11,1,0
"2017-05-01",20,"16",TRUE,12,1,0
"2017-05-01",20,"17",TRUE,8,1,0
"2017-05-01",20,"18",TRUE,11,1,0
"2017-05-01",20,"19",TRUE,8,1,0
"2017-05-01",20,"20",TRUE,10,1,0
"2017-05-01",20,"21",TRUE,5,1,0
"2017-05-01",20,"22",TRUE,3,1,0
"2017-05-01",21,"05",TRUE,6,1,0
"2017-05-01",21,"06",TRUE,6,1,0
"2017-05-01",21,"07",TRUE,12,1,0
"2017-05-01",21,"08",TRUE,6,1,0
"2017-05-01",21,"09",TRUE,11,1,0
"2017-05-01",21,"10",TRUE,7,1,0
"2017-05-01",21,"11",TRUE,12,1,0
"2017-05-01",21,"12",TRUE,8,1,0
"2017-05-01",21,"13",TRUE,12,1,0
"2017-05-01",21,"14",TRUE,9,1,0
"2017-05-01",21,"15",TRUE,10,1,0
"2017-05-01",21,"16",TRUE,9,1,0
"2017-05-01",21,"17",TRUE,8,1,0
"2017-05-01",21,"18",TRUE,11,1,0
"2017-05-01",21,"19",TRUE,7,1,0
"2017-05-01",21,"20",TRUE,8,1,0
"2017-05-01",21,"21",TRUE,5,1,0
"2017-05-01",21,"22",TRUE,3,1,0
"2017-05-01",22,"06",TRUE,6,1,0
"2017-05-01",22,"07",TRUE,12,1,0
"2017-05-01",22,"08",TRUE,6,1,0
"2017-05-01",22,"09",TRUE,13,1,0
"2017-05-01",22,"10",TRUE,7,1,0
"2017-05-01",22,"11",TRUE,12,1,0
"2017-05-01",22,"12",TRUE,10,1,0
"2017-05-01",22,"13",TRUE,8,1,0
"2017-05-01",22,"14",TRUE,13,1,0
"2017-05-01",22,"15",TRUE,7,1,0
"2017-05-01",22,"16",TRUE,13,1,0
"2017-05-01",22,"17",TRUE,7,1,0
"2017-05-01",22,"18",TRUE,14,1,0
"2017-05-01",22,"19",TRUE,12,1,0
"2017-05-01",22,"20",TRUE,6,1,0
"2017-05-01",22,"21",TRUE,12,1,0
"2017-05-01",22,"22",TRUE,6,1,0
"2017-05-01",22,"23",TRUE,4,1,0
"2017-05-01",23,"06",TRUE,6,1,0
"2017-05-01",23,"07",TRUE,12,1,0
"2017-05-01",23,"08",TRUE,6,1,0
"2017-05-01",23,"09",TRUE,11,1,0
"2017-05-01",23,"10",TRUE,9,1,0
"2017-05-01",23,"11",TRUE,9,1,0
"2017-05-01",23,"12",TRUE,14,1,0
"2017-05-01",23,"13",TRUE,7,1,0
"2017-05-01",23,"14",TRUE,14,1,0
"2017-05-01",23,"15",TRUE,7,1,0
"2017-05-01",23,"16",TRUE,11,1,0
"2017-05-01",23,"17",TRUE,9,1,0
"2017-05-01",23,"18",TRUE,8,1,0
"2017-05-01",23,"19",TRUE,14,1,0
"2017-05-01",23,"20",TRUE,7,1,0
"2017-05-01",23,"21",TRUE,11,1,0
"2017-05-01",23,"22",TRUE,6,1,0
"2017-05-01",23,"23",TRUE,3,1,0
"2017-05-01",30,"05",TRUE,6,1,0
"2017-05-01",30,"06",TRUE,6,1,0
"2017-05-01",30,"07",TRUE,8,1,0
"2017-05-01",30,"08",TRUE,10,1,0
"2017-05-01",30,"09",TRUE,6,1,0
"2017-05-01",30,"10",TRUE,8,1,0
"2017-05-01",30,"11",TRUE,9,1,0
"2017-05-01",30,"12",TRUE,6,1,0
"2017-05-01",30,"13",TRUE,10,1,0
"2017-05-01",30,"14",TRUE,8,1,0
"2017-05-01",30,"15",TRUE,6,1,0
"2017-05-01",30,"16",TRUE,10,1,0
"2017-05-01",30,"17",TRUE,8,1,0
"2017-05-01",30,"18",TRUE,7,1,0
"2017-05-01",30,"19",TRUE,10,1,0
"2017-05-01",30,"20",TRUE,7,1,0
"2017-05-01",30,"21",TRUE,8,1,0
"2017-05-01",30,"22",TRUE,9,1,0
"2017-05-01",30,"23",TRUE,5,1,0
"2017-05-01",40,"05",TRUE,3,1,0
"2017-05-01",40,"06",TRUE,7,1,0
"2017-05-01",40,"07",TRUE,9,1,0
"2017-05-01",40,"08",TRUE,10,1,0
"2017-05-01",40,"09",TRUE,10,1,0
"2017-05-01",40,"10",TRUE,13,1,0
"2017-05-01",40,"11",TRUE,11,1,0
"2017-05-01",40,"12",TRUE,14,1,0
"2017-05-01",40,"13",TRUE,11,1,0
"2017-05-01",40,"14",TRUE,14,1,0
"2017-05-01",40,"15",TRUE,12,1,0
"2017-05-01",40,"16",TRUE,13,1,0
"2017-05-01",40,"17",TRUE,15,1,0
"2017-05-01",40,"18",TRUE,13,1,0
"2017-05-01",40,"19",TRUE,16,1,0
"2017-05-01",40,"20",TRUE,13,1,0
"2017-05-01",40,"21",TRUE,8,0.8,0.2
"2017-05-01",40,"22",TRUE,8,1,0
"2017-05-01",40,"23",TRUE,5,1,0
"2017-05-01",50,"05",TRUE,1,1,0
"2017-05-01",50,"06",TRUE,3,1,0
"2017-05-01",50,"07",TRUE,5,1,0
"2017-05-01",50,"08",TRUE,3,1,0
"2017-05-01",50,"09",TRUE,6,1,0
"2017-05-01",50,"10",TRUE,3,1,0
"2017-05-01",50,"11",TRUE,5,1,0
"2017-05-01",50,"12",TRUE,4,1,0
"2017-05-01",50,"13",TRUE,4,1,0
"2017-05-01",50,"14",TRUE,5,1,0
"2017-05-01",50,"15",TRUE,3,1,0
"2017-05-01",50,"16",TRUE,6,1,0
"2017-05-01",50,"17",TRUE,3,1,0
"2017-05-01",50,"18",TRUE,4,1,0
"2017-05-01",50,"19",TRUE,3,1,0
"2017-05-01",50,"20",TRUE,5,1,0
"2017-05-01",50,"21",TRUE,5,1,0
"2017-05-01",50,"22",TRUE,4,1,0
"2017-05-01",50,"23",TRUE,3,1,0
"2017-05-01",150,"06",TRUE,2,1,0
"2017-05-01",150,"07",TRUE,2,1,0
"2017-05-01",150,"08",TRUE,2,1,0
"2017-05-01",150,"09",TRUE,2,1,0
"2017-05-01",150,"10",TRUE,2,1,0
"2017-05-01",150,"11",TRUE,2,1,0
"2017-05-01",150,"12",TRUE,2,1,0
"2017-05-01",150,"13",TRUE,2,1,0
"2017-05-01",150,"14",TRUE,2,1,0
"2017-05-01",150,"15",TRUE,2,1,0
"2017-05-01",150,"16",TRUE,2,1,0
"2017-05-01",150,"17",TRUE,2,1,0
"2017-05-01",150,"18",TRUE,2,1,0
"2017-05-01",150,"19",TRUE,2,1,0
"2017-05-01",150,"20",TRUE,2,1,0
"2017-05-01",150,"21",TRUE,2,1,0
"2017-05-01",150,"22",TRUE,2,1,0
"2017-05-01",150,"23",TRUE,2,1,0
"2017-05-01",160,"06",TRUE,2,1,0
"2017-05-01",160,"07",TRUE,4,1,0
"2017-05-01",160,"08",TRUE,3,1,0
"2017-05-01",160,"09",TRUE,3,1,0
"2017-05-01",160,"10",TRUE,3,1,0
"2017-05-01",160,"11",TRUE,3,1,0
"2017-05-01",160,"12",TRUE,4,1,0
"2017-05-01",160,"13",TRUE,3,1,0
"2017-05-01",160,"14",TRUE,3,1,0
"2017-05-01",160,"15",TRUE,4,1,0
"2017-05-01",160,"16",TRUE,3,1,0
"2017-05-01",160,"17",TRUE,3,1,0
"2017-05-01",160,"18",TRUE,4,1,0
"2017-05-01",160,"19",TRUE,3,1,0
"2017-05-01",160,"20",TRUE,4,1,0
"2017-05-01",160,"21",TRUE,3,1,0
"2017-05-01",160,"22",TRUE,4,1,0
"2017-05-01",160,"23",TRUE,2,1,0
"2017-05-01",166,"05",TRUE,1,1,0
"2017-05-01",166,"06",TRUE,3,1,0
"2017-05-01",166,"07",TRUE,4,1,0
"2017-05-01",166,"08",TRUE,4,1,0
"2017-05-01",166,"09",TRUE,4,1,0
"2017-05-01",166,"10",TRUE,4,1,0
"2017-05-01",166,"11",TRUE,4,1,0
"2017-05-01",166,"12",TRUE,4,1,0
"2017-05-01",166,"13",TRUE,4,1,0
"2017-05-01",166,"14",TRUE,4,1,0
"2017-05-01",166,"15",TRUE,4,1,0
"2017-05-01",166,"16",TRUE,4,1,0
"2017-05-01",166,"17",TRUE,4,1,0
"2017-05-01",166,"18",TRUE,4,1,0
"2017-05-01",166,"19",TRUE,3,1,0
"2017-05-01",166,"20",TRUE,2,1,0
"2017-05-01",166,"21",TRUE,2,1,0
"2017-05-01",166,"22",TRUE,3,1,0
"2017-05-01",166,"23",TRUE,1,1,0
"2017-05-01",168,"05",TRUE,2,1,0
"2017-05-01",168,"06",TRUE,2,1,0
"2017-05-01",168,"07",TRUE,4,1,0
"2017-05-01",168,"08",TRUE,4,1,0
"2017-05-01",168,"09",TRUE,4,1,0
"2017-05-01",168,"10",TRUE,2,1,0
"2017-05-01",168,"11",TRUE,4,1,0
"2017-05-01",168,"12",TRUE,4,1,0
"2017-05-01",168,"13",TRUE,4,1,0
"2017-05-01",168,"14",TRUE,2,1,0
"2017-05-01",168,"15",TRUE,4,1,0
"2017-05-01",168,"16",TRUE,4,1,0
"2017-05-01",168,"17",TRUE,3,1,0
"2017-05-01",168,"18",TRUE,1,1,0
"2017-05-01",168,"19",TRUE,2,1,0
"2017-05-01",168,"20",TRUE,2,1,0
"2017-05-01",168,"21",TRUE,2,1,0
"2017-05-01",168,"22",TRUE,1,1,0
"2017-05-01",168,"23",TRUE,2,1,0
"2017-05-01",169,"06",TRUE,2,1,0
"2017-05-01",169,"07",TRUE,3,1,0
"2017-05-01",169,"08",TRUE,4,1,0
"2017-05-01",169,"09",TRUE,4,1,0
"2017-05-01",169,"10",TRUE,4,1,0
"2017-05-01",169,"11",TRUE,3,1,0
"2017-05-01",169,"12",TRUE,4,1,0
"2017-05-01",169,"13",TRUE,3,1,0
"2017-05-01",169,"14",TRUE,4,1,0
"2017-05-01",169,"15",TRUE,4,1,0
"2017-05-01",169,"16",TRUE,4,1,0
"2017-05-01",169,"17",TRUE,4,1,0
"2017-05-01",169,"18",TRUE,3,1,0
"2017-05-01",169,"19",TRUE,4,1,0
"2017-05-01",169,"20",TRUE,2,1,0
"2017-05-01",169,"21",TRUE,2,1,0
"2017-05-01",169,"22",TRUE,2,1,0
"2017-05-01",169,"23",TRUE,2,1,0
"2017-05-01",170,"05",TRUE,1,1,0
"2017-05-01",170,"06",TRUE,3,1,0
"2017-05-01",170,"07",TRUE,4,1,0
"2017-05-01",170,"08",TRUE,4,1,0
"2017-05-01",170,"09",TRUE,4,1,0
"2017-05-01",170,"10",TRUE,4,1,0
"2017-05-01",170,"11",TRUE,4,1,0
"2017-05-01",170,"12",TRUE,4,1,0
"2017-05-01",170,"13",TRUE,4,1,0
"2017-05-01",170,"14",TRUE,4,1,0
"2017-05-01",170,"15",TRUE,4,1,0
"2017-05-01",170,"16",TRUE,4,1,0
"2017-05-01",170,"17",TRUE,4,1,0
"2017-05-01",170,"18",TRUE,5,1,0
"2017-05-01",170,"19",TRUE,3,1,0
"2017-05-01",170,"20",TRUE,2,1,0
"2017-05-01",170,"21",TRUE,2,1,0
"2017-05-01",170,"22",TRUE,2,1,0
"2017-05-01",170,"23",TRUE,2,1,0
"2017-05-01",171,"06",TRUE,2,1,0
"2017-05-01",171,"07",TRUE,2,1,0
"2017-05-01",171,"08",TRUE,2,1,0
"2017-05-01",171,"09",TRUE,2,1,0
"2017-05-01",171,"10",TRUE,2,1,0
"2017-05-01",171,"11",TRUE,2,1,0
"2017-05-01",171,"12",TRUE,2,1,0
"2017-05-01",171,"13",TRUE,2,1,0
"2017-05-01",171,"14",TRUE,2,1,0
"2017-05-01",171,"15",TRUE,2,1,0
"2017-05-01",171,"16",TRUE,2,1,0
"2017-05-01",171,"17",TRUE,2,1,0
"2017-05-01",171,"18",TRUE,2,1,0
"2017-05-01",171,"19",TRUE,2,1,0
"2017-05-01",171,"20",TRUE,2,1,0
"2017-05-01",171,"21",TRUE,2,1,0
"2017-05-01",171,"22",TRUE,2,1,0
"2017-05-01",171,"23",TRUE,2,1,0
"2017-05-01",175,"05",TRUE,1,1,0
"2017-05-01",175,"06",TRUE,2,1,0
"2017-05-01",175,"07",TRUE,2,1,0
"2017-05-01",175,"08",TRUE,2,1,0
"2017-05-01",175,"09",TRUE,2,1,0
"2017-05-01",175,"10",TRUE,2,1,0
"2017-05-01",175,"11",TRUE,2,1,0
"2017-05-01",175,"12",TRUE,2,1,0
"2017-05-01",175,"13",TRUE,2,1,0
"2017-05-01",175,"14",TRUE,2,1,0
"2017-05-01",175,"15",TRUE,2,1,0
"2017-05-01",175,"16",TRUE,2,1,0
"2017-05-01",175,"17",TRUE,2,1,0
"2017-05-01",175,"18",TRUE,2,1,0
"2017-05-01",175,"19",TRUE,2,1,0
"2017-05-01",175,"20",TRUE,2,1,0
"2017-05-01",175,"21",TRUE,2,1,0
"2017-05-01",175,"22",TRUE,2,1,0
"2017-05-01",175,"23",TRUE,2,1,0
"2017-05-01",176,"06",TRUE,2,1,0
"2017-05-01",176,"07",TRUE,2,1,0
"2017-05-01",176,"08",TRUE,2,1,0
"2017-05-01",176,"09",TRUE,3,1,0
"2017-05-01",176,"10",TRUE,2,1,0
"2017-05-01",176,"11",TRUE,2,1,0
"2017-05-01",176,"12",TRUE,2,1,0
"2017-05-01",176,"13",TRUE,3,1,0
"2017-05-01",176,"14",TRUE,2,1,0
"2017-05-01",176,"15",TRUE,2,1,0
"2017-05-01",176,"16",TRUE,3,1,0
"2017-05-01",176,"17",TRUE,3,1,0
"2017-05-01",176,"18",TRUE,2,1,0
"2017-05-01",176,"19",TRUE,2,1,0
"2017-05-01",176,"20",TRUE,3,1,0
"2017-05-01",176,"21",TRUE,2,1,0
"2017-05-01",176,"22",TRUE,3,1,0
"2017-05-01",176,"23",TRUE,1,1,0
"2017-05-01",180,"05",TRUE,1,1,0
"2017-05-01",180,"06",TRUE,3,1,0
"2017-05-01",180,"07",TRUE,3,1,0
"2017-05-01",180,"08",TRUE,4,1,0
"2017-05-01",180,"09",TRUE,3,1,0
"2017-05-01",180,"10",TRUE,4,1,0
"2017-05-01",180,"11",TRUE,3,1,0
"2017-05-01",180,"12",TRUE,4,1,0
"2017-05-01",180,"13",TRUE,3,1,0
"2017-05-01",180,"14",TRUE,4,1,0
"2017-05-01",180,"15",TRUE,3,1,0
"2017-05-01",180,"16",TRUE,4,1,0
"2017-05-01",180,"17",TRUE,3,1,0
"2017-05-01",180,"18",TRUE,4,1,0
"2017-05-01",180,"19",TRUE,3,1,0
"2017-05-01",180,"20",TRUE,4,1,0
"2017-05-01",180,"21",TRUE,3,1,0
"2017-05-01",180,"22",TRUE,4,1,0
"2017-05-01",180,"23",TRUE,2,1,0
"2017-05-01",181,"05",TRUE,1,1,0
"2017-05-01",181,"06",TRUE,2,1,0
"2017-05-01",181,"07",TRUE,2,1,0
"2017-05-01",181,"08",TRUE,2,1,0
"2017-05-01",181,"09",TRUE,2,1,0
"2017-05-01",181,"10",TRUE,2,1,0
"2017-05-01",181,"11",TRUE,2,1,0
"2017-05-01",181,"12",TRUE,2,1,0
"2017-05-01",181,"13",TRUE,1,1,0
"2017-05-01",181,"14",TRUE,1,1,0
"2017-05-01",181,"15",TRUE,2,1,0
"2017-05-01",181,"16",TRUE,2,1,0
"2017-05-01",181,"17",TRUE,2,1,0
"2017-05-01",181,"18",TRUE,2,1,0
"2017-05-01",181,"19",TRUE,2,1,0
"2017-05-01",182,"05",TRUE,2,1,0
"2017-05-01",182,"06",TRUE,3,1,0
"2017-05-01",182,"07",TRUE,4,1,0
"2017-05-01",182,"08",TRUE,4,1,0
"2017-05-01",182,"09",TRUE,3,1,0
"2017-05-01",182,"10",TRUE,3,1,0
"2017-05-01",182,"11",TRUE,4,1,0
"2017-05-01",182,"12",TRUE,4,1,0
"2017-05-01",182,"13",TRUE,3,1,0
"2017-05-01",182,"14",TRUE,4,1,0
"2017-05-01",182,"15",TRUE,4,1,0
"2017-05-01",182,"16",TRUE,3,1,0
"2017-05-01",182,"17",TRUE,3,1,0
"2017-05-01",182,"18",TRUE,4,1,0
"2017-05-01",182,"19",TRUE,1,1,0
"2017-05-01",182,"20",TRUE,2,1,0
"2017-05-01",182,"21",TRUE,2,1,0
"2017-05-01",182,"22",TRUE,2,1,0
"2017-05-01",182,"23",TRUE,2,1,0
"2017-05-01",183,"05",TRUE,1,1,0
"2017-05-01",183,"06",TRUE,1,1,0
"2017-05-01",183,"07",TRUE,2,1,0
"2017-05-01",183,"08",TRUE,2,1,0
"2017-05-01",183,"09",TRUE,2,1,0
"2017-05-01",183,"10",TRUE,2,1,0
"2017-05-01",183,"11",TRUE,2,1,0
"2017-05-01",183,"12",TRUE,2,1,0
"2017-05-01",183,"13",TRUE,2,1,0
"2017-05-01",183,"14",TRUE,2,1,0
"2017-05-01",183,"15",TRUE,1,1,0
"2017-05-01",183,"16",TRUE,2,1,0
"2017-05-01",183,"17",TRUE,2,1,0
"2017-05-01",183,"18",TRUE,2,1,0
"2017-05-01",183,"19",TRUE,2,1,0
"2017-05-01",183,"20",TRUE,2,1,0
"2017-05-01",183,"21",TRUE,1,1,0
"2017-05-01",183,"22",TRUE,2,1,0
"2017-05-01",183,"23",TRUE,2,1,0
"2017-05-01",184,"05",TRUE,1,1,0
"2017-05-01",184,"06",TRUE,2,1,0
"2017-05-01",184,"07",TRUE,2,1,0
"2017-05-01",184,"08",TRUE,2,1,0
"2017-05-01",184,"09",TRUE,2,1,0
"2017-05-01",184,"10",TRUE,2,1,0
"2017-05-01",184,"11",TRUE,2,1,0
"2017-05-01",184,"12",TRUE,1,1,0
"2017-05-01",184,"13",TRUE,2,1,0
"2017-05-01",184,"14",TRUE,2,1,0
"2017-05-01",184,"15",TRUE,2,1,0
"2017-05-01",184,"16",TRUE,2,1,0
"2017-05-01",184,"17",TRUE,2,1,0
"2017-05-01",184,"18",TRUE,2,1,0
"2017-05-01",184,"19",TRUE,2,1,0
"2017-05-01",184,"20",TRUE,2,1,0
"2017-05-01",184,"21",TRUE,2,1,0
"2017-05-01",184,"22",TRUE,2,1,0
"2017-05-01",184,"23",TRUE,2,1,0
"2017-05-01",203,"05",TRUE,4,1,0
"2017-05-01",203,"06",TRUE,9,1,0
"2017-05-01",203,"07",TRUE,16,1,0
"2017-05-01",203,"08",TRUE,9,0.6,0.4
"2017-05-01",203,"09",TRUE,18,0.857142857142857,0.142857142857143
"2017-05-01",203,"10",TRUE,9,0.6,0.4
"2017-05-01",203,"11",TRUE,17,0.80952380952381,0.19047619047619
"2017-05-01",203,"12",TRUE,10,0.714285714285714,0.285714285714286
"2017-05-01",203,"13",TRUE,17,0.739130434782609,0.260869565217391
"2017-05-01",203,"14",TRUE,9,0.692307692307692,0.307692307692308
"2017-05-01",203,"15",TRUE,13,0.565217391304348,0.434782608695652
"2017-05-01",203,"16",TRUE,11,0.733333333333333,0.266666666666667
"2017-05-01",203,"17",TRUE,9,0.45,0.55
"2017-05-01",203,"18",TRUE,10,0.625,0.375
"2017-05-01",203,"19",TRUE,16,0.888888888888889,0.111111111111111
"2017-05-01",203,"20",TRUE,11,0.846153846153846,0.153846153846154
"2017-05-01",203,"21",TRUE,13,0.866666666666667,0.133333333333333
"2017-05-01",203,"22",TRUE,14,1,0
"2017-05-01",203,"23",TRUE,10,1,0
"2017-05-01",204,"05",TRUE,1,1,0
"2017-05-01",204,"06",TRUE,4,1,0
"2017-05-01",204,"07",TRUE,7,1,0
"2017-05-01",204,"08",TRUE,6,1,0
"2017-05-01",204,"09",TRUE,7,1,0
"2017-05-01",204,"10",TRUE,3,1,0
"2017-05-01",204,"11",TRUE,6,1,0
"2017-05-01",204,"12",TRUE,6,1,0
"2017-05-01",204,"13",TRUE,6,1,0
"2017-05-01",204,"14",TRUE,7,1,0
"2017-05-01",204,"15",TRUE,4,1,0
"2017-05-01",204,"16",TRUE,8,1,0
"2017-05-01",204,"17",TRUE,6,1,0
"2017-05-01",204,"18",TRUE,6,1,0
"2017-05-01",204,"19",TRUE,7,1,0
"2017-05-01",204,"20",TRUE,4,1,0
"2017-05-01",204,"21",TRUE,8,1,0
"2017-05-01",204,"22",TRUE,6,1,0
"2017-05-01",204,"23",TRUE,6,1,0
"2017-05-01",205,"05",TRUE,1,1,0
"2017-05-01",205,"06",TRUE,5,1,0
"2017-05-01",205,"07",TRUE,7,1,0
"2017-05-01",205,"08",TRUE,7,1,0
"2017-05-01",205,"09",TRUE,7,1,0
"2017-05-01",205,"10",TRUE,7,1,0
"2017-05-01",205,"11",TRUE,7,1,0
"2017-05-01",205,"12",TRUE,6,1,0
"2017-05-01",205,"13",TRUE,7,1,0
"2017-05-01",205,"14",TRUE,6,1,0
"2017-05-01",205,"15",TRUE,7,1,0
"2017-05-01",205,"16",TRUE,7,1,0
"2017-05-01",205,"17",TRUE,7,1,0
"2017-05-01",205,"18",TRUE,7,1,0
"2017-05-01",205,"19",TRUE,7,1,0
"2017-05-01",205,"20",TRUE,7,1,0
"2017-05-01",205,"21",TRUE,7,1,0
"2017-05-01",205,"22",TRUE,6,1,0
"2017-05-01",205,"23",TRUE,5,1,0
"2017-05-01",207,"06",TRUE,2,1,0
"2017-05-01",207,"07",TRUE,2,1,0
"2017-05-01",207,"08",TRUE,2,1,0
"2017-05-01",207,"09",TRUE,2,1,0
"2017-05-01",207,"10",TRUE,2,1,0
"2017-05-01",207,"11",TRUE,2,1,0
"2017-05-01",207,"12",TRUE,2,1,0
"2017-05-01",207,"13",TRUE,2,1,0
"2017-05-01",207,"14",TRUE,2,1,0
"2017-05-01",207,"15",TRUE,2,1,0
"2017-05-01",207,"16",TRUE,2,1,0
"2017-05-01",207,"17",TRUE,2,1,0
"2017-05-01",207,"18",TRUE,2,1,0
"2017-05-01",207,"19",TRUE,2,1,0
"2017-05-01",207,"20",TRUE,2,1,0
"2017-05-01",207,"21",TRUE,2,1,0
"2017-05-01",207,"22",TRUE,3,1,0
"2017-05-01",207,"23",TRUE,1,1,0
"2017-05-01",211,"06",TRUE,3,1,0
"2017-05-01",211,"07",TRUE,4,1,0
"2017-05-01",211,"08",TRUE,4,1,0
"2017-05-01",211,"09",TRUE,4,1,0
"2017-05-01",211,"10",TRUE,4,1,0
"2017-05-01",211,"11",TRUE,4,1,0
"2017-05-01",211,"12",TRUE,4,1,0
"2017-05-01",211,"13",TRUE,4,1,0
"2017-05-01",211,"14",TRUE,4,1,0
"2017-05-01",211,"15",TRUE,4,1,0
"2017-05-01",211,"16",TRUE,4,1,0
"2017-05-01",211,"17",TRUE,4,1,0
"2017-05-01",211,"18",TRUE,2,1,0
"2017-05-01",211,"19",TRUE,2,1,0
"2017-05-01",211,"20",TRUE,2,1,0
"2017-05-01",211,"21",TRUE,3,1,0
"2017-05-01",211,"22",TRUE,2,1,0
"2017-05-01",211,"23",TRUE,2,1,0
"2017-05-01",212,"06",TRUE,1,1,0
"2017-05-01",212,"07",TRUE,2,1,0
"2017-05-01",212,"08",TRUE,1,1,0
"2017-05-01",212,"09",TRUE,1,1,0
"2017-05-01",212,"11",TRUE,1,1,0
"2017-05-01",212,"12",TRUE,3,1,0
"2017-05-01",212,"13",TRUE,2,1,0
"2017-05-01",212,"14",TRUE,3,1,0
"2017-05-01",212,"15",TRUE,2,1,0
"2017-05-01",212,"16",TRUE,3,1,0
"2017-05-01",212,"17",TRUE,2,1,0
"2017-05-01",212,"18",TRUE,3,1,0
"2017-05-01",212,"19",TRUE,2,1,0
"2017-05-01",212,"20",TRUE,3,1,0
"2017-05-01",212,"21",TRUE,2,1,0
"2017-05-01",212,"22",TRUE,3,1,0
"2017-05-01",212,"23",TRUE,2,1,0
"2017-05-01",213,"05",TRUE,1,1,0
"2017-05-01",213,"06",TRUE,2,1,0
"2017-05-01",213,"07",TRUE,2,1,0
"2017-05-01",213,"08",TRUE,1,1,0
"2017-05-01",213,"09",TRUE,3,1,0
"2017-05-01",213,"10",TRUE,3,1,0
"2017-05-01",213,"11",TRUE,2,1,0
"2017-05-01",213,"12",TRUE,2,1,0
"2017-05-01",213,"13",TRUE,3,1,0
"2017-05-01",213,"14",TRUE,2,1,0
"2017-05-01",213,"15",TRUE,3,1,0
"2017-05-01",213,"16",TRUE,2,1,0
"2017-05-01",213,"17",TRUE,3,1,0
"2017-05-01",213,"18",TRUE,2,1,0
"2017-05-01",213,"19",TRUE,2,1,0
"2017-05-01",213,"20",TRUE,3,1,0
"2017-05-01",213,"21",TRUE,1,1,0
"2017-05-01",214,"06",TRUE,2,1,0
"2017-05-01",214,"07",TRUE,2,1,0
"2017-05-01",214,"08",TRUE,2,1,0
"2017-05-01",214,"09",TRUE,2,1,0
"2017-05-01",214,"10",TRUE,2,1,0
"2017-05-01",214,"11",TRUE,2,1,0
"2017-05-01",214,"12",TRUE,2,1,0
"2017-05-01",214,"13",TRUE,2,1,0
"2017-05-01",214,"14",TRUE,2,1,0
"2017-05-01",214,"15",TRUE,2,1,0
"2017-05-01",214,"16",TRUE,2,1,0
"2017-05-01",214,"17",TRUE,2,1,0
"2017-05-01",214,"18",TRUE,2,1,0
"2017-05-01",214,"19",TRUE,2,1,0
"2017-05-01",214,"20",TRUE,2,1,0
"2017-05-01",214,"21",TRUE,2,1,0
"2017-05-01",214,"22",TRUE,2,1,0
"2017-05-01",214,"23",TRUE,1,1,0
"2017-05-01",216,"05",TRUE,1,1,0
"2017-05-01",216,"06",TRUE,3,1,0
"2017-05-01",216,"07",TRUE,5,1,0
"2017-05-01",216,"08",TRUE,6,1,0
"2017-05-01",216,"09",TRUE,4,1,0
"2017-05-01",216,"10",TRUE,4,1,0
"2017-05-01",216,"11",TRUE,5,1,0
"2017-05-01",216,"12",TRUE,6,1,0
