"route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"701","23",TRUE,15,1,0
"703","05",TRUE,12,1,0
"703","06",TRUE,26,1,0
"703","07",TRUE,29,0.935483870967742,0.0645161290322581
"703","08",TRUE,25,0.757575757575758,0.242424242424242
"703","09",TRUE,21,0.91304347826087,0.0869565217391305
"703","10",TRUE,21,0.91304347826087,0.0869565217391305
"703","11",TRUE,26,0.928571428571429,0.0714285714285714
"703","12",TRUE,22,0.709677419354839,0.290322580645161
"703","13",TRUE,33,1,0
"703","14",TRUE,32,0.941176470588235,0.0588235294117647
"703","15",TRUE,36,0.947368421052632,0.0526315789473685
"703","16",TRUE,39,1,0
"703","17",TRUE,50,1,0
"703","18",TRUE,49,0.907407407407407,0.0925925925925926
"703","19",TRUE,50,0.925925925925926,0.0740740740740741
"703","20",TRUE,46,1,0
"703","21",TRUE,46,1,0
"703","22",TRUE,40,1,0
"703","23",TRUE,31,1,0
"711","05",TRUE,6,1,0
"711","06",TRUE,20,1,0
"711","07",TRUE,30,1,0
"711","08",TRUE,25,1,0
"711","09",TRUE,24,1,0
"711","10",TRUE,22,1,0
"711","11",TRUE,28,1,0
"711","12",TRUE,32,1,0
"711","13",TRUE,33,1,0
"711","14",TRUE,37,1,0
"711","15",TRUE,37,1,0
"711","16",TRUE,41,1,0
"711","17",TRUE,51,1,0
"711","18",TRUE,69,1,0
"711","19",TRUE,55,1,0
"711","20",TRUE,39,1,0
"711","21",TRUE,37,1,0
"711","22",TRUE,35,1,0
"711","23",TRUE,29,1,0
"712","05",TRUE,24,1,0
"712","06",TRUE,38,1,0
"712","07",TRUE,37,1,0
"712","08",TRUE,38,1,0
"712","09",TRUE,27,1,0
"712","10",TRUE,33,1,0
"712","11",TRUE,27,1,0
"712","12",TRUE,30,1,0
"712","13",TRUE,38,1,0
"712","14",TRUE,32,1,0
"712","15",TRUE,32,1,0
"712","16",TRUE,44,1,0
"712","17",TRUE,37,1,0
"712","18",TRUE,41,1,0
"712","19",TRUE,42,0.933333333333333,0.0666666666666667
"712","20",TRUE,30,1,0
"712","21",TRUE,38,1,0
"712","22",TRUE,29,1,0
"712","23",TRUE,29,1,0
"713","06",TRUE,2,1,0
"713","07",TRUE,4,1,0
"713","15",TRUE,1,1,0
"713","16",TRUE,2,1,0
"713","17",TRUE,1,1,0
"713","18",TRUE,3,1,0
"713","19",TRUE,3,1,0
"713","20",TRUE,2,1,0
"713","21",TRUE,1,1,0
"713","22",TRUE,2,1,0
"713","23",TRUE,2,1,0
"714","05",TRUE,9,1,0
"714","06",TRUE,15,1,0
"714","07",TRUE,13,1,0
"714","08",TRUE,15,1,0
"714","09",TRUE,13,1,0
"714","10",TRUE,15,1,0
"714","11",TRUE,16,1,0
"714","12",TRUE,15,1,0
"714","13",TRUE,14,1,0
"714","14",TRUE,16,1,0
"714","15",TRUE,15,1,0
"714","16",TRUE,14,1,0
"714","17",TRUE,14,1,0
"714","18",TRUE,17,1,0
"714","19",TRUE,16,1,0
"714","20",TRUE,13,1,0
"714","21",TRUE,18,1,0
"714","22",TRUE,19,1,0
"714","23",TRUE,13,1,0
"718","05",TRUE,7,1,0
"718","06",TRUE,10,1,0
"718","07",TRUE,11,1,0
"718","08",TRUE,10,1,0
"718","09",TRUE,10,1,0
"718","10",TRUE,11,1,0
"718","11",TRUE,10,1,0
"718","12",TRUE,10,1,0
"718","13",TRUE,11,1,0
"718","14",TRUE,15,1,0
"718","15",TRUE,13,1,0
"718","16",TRUE,15,1,0
"718","17",TRUE,12,1,0
"718","18",TRUE,14,1,0
"718","19",TRUE,14,1,0
"718","20",TRUE,16,1,0
"718","21",TRUE,15,1,0
"718","22",TRUE,16,1,0
"718","23",TRUE,13,1,0
"719","05",TRUE,9,1,0
"719","06",TRUE,12,1,0
"719","07",TRUE,10,1,0
"719","08",TRUE,13,1,0
"719","09",TRUE,12,1,0
"719","10",TRUE,12,1,0
"719","11",TRUE,11,1,0
"719","12",TRUE,14,1,0
"719","13",TRUE,11,1,0
"719","14",TRUE,12,1,0
"719","15",TRUE,10,1,0
"719","16",TRUE,14,1,0
"719","17",TRUE,11,1,0
"719","18",TRUE,11,1,0
"719","19",TRUE,11,1,0
"719","20",TRUE,8,1,0
"719","21",TRUE,11,1,0
"719","22",TRUE,8,1,0
"719","23",TRUE,8,1,0
"720","06",TRUE,10,1,0
"720","07",TRUE,24,1,0
"720","08",TRUE,14,1,0
"720","10",TRUE,1,1,0
"720","11",TRUE,1,1,0
"720","13",TRUE,1,1,0
"720","14",TRUE,4,1,0
"720","15",TRUE,5,1,0
"720","16",TRUE,2,1,0
"720","17",TRUE,9,1,0
"720","18",TRUE,18,1,0
"720","19",TRUE,7,1,0
"721","05",TRUE,6,1,0
"721","06",TRUE,9,1,0
"721","07",TRUE,6,1,0
"721","08",TRUE,9,1,0
"721","09",TRUE,6,1,0
"721","10",TRUE,6,1,0
"721","11",TRUE,7,1,0
"721","12",TRUE,6,1,0
"721","13",TRUE,7,1,0
"721","14",TRUE,7,1,0
"721","15",TRUE,6,1,0
"721","16",TRUE,9,1,0
"721","17",TRUE,6,1,0
"721","18",TRUE,9,1,0
"721","19",TRUE,6,1,0
"721","20",TRUE,9,1,0
"721","21",TRUE,6,1,0
"721","22",TRUE,6,1,0
"732","06",TRUE,12,1,0
"732","07",TRUE,12,1,0
"732","08",TRUE,1,1,0
"732","14",TRUE,2,1,0
"732","15",TRUE,1,1,0
"732","16",TRUE,2,1,0
"732","17",TRUE,3,1,0
"732","18",TRUE,3,1,0
"732","19",TRUE,2,1,0
"760","05",TRUE,8,1,0
"760","06",TRUE,18,1,0
"760","07",TRUE,22,1,0
"760","08",TRUE,23,1,0
"760","09",TRUE,23,1,0
"760","10",TRUE,24,1,0
"760","11",TRUE,27,1,0
"760","12",TRUE,27,1,0
"760","13",TRUE,31,1,0
"760","14",TRUE,29,1,0
"760","15",TRUE,29,1,0
"760","16",TRUE,33,1,0
"760","17",TRUE,33,1,0
"760","18",TRUE,30,1,0
"760","19",TRUE,35,1,0
"760","20",TRUE,30,1,0
"760","21",TRUE,29,1,0
"760","22",TRUE,24,1,0
"760","23",TRUE,22,1,0
"761","05",TRUE,5,1,0
"761","06",TRUE,17,1,0
"761","07",TRUE,26,1,0
"761","08",TRUE,27,1,0
"761","09",TRUE,20,1,0
"761","10",TRUE,22,1,0
"761","11",TRUE,21,1,0
"761","12",TRUE,20,1,0
"761","13",TRUE,21,1,0
"761","14",TRUE,22,1,0
"761","15",TRUE,20,1,0
"761","16",TRUE,23,1,0
"761","17",TRUE,25,1,0
"761","18",TRUE,28,1,0
"761","19",TRUE,26,1,0
"761","20",TRUE,24,1,0
"761","21",TRUE,22,1,0
"761","22",TRUE,21,1,0
"761","23",TRUE,15,1,0
"762","06",TRUE,6,1,0
"762","07",TRUE,11,1,0
"762","08",TRUE,11,1,0
"762","09",TRUE,11,1,0
"762","10",TRUE,12,1,0
"762","11",TRUE,14,1,0
"762","12",TRUE,14,1,0
"762","13",TRUE,11,1,0
"762","14",TRUE,11,1,0
"762","15",TRUE,13,1,0
"762","16",TRUE,13,1,0
"762","17",TRUE,13,1,0
"762","18",TRUE,11,1,0
"762","19",TRUE,13,1,0
"762","20",TRUE,14,1,0
"762","21",TRUE,14,1,0
"762","22",TRUE,13,1,0
"762","23",TRUE,13,1,0
"776","06",TRUE,6,1,0
"776","07",TRUE,10,1,0
"776","08",TRUE,6,1,0
"776","09",TRUE,2,1,0
"776","10",TRUE,1,1,0
"776","11",TRUE,4,1,0
"776","12",TRUE,8,1,0
"776","13",TRUE,8,1,0
"776","14",TRUE,5,1,0
"776","15",TRUE,8,1,0
"776","16",TRUE,8,1,0
"776","17",TRUE,12,1,0
"776","18",TRUE,17,1,0
"776","19",TRUE,14,1,0
"776","20",TRUE,11,1,0
"776","21",TRUE,13,1,0
"776","22",TRUE,14,1,0
"776","23",TRUE,13,1,0
"777","05",TRUE,6,1,0
"777","06",TRUE,21,1,0
"777","07",TRUE,35,1,0
"777","08",TRUE,39,1,0
"777","09",TRUE,39,1,0
"777","10",TRUE,41,1,0
"777","11",TRUE,40,0.952380952380952,0.0476190476190477
"777","12",TRUE,43,1,0
"777","13",TRUE,42,1,0
"777","14",TRUE,43,1,0
"777","15",TRUE,45,1,0
"777","16",TRUE,46,1,0
"777","17",TRUE,51,1,0
"777","18",TRUE,53,0.963636363636364,0.0363636363636364
"777","19",TRUE,48,0.905660377358491,0.0943396226415094
"777","20",TRUE,39,1,0
"777","21",TRUE,39,1,0
"777","22",TRUE,34,0.918918918918919,0.081081081081081
"777","23",TRUE,30,1,0
"778","05",TRUE,6,1,0
"778","06",TRUE,11,1,0
"778","07",TRUE,13,1,0
"778","08",TRUE,14,1,0
"778","09",TRUE,15,1,0
"778","10",TRUE,15,1,0
"778","11",TRUE,16,1,0
"778","12",TRUE,17,1,0
"778","13",TRUE,20,1,0
"778","14",TRUE,17,1,0
"778","15",TRUE,18,1,0
"778","16",TRUE,29,1,0
"778","17",TRUE,25,1,0
"778","18",TRUE,34,1,0
"778","19",TRUE,28,1,0
"778","20",TRUE,23,1,0
"778","21",TRUE,22,1,0
"778","22",TRUE,21,1,0
"778","23",TRUE,20,1,0
"779","05",TRUE,10,1,0
"779","06",TRUE,20,1,0
"779","07",TRUE,20,1,0
"779","08",TRUE,18,1,0
"779","09",TRUE,16,1,0
"779","10",TRUE,12,1,0
"779","11",TRUE,14,1,0
"779","12",TRUE,20,1,0
"779","13",TRUE,20,1,0
"779","14",TRUE,18,1,0
"779","15",TRUE,16,1,0
"779","16",TRUE,16,1,0
"779","17",TRUE,22,1,0
"779","18",TRUE,28,1,0
"779","19",TRUE,29,1,0
"779","20",TRUE,21,1,0
"779","21",TRUE,12,1,0
"779","22",TRUE,13,1,0
"779","23",TRUE,14,1,0
"801","05",TRUE,1,1,0
"801","06",TRUE,40,1,0
"801","07",TRUE,66,0.916666666666667,0.0833333333333334
"801","08",TRUE,64,1,0
"801","09",TRUE,25,1,0
"801","10",TRUE,14,1,0
"801","11",TRUE,19,1,0
"801","12",TRUE,20,1,0
"801","13",TRUE,18,0.9,0.1
"801","14",TRUE,14,1,0
"801","15",TRUE,15,1,0
"801","16",TRUE,42,0.954545454545455,0.0454545454545454
"801","17",TRUE,43,1,0
"801","18",TRUE,41,1,0
"801","19",TRUE,44,1,0
"801","20",TRUE,27,1,0
"801","21",TRUE,26,1,0
"801","22",TRUE,26,1,0
"801","23",TRUE,19,1,0
"811","05",TRUE,14,1,0
"811","06",TRUE,36,1,0
"811","07",TRUE,44,1,0
"811","08",TRUE,42,1,0
"811","09",TRUE,34,1,0
"811","10",TRUE,37,1,0
"811","11",TRUE,40,1,0
"811","12",TRUE,42,1,0
"811","13",TRUE,32,1,0
"811","14",TRUE,41,1,0
"811","15",TRUE,37,1,0
"811","16",TRUE,44,1,0
"811","17",TRUE,44,1,0
"811","18",TRUE,44,1,0
"811","19",TRUE,45,1,0
"811","20",TRUE,40,1,0
"811","21",TRUE,40,1,0
"811","22",TRUE,38,1,0
"811","23",TRUE,26,1,0
"812","05",TRUE,8,1,0
"812","06",TRUE,25,1,0
"812","07",TRUE,37,1,0
"812","08",TRUE,39,1,0
"812","09",TRUE,30,1,0
"812","10",TRUE,28,1,0
"812","11",TRUE,30,1,0
"812","12",TRUE,33,1,0
"812","13",TRUE,30,1,0
"812","14",TRUE,30,1,0
"812","15",TRUE,30,1,0
"812","16",TRUE,34,1,0
"812","17",TRUE,41,1,0
"812","18",TRUE,39,1,0
"812","19",TRUE,30,1,0
"812","20",TRUE,21,1,0
"812","21",TRUE,18,1,0
"812","22",TRUE,17,1,0
"812","23",TRUE,17,1,0
"814","05",TRUE,1,1,0
"814","06",TRUE,11,1,0
"814","07",TRUE,28,1,0
"814","08",TRUE,24,1,0
"814","09",TRUE,5,1,0
"814","10",TRUE,5,1,0
"814","11",TRUE,17,1,0
"814","12",TRUE,20,1,0
"814","13",TRUE,20,1,0
"814","14",TRUE,7,1,0
"814","15",TRUE,6,1,0
"814","16",TRUE,6,1,0
"814","17",TRUE,24,1,0
"814","18",TRUE,29,1,0
"814","19",TRUE,23,1,0
"814","20",TRUE,30,1,0
"814","21",TRUE,31,1,0
"814","22",TRUE,24,1,0
"814","23",TRUE,21,1,0
"815","07",TRUE,2,1,0
"815","08",TRUE,3,1,0
"815","12",TRUE,3,1,0
"815","13",TRUE,3,1,0
"815","16",TRUE,2,1,0
"815","17",TRUE,5,1,0
"815","18",TRUE,7,1,0
"815","19",TRUE,1,1,0
"815","20",TRUE,1,1,0
"815","21",TRUE,4,1,0
"815","22",TRUE,8,1,0
"815","23",TRUE,1,1,0
"821","05",TRUE,18,1,0
"821","06",TRUE,34,1,0
"821","07",TRUE,34,1,0
"821","08",TRUE,34,1,0
"821","09",TRUE,26,1,0
"821","10",TRUE,24,1,0
"821","11",TRUE,27,1,0
"821","12",TRUE,27,1,0
"821","13",TRUE,26,1,0
"821","14",TRUE,25,1,0
"821","15",TRUE,25,1,0
"821","16",TRUE,29,1,0
"821","17",TRUE,38,1,0
"821","18",TRUE,41,1,0
"821","19",TRUE,40,1,0
"821","20",TRUE,38,1,0
"821","21",TRUE,40,1,0
"821","22",TRUE,40,1,0
"821","23",TRUE,26,1,0
"822","05",TRUE,3,1,0
"822","06",TRUE,9,1,0
"822","07",TRUE,12,1,0
"822","08",TRUE,9,1,0
"822","09",TRUE,9,1,0
"822","10",TRUE,12,1,0
"822","11",TRUE,12,1,0
"822","12",TRUE,17,1,0
"822","13",TRUE,20,1,0
"822","14",TRUE,14,1,0
"822","15",TRUE,15,1,0
"822","16",TRUE,8,1,0
"822","17",TRUE,14,1,0
"822","18",TRUE,10,1,0
"822","19",TRUE,8,1,0
"822","20",TRUE,11,1,0
"822","21",TRUE,15,1,0
"822","22",TRUE,14,1,0
"822","23",TRUE,5,1,0
"823","05",TRUE,8,1,0
"823","06",TRUE,22,1,0
"823","07",TRUE,26,1,0
"823","08",TRUE,28,1,0
"823","09",TRUE,33,1,0
"823","10",TRUE,30,1,0
"823","11",TRUE,31,1,0
"823","12",TRUE,33,1,0
"823","13",TRUE,32,1,0
"823","14",TRUE,33,1,0
"823","15",TRUE,33,1,0
"823","16",TRUE,31,1,0
"823","17",TRUE,31,1,0
"823","18",TRUE,36,1,0
"823","19",TRUE,28,1,0
"823","20",TRUE,24,1,0
"823","21",TRUE,24,1,0
"823","22",TRUE,22,1,0
"823","23",TRUE,23,1,0
"825","05",TRUE,4,1,0
"825","06",TRUE,10,1,0
"825","07",TRUE,12,1,0
"825","08",TRUE,12,1,0
"825","09",TRUE,12,1,0
"825","10",TRUE,12,1,0
"825","11",TRUE,12,1,0
"825","12",TRUE,12,1,0
"825","13",TRUE,12,1,0
"825","14",TRUE,12,1,0
"825","15",TRUE,13,1,0
"825","16",TRUE,13,1,0
"825","17",TRUE,13,1,0
"825","18",TRUE,11,1,0
"825","19",TRUE,12,1,0
"825","20",TRUE,14,1,0
"825","21",TRUE,11,1,0
"825","22",TRUE,11,1,0
"825","23",TRUE,10,1,0
"826","05",TRUE,15,1,0
"826","06",TRUE,38,1,0
"826","07",TRUE,52,1,0
"826","08",TRUE,42,1,0
"826","09",TRUE,35,1,0
"826","10",TRUE,33,1,0
"826","11",TRUE,27,1,0
"826","12",TRUE,28,1,0
"826","13",TRUE,37,1,0
"826","14",TRUE,34,1,0
"826","15",TRUE,34,1,0
"826","16",TRUE,29,1,0
"826","17",TRUE,36,1,0
"826","18",TRUE,49,1,0
"826","19",TRUE,45,1,0
"826","20",TRUE,29,1,0
"826","21",TRUE,29,1,0
"826","22",TRUE,29,1,0
"826","23",TRUE,25,1,0
"827","04",TRUE,6,1,0
"827","05",TRUE,12,1,0
"827","06",TRUE,14,1,0
"827","07",TRUE,17,1,0
"827","08",TRUE,15,1,0
"827","09",TRUE,16,1,0
"827","10",TRUE,18,1,0
"827","11",TRUE,18,1,0
"827","12",TRUE,15,1,0
"827","13",TRUE,15,1,0
"827","14",TRUE,20,1,0
"827","15",TRUE,15,1,0
"827","16",TRUE,15,1,0
"827","17",TRUE,15,1,0
"827","18",TRUE,21,1,0
"827","19",TRUE,20,1,0
"827","20",TRUE,19,1,0
"827","21",TRUE,13,1,0
"827","22",TRUE,15,1,0
"827","23",TRUE,12,1,0
"828","05",TRUE,16,1,0
"828","06",TRUE,24,1,0
"828","07",TRUE,27,1,0
"828","08",TRUE,34,1,0
"828","09",TRUE,22,1,0
"828","10",TRUE,26,1,0
"828","11",TRUE,30,1,0
"828","12",TRUE,25,1,0
"828","13",TRUE,37,1,0
"828","14",TRUE,36,1,0
"828","15",TRUE,27,1,0
"828","16",TRUE,36,1,0
"828","17",TRUE,45,1,0
"828","18",TRUE,47,1,0
"828","19",TRUE,45,1,0
"828","20",TRUE,37,1,0
"828","21",TRUE,38,1,0
"828","22",TRUE,37,1,0
"828","23",TRUE,30,1,0
"829","06",TRUE,8,1,0
"829","07",TRUE,66,1,0
"829","08",TRUE,59,1,0
"829","09",TRUE,20,1,0
"829","10",TRUE,23,1,0
"829","11",TRUE,49,1,0
"829","12",TRUE,53,1,0
"829","13",TRUE,43,1,0
"829","14",TRUE,16,1,0
"829","15",TRUE,18,1,0
"829","16",TRUE,21,1,0
"829","17",TRUE,43,1,0
"829","18",TRUE,52,1,0
"829","19",TRUE,49,1,0
"829","20",TRUE,18,1,0
"829","21",TRUE,16,1,0
"829","22",TRUE,53,1,0
"829","23",TRUE,9,1,0
"831","06",TRUE,15,1,0
"831","07",TRUE,25,1,0
"831","08",TRUE,16,1,0
"831","11",TRUE,1,1,0
"831","12",TRUE,1,1,0
"831","17",TRUE,6,1,0
"831","18",TRUE,11,1,0
"831","19",TRUE,4,1,0
"860","05",TRUE,16,0.888888888888889,0.111111111111111
"860","06",TRUE,36,1,0
"860","07",TRUE,48,0.96,0.04
"860","08",TRUE,50,1,0
"860","09",TRUE,46,0.958333333333333,0.0416666666666666
"860","10",TRUE,43,1,0
"860","11",TRUE,43,1,0
"860","12",TRUE,48,1,0
"860","13",TRUE,50,1,0
"860","14",TRUE,47,1,0
"860","15",TRUE,55,1,0
"860","16",TRUE,56,1,0
"860","17",TRUE,64,1,0
"860","18",TRUE,66,1,0
"860","19",TRUE,64,0.96969696969697,0.0303030303030303
"860","20",TRUE,62,1,0
"860","21",TRUE,64,1,0
"860","22",TRUE,57,1,0
"860","23",TRUE,38,1,0
"861","06",TRUE,9,1,0
"861","07",TRUE,15,1,0
"861","08",TRUE,18,1,0
"861","09",TRUE,19,1,0
"861","10",TRUE,20,1,0
"861","11",TRUE,19,1,0
"861","12",TRUE,23,1,0
"861","13",TRUE,23,1,0
"861","14",TRUE,23,1,0
"861","15",TRUE,21,1,0
"861","16",TRUE,23,1,0
"861","17",TRUE,24,1,0
"861","18",TRUE,31,1,0
"861","19",TRUE,30,1,0
"861","20",TRUE,28,1,0
"861","21",TRUE,27,1,0
"861","22",TRUE,26,1,0
"861","23",TRUE,22,1,0
"865","05",TRUE,1,1,0
"865","06",TRUE,9,1,0
"865","07",TRUE,12,0.857142857142857,0.142857142857143
"865","08",TRUE,16,1,0
"865","09",TRUE,16,0.888888888888889,0.111111111111111
"865","10",TRUE,14,0.875,0.125
"865","11",TRUE,14,0.777777777777778,0.222222222222222
"865","12",TRUE,17,1,0
"865","13",TRUE,20,0.909090909090909,0.0909090909090909
"865","14",TRUE,20,1,0
"865","15",TRUE,21,0.91304347826087,0.0869565217391305
"865","16",TRUE,21,0.91304347826087,0.0869565217391305
"865","17",TRUE,22,0.846153846153846,0.153846153846154
"865","18",TRUE,22,1,0
"865","19",TRUE,25,1,0
"865","20",TRUE,22,1,0
"865","21",TRUE,22,1,0
"865","22",TRUE,19,1,0
"865","23",TRUE,13,1,0
"870","05",TRUE,14,1,0
"870","06",TRUE,33,1,0
"870","07",TRUE,51,1,0
"870","08",TRUE,53,1,0
"870","09",TRUE,54,1,0
"870","10",TRUE,51,1,0
"870","11",TRUE,51,1,0
"870","12",TRUE,47,1,0
"870","13",TRUE,47,1,0
"870","14",TRUE,52,1,0
"870","15",TRUE,50,1,0
"870","16",TRUE,49,1,0
"870","17",TRUE,53,1,0
"870","18",TRUE,55,1,0
"870","19",TRUE,56,1,0
"870","20",TRUE,43,1,0
"870","21",TRUE,40,1,0
"870","22",TRUE,43,1,0
"870","23",TRUE,36,1,0
"875","05",TRUE,7,1,0
"875","06",TRUE,20,1,0
"875","07",TRUE,27,1,0
"875","08",TRUE,26,1,0
"875","09",TRUE,27,1,0
"875","10",TRUE,26,1,0
"875","11",TRUE,28,1,0
"875","12",TRUE,27,1,0
"875","13",TRUE,28,1,0
"875","14",TRUE,24,1,0
"875","15",TRUE,27,1,0
"875","16",TRUE,26,1,0
"875","17",TRUE,26,1,0
"875","18",TRUE,23,1,0
"875","19",TRUE,29,1,0
"875","20",TRUE,26,1,0
"875","21",TRUE,26,1,0
"875","22",TRUE,24,1,0
"875","23",TRUE,17,1,0
"876","05",TRUE,13,1,0
"876","06",TRUE,39,1,0
"876","07",TRUE,60,1,0
"876","08",TRUE,68,1,0
"876","09",TRUE,57,1,0
"876","10",TRUE,55,1,0
"876","11",TRUE,51,1,0
"876","12",TRUE,53,1,0
"876","13",TRUE,61,1,0
"876","14",TRUE,58,1,0
"876","15",TRUE,45,1,0
"876","16",TRUE,43,1,0
"876","17",TRUE,62,1,0
"876","18",TRUE,64,1,0
"876","19",TRUE,67,1,0
"876","20",TRUE,59,0.967213114754098,0.0327868852459017
"876","21",TRUE,57,1,0
"876","22",TRUE,57,1,0
"876","23",TRUE,43,1,0
"901","04",TRUE,1,1,0
"901","05",TRUE,20,1,0
"901","06",TRUE,28,0.717948717948718,0.282051282051282
"901","07",TRUE,43,0.877551020408163,0.122448979591837
"901","08",TRUE,50,0.892857142857143,0.107142857142857
"901","09",TRUE,47,0.854545454545454,0.145454545454546
"901","10",TRUE,46,0.884615384615385,0.115384615384615
"901","11",TRUE,55,0.948275862068966,0.0517241379310345
"901","12",TRUE,53,0.841269841269841,0.158730158730159
"901","13",TRUE,59,0.951612903225806,0.0483870967741935
"901","14",TRUE,56,0.835820895522388,0.164179104477612
"901","15",TRUE,61,0.938461538461538,0.0615384615384615
"901","16",TRUE,55,0.846153846153846,0.153846153846154
"901","17",TRUE,77,0.895348837209302,0.104651162790698
"901","18",TRUE,82,0.891304347826087,0.108695652173913
"901","19",TRUE,77,0.939024390243902,0.0609756097560976
"901","20",TRUE,66,0.970588235294118,0.0294117647058824
"901","21",TRUE,61,1,0
"901","22",TRUE,61,0.897058823529412,0.102941176470588
"901","23",TRUE,49,0.924528301886792,0.0754716981132075
"902","06",TRUE,15,1,0
"902","07",TRUE,21,1,0
"902","08",TRUE,18,1,0
"902","09",TRUE,3,1,0
"902","11",TRUE,2,1,0
"902","12",TRUE,1,1,0
"902","13",TRUE,2,1,0
"902","14",TRUE,2,1,0
"902","15",TRUE,1,1,0
"902","16",TRUE,5,1,0
"902","17",TRUE,20,1,0
"902","18",TRUE,32,1,0
"902","19",TRUE,19,1,0
"902","20",TRUE,4,1,0
"902","21",TRUE,2,1,0
"902","22",TRUE,4,1,0
"902","23",TRUE,2,1,0
"911","05",TRUE,8,1,0
"911","06",TRUE,21,1,0
"911","07",TRUE,25,1,0
"911","08",TRUE,20,1,0
"911","09",TRUE,15,1,0
"911","10",TRUE,16,1,0
"911","11",TRUE,16,1,0
"911","12",TRUE,18,1,0
"911","13",TRUE,21,1,0
"911","14",TRUE,21,1,0
"911","15",TRUE,21,1,0
"911","16",TRUE,22,1,0
"911","17",TRUE,29,1,0
"911","18",TRUE,32,1,0
"911","19",TRUE,31,1,0
"911","20",TRUE,27,1,0
"911","21",TRUE,25,1,0
"911","22",TRUE,24,1,0
"911","23",TRUE,22,1,0
"912","05",TRUE,3,1,0
"912","06",TRUE,9,1,0
"912","07",TRUE,10,1,0
"912","08",TRUE,12,1,0
"912","09",TRUE,13,1,0
"912","10",TRUE,14,1,0
"912","11",TRUE,14,1,0
"912","12",TRUE,16,1,0
"912","13",TRUE,15,1,0
"912","14",TRUE,17,1,0
"912","15",TRUE,19,1,0
"912","16",TRUE,19,1,0
"912","17",TRUE,19,1,0
"912","18",TRUE,17,1,0
"912","19",TRUE,22,1,0
"912","20",TRUE,19,1,0
"912","21",TRUE,14,1,0
"912","22",TRUE,11,1,0
"912","23",TRUE,12,1,0
"913","05",TRUE,6,1,0
"913","06",TRUE,8,1,0
"913","07",TRUE,13,1,0
"913","08",TRUE,10,1,0
"913","09",TRUE,12,1,0
"913","10",TRUE,13,1,0
"913","11",TRUE,16,1,0
"913","12",TRUE,14,1,0
"913","13",TRUE,13,1,0
"913","14",TRUE,12,1,0
"913","15",TRUE,12,1,0
"913","16",TRUE,14,1,0
"913","17",TRUE,13,1,0
"913","18",TRUE,15,1,0
"913","19",TRUE,11,1,0
"913","20",TRUE,16,1,0
"913","21",TRUE,14,1,0
"913","22",TRUE,14,1,0
"913","23",TRUE,11,1,0
"916","05",TRUE,5,1,0
"916","06",TRUE,13,1,0
"916","07",TRUE,25,1,0
"916","08",TRUE,32,1,0
"916","09",TRUE,33,1,0
"916","10",TRUE,26,1,0
"916","11",TRUE,23,1,0
"916","12",TRUE,26,1,0
"916","13",TRUE,38,1,0
"916","14",TRUE,35,1,0
"916","15",TRUE,36,1,0
"916","16",TRUE,46,1,0
"916","17",TRUE,50,1,0
"916","18",TRUE,59,1,0
"916","19",TRUE,43,1,0
"916","20",TRUE,19,1,0
"916","21",TRUE,22,1,0
"916","22",TRUE,22,1,0
"916","23",TRUE,18,1,0
"917","05",TRUE,9,1,0
"917","06",TRUE,22,1,0
"917","07",TRUE,44,1,0
"917","08",TRUE,45,1,0
"917","09",TRUE,29,1,0
"917","10",TRUE,33,1,0
"917","11",TRUE,36,1,0
"917","12",TRUE,40,1,0
"917","13",TRUE,39,1,0
"917","14",TRUE,41,1,0
"917","15",TRUE,42,1,0
"917","16",TRUE,51,1,0
"917","17",TRUE,68,1,0
"917","18",TRUE,80,1,0
"917","19",TRUE,69,1,0
"917","20",TRUE,41,1,0
"917","21",TRUE,38,1,0
"917","22",TRUE,43,1,0
"917","23",TRUE,42,1,0
"918","05",TRUE,3,1,0
"918","06",TRUE,12,1,0
"918","07",TRUE,15,1,0
"918","08",TRUE,13,1,0
"918","09",TRUE,12,1,0
"918","10",TRUE,15,1,0
"918","11",TRUE,14,1,0
"918","12",TRUE,13,1,0
"918","13",TRUE,16,1,0
"918","14",TRUE,16,1,0
"918","15",TRUE,17,1,0
"918","16",TRUE,16,1,0
"918","17",TRUE,16,1,0
"918","18",TRUE,12,1,0
"918","19",TRUE,14,1,0
"918","20",TRUE,13,1,0
"918","21",TRUE,15,1,0
"918","22",TRUE,14,1,0
"918","23",TRUE,14,1,0
"924","05",TRUE,26,1,0
"924","06",TRUE,36,1,0
"924","07",TRUE,61,1,0
"924","08",TRUE,54,1,0
"924","09",TRUE,43,0.955555555555556,0.0444444444444444
"924","10",TRUE,38,1,0
"924","11",TRUE,34,0.944444444444444,0.0555555555555556
"924","12",TRUE,43,1,0
"924","13",TRUE,41,1,0
"924","14",TRUE,40,1,0
"924","15",TRUE,41,0.953488372093023,0.0465116279069767
"924","16",TRUE,49,0.96078431372549,0.0392156862745098
"924","17",TRUE,48,0.923076923076923,0.0769230769230769
"924","18",TRUE,46,0.836363636363636,0.163636363636364
"924","19",TRUE,46,0.92,0.08
"924","20",TRUE,49,0.924528301886792,0.0754716981132075
"924","21",TRUE,38,1,0
"924","22",TRUE,44,1,0
"924","23",TRUE,32,1,0
"965","05",TRUE,4,1,0
"965","06",TRUE,12,1,0
"965","07",TRUE,20,1,0
